county,precinct,ballot-style,office,district,party,candidate,votes
Dallas,2601,6318,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,47
Dallas,2602,6319,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,77
Dallas,2603,6320,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,79
Dallas,2604,6321,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,84
Dallas,2605,6322,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,48
Dallas,2606,6323,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,2700,6324,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,79
Dallas,2701,6325,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,69
Dallas,2702,6326,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,96
Dallas,2703,6327,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,29
Dallas,2704,6328,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,77
Dallas,2705,6329,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,41
Dallas,2706,6330,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,43
Dallas,2707,6331,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,56
Dallas,2708,6332,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,86
Dallas,2709,6333,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,29
Dallas,2710,6334,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,48
Dallas,2711,6335,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,55
Dallas,2712,6336,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,108
Dallas,2713,6337,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,25
Dallas,2714,6338,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,78
Dallas,2715,6339,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,72
Dallas,2716,6340,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,29
Dallas,2717,6341,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,2800,6342,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,2801,6343,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,68
Dallas,2802,6344,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,77
Dallas,2803,6345,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,14
Dallas,2804,6346,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,60
Dallas,2805,6347,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,74
Dallas,2806,6348,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,78
Dallas,2807,6349,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,64
Dallas,2808,6350,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,61
Dallas,2809,6351,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,54
Dallas,2810,6352,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,2900,6353,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,103
Dallas,2901,6354,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,24
Dallas,2902,6355,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,33
Dallas,2903,6356,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,59
Dallas,2904,6357,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,2
Dallas,2905,6358,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,13
Dallas,2910,6359,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,2
Dallas,2911,6360,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,2
Dallas,2920,6361,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,66
Dallas,2921,6362,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,71
Dallas,2922,6363,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,86
Dallas,2923,6364,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,71
Dallas,2924,6365,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,55
Dallas,2925,6366,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,65
Dallas,2926,6367,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,36
Dallas,2927,6368,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,77
Dallas,2928,6369,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,43
Dallas,2929,6370,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,35
Dallas,2940,6371,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,16
Dallas,2941,6372,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,70
Dallas,2942,6373,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,61
Dallas,3000,6374,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,98
Dallas,3001,6375,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,3002,6376,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,37
Dallas,3003,6377,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,90
Dallas,3004,6378,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,127
Dallas,3005,6379,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,3
Dallas,3006,6380,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,91
Dallas,3007,6381,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,23
Dallas,3008,6382,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,194
Dallas,3009,6383,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,114
Dallas,3010,6384,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,13
Dallas,3011,6385,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,82
Dallas,3012,6386,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,15
Dallas,3013,6387,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,8
Dallas,3014,6388,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,13
Dallas,3015,6389,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,3016,6390,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,56
Dallas,3017,6391,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,31
Dallas,3018,6392,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,70
Dallas,3019,6393,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,24
Dallas,3020,6394,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,16
Dallas,3021,6395,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,33
Dallas,3022,6396,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,61
Dallas,3023,6397,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,69
Dallas,3024,6398,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,66
Dallas,3025,6399,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,5
Dallas,3026,6400,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,29
Dallas,3027,6401,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,66
Dallas,3028,6402,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,35
Dallas,3029,6403,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,23
Dallas,3030,6404,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3031,6405,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,3032,6406,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,44
Dallas,3033,6407,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,15
Dallas,3034,6408,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,59
Dallas,3035,6409,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,69
Dallas,3036,6410,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,2
Dallas,3037,6411,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,15
Dallas,3038,6412,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,53
Dallas,3039,6413,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,143
Dallas,3040,6414,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,45
Dallas,3041,6415,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,2
Dallas,3042,6416,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,71
Dallas,3043,6417,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,121
Dallas,3044,6418,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,86
Dallas,3045,6419,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,43
Dallas,3046,6420,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,105
Dallas,3047,6421,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,50
Dallas,3048,6422,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,92
Dallas,3049,6423,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,101
Dallas,3050,6424,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,73
Dallas,3051,6425,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,48
Dallas,3052,6426,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,59
Dallas,3053,6427,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,63
Dallas,3054,6428,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,143
Dallas,3055,6429,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,120
Dallas,3056,6430,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,110
Dallas,3057,6431,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,112
Dallas,3058,6432,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,101
Dallas,3059,6433,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,75
Dallas,3060,6434,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,55
Dallas,3061,6435,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,72
Dallas,3062,6436,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,67
Dallas,3063,6437,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,74
Dallas,3064,6438,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,76
Dallas,3065,6439,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,85
Dallas,3066,6440,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,70
Dallas,3067,6441,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,30
Dallas,3068,6442,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,118
Dallas,3069,6443,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,60
Dallas,3070,6444,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,155
Dallas,3071,6445,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,172
Dallas,3072,6446,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,1
Dallas,3073,6447,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,3074,6448,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,3075,6449,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,12
Dallas,3076,6450,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3077,6451,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,90
Dallas,3078,6452,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,78
Dallas,3079,6453,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,13
Dallas,3080,6454,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,24
Dallas,3081,6455,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,61
Dallas,3082,6456,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,119
Dallas,3083,6457,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,35
Dallas,3084,6458,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,53
Dallas,3086,6459,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,114
Dallas,3087,6460,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3088,6461,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,2
Dallas,3089,6462,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3090,6463,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,33
Dallas,3091,6464,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3092,6465,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,54
Dallas,3093,6466,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3094,6467,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3095,6468,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3096,6469,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3097,6470,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,4
Dallas,3098,6471,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,13
Dallas,3099,6472,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,3100,6473,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,52
Dallas,3101,6474,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,12
Dallas,3102,6475,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,65
Dallas,3103,6476,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,68
Dallas,3104,6477,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,125
Dallas,3105,6478,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,46
Dallas,3106,6479,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,95
Dallas,3107,6480,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,89
Dallas,3108,6481,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,49
Dallas,3109,6482,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,83
Dallas,3110,6483,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,75
Dallas,3111,6484,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3112,6485,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3113,6486,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3200,6487,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,71
Dallas,3201,6488,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,42
Dallas,3202,6489,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,51
Dallas,3203,6490,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,49
Dallas,3204,6491,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,54
Dallas,3205,6492,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,49
Dallas,3206,6493,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,50
Dallas,3207,6494,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,68
Dallas,3208,6495,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,35
Dallas,3209,6496,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,3
Dallas,3210,6497,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,41
Dallas,3211,6498,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,28
Dallas,3300,6499,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,54
Dallas,3301,6500,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,54
Dallas,3302,6501,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,19
Dallas,3303,6502,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,22
Dallas,3304,6503,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,69
Dallas,3305,6504,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,99
Dallas,3306,6505,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,30
Dallas,3307,6506,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,30
Dallas,3308,6507,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,40
Dallas,3309,6508,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,53
Dallas,3310,6509,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,46
Dallas,3311,6510,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,37
Dallas,3312,6511,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,89
Dallas,3313,6512,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,118
Dallas,3314,6513,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,75
Dallas,3315,6514,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,24
Dallas,3316,6515,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,57
Dallas,3317,6516,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,43
Dallas,3318,6517,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,32
Dallas,3400,6518,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,17
Dallas,3401,6519,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3402,6520,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,3
Dallas,3404,6521,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,43
Dallas,3405,6522,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,43
Dallas,3406,6523,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3407,6524,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,8
Dallas,3408,6525,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,29
Dallas,3409,6526,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,16
Dallas,3410,6527,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,7
Dallas,3411,6528,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3500,6529,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,63
Dallas,3501,6530,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3600,6531,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,95
Dallas,3601,6532,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,69
Dallas,3602,6533,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,25
Dallas,3603,6534,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,11
Dallas,3604,6535,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,83
Dallas,3605,6536,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,109
Dallas,3606,6537,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,93
Dallas,3607,6538,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,123
Dallas,3608,6539,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,69
Dallas,3609,6540,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,80
Dallas,3610,6541,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,3611,6542,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,26
Dallas,3612,6543,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,116
Dallas,3613,6544,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,8
Dallas,3614,6545,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,22
Dallas,3615,6546,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,63
Dallas,3616,6547,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,23
Dallas,3617,6548,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,56
Dallas,3618,6549,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,7
Dallas,3619,6550,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,3
Dallas,3620,6551,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,30
Dallas,3621,6552,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,3700,6553,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,82
Dallas,3701,6554,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,78
Dallas,3702,6555,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,53
Dallas,3703,6556,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,1
Dallas,3800,6557,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,146
Dallas,3801,6558,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,10
Dallas,3802,6559,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,151
Dallas,3803,6560,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,112
Dallas,3805,6561,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,124
Dallas,3806,6562,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,25
Dallas,3807,6563,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,95
Dallas,3808,6564,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,110
Dallas,3809,6565,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,17
Dallas,3900,6566,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,123
Dallas,3920,6567,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,46
Dallas,3921,6568,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,67
Dallas,3922,6569,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,3
Dallas,3940,6570,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,58
Dallas,3950,6571,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,74
Dallas,4000,6572,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,9
Dallas,4001,6573,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,38
Dallas,4002,6574,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,48
Dallas,4003,6575,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,4
Dallas,4004,6576,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,53
Dallas,4005,6577,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,19
Dallas,4006,6578,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,52
Dallas,4007,6579,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,5
Dallas,4008,6580,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,10
Dallas,4009,6581,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,47
Dallas,4010,6582,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,66
Dallas,4011,6583,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,31
Dallas,4012,6584,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,1
Dallas,4013,6585,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,10
Dallas,4014,6586,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,63
Dallas,4015,6587,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,123
Dallas,4016,6588,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,110
Dallas,4017,6589,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,26
Dallas,4018,6590,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,42
Dallas,4019,6591,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,131
Dallas,4020,6592,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,30
Dallas,4021,6593,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,229
Dallas,4022,6594,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,124
Dallas,4023,6595,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,0
Dallas,4024,6596,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,70
Dallas,4025,6597,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,6
Dallas,4026,6598,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,7
Dallas,4027,6599,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,8
Dallas,4028,6600,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,45
Dallas,4029,6601,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,1
Dallas,4030,6602,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,2
Dallas,4031,6603,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,85
Dallas,4032,6604,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,123
Dallas,4033,6605,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,57
Dallas,4035,6606,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,58
Dallas,4036,6607,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,30
Dallas,4037,6608,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,10
Dallas,4038,6609,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,109
Dallas,4039,6610,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,10
Dallas,4040,6611,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,43
Dallas,4041,6612,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,28
Dallas,4043,6613,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,56
Dallas,4044,6614,"Criminal Dist Judge, Ct No. 2",,DEM,UNDER VOTES,49
