county,precinct,office,district,party,candidate,votes,early_voting
Bexar,4141,"District Judge, 386th Judicial District",,REP,UNDER VOTES,1,
Bexar,4142,"District Judge, 386th Judicial District",,REP,UNDER VOTES,3,
Bexar,4143,"District Judge, 386th Judicial District",,REP,UNDER VOTES,66,
Bexar,4144,"District Judge, 386th Judicial District",,REP,UNDER VOTES,54,
Bexar,4145,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4146,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4147,"District Judge, 386th Judicial District",,REP,UNDER VOTES,16,
Bexar,4148,"District Judge, 386th Judicial District",,REP,UNDER VOTES,7,
Bexar,4149,"District Judge, 386th Judicial District",,REP,UNDER VOTES,11,
Bexar,4150,"District Judge, 386th Judicial District",,REP,UNDER VOTES,59,
Bexar,4151,"District Judge, 386th Judicial District",,REP,UNDER VOTES,49,
Bexar,4152,"District Judge, 386th Judicial District",,REP,UNDER VOTES,77,
Bexar,4153,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4154,"District Judge, 386th Judicial District",,REP,UNDER VOTES,29,
Bexar,4155,"District Judge, 386th Judicial District",,REP,UNDER VOTES,58,
Bexar,4156,"District Judge, 386th Judicial District",,REP,UNDER VOTES,9,
Bexar,4157,"District Judge, 386th Judicial District",,REP,UNDER VOTES,30,
Bexar,4158,"District Judge, 386th Judicial District",,REP,UNDER VOTES,9,
Bexar,4159,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4160,"District Judge, 386th Judicial District",,REP,UNDER VOTES,27,
Bexar,4161,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4162,"District Judge, 386th Judicial District",,REP,UNDER VOTES,90,
Bexar,4163,"District Judge, 386th Judicial District",,REP,UNDER VOTES,41,
Bexar,4164,"District Judge, 386th Judicial District",,REP,UNDER VOTES,200,
Bexar,4165,"District Judge, 386th Judicial District",,REP,UNDER VOTES,7,
Bexar,4166,"District Judge, 386th Judicial District",,REP,UNDER VOTES,3,
Bexar,4167,"District Judge, 386th Judicial District",,REP,UNDER VOTES,1,
Bexar,4168,"District Judge, 386th Judicial District",,REP,UNDER VOTES,57,
Bexar,4169,"District Judge, 386th Judicial District",,REP,UNDER VOTES,34,
Bexar,4170,"District Judge, 386th Judicial District",,REP,UNDER VOTES,17,
Bexar,4171,"District Judge, 386th Judicial District",,REP,UNDER VOTES,70,
Bexar,4172,"District Judge, 386th Judicial District",,REP,UNDER VOTES,58,
Bexar,4173,"District Judge, 386th Judicial District",,REP,UNDER VOTES,93,
Bexar,4174,"District Judge, 386th Judicial District",,REP,UNDER VOTES,53,
Bexar,4175,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4176,"District Judge, 386th Judicial District",,REP,UNDER VOTES,73,
Bexar,4177,"District Judge, 386th Judicial District",,REP,UNDER VOTES,1,
Bexar,4178,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4179,"District Judge, 386th Judicial District",,REP,UNDER VOTES,147,
Bexar,4180,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4181,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4182,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4183,"District Judge, 386th Judicial District",,REP,UNDER VOTES,4,
Bexar,4184,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4185,"District Judge, 386th Judicial District",,REP,UNDER VOTES,1,
Bexar,4186,"District Judge, 386th Judicial District",,REP,UNDER VOTES,4,
Bexar,4187,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4188,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4189,"District Judge, 386th Judicial District",,REP,UNDER VOTES,36,
Bexar,4190,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4191,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4192,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4193,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4194,"District Judge, 386th Judicial District",,REP,UNDER VOTES,22,
Bexar,4195,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4196,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4197,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4198,"District Judge, 386th Judicial District",,REP,UNDER VOTES,42,
Bexar,4199,"District Judge, 386th Judicial District",,REP,UNDER VOTES,39,
Bexar,4200,"District Judge, 386th Judicial District",,REP,UNDER VOTES,45,
Bexar,4201,"District Judge, 386th Judicial District",,REP,UNDER VOTES,2,
Bexar,4202,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4203,"District Judge, 386th Judicial District",,REP,UNDER VOTES,5,
Bexar,4204,"District Judge, 386th Judicial District",,REP,UNDER VOTES,3,
Bexar,4205,"District Judge, 386th Judicial District",,REP,UNDER VOTES,9,
Bexar,4206,"District Judge, 386th Judicial District",,REP,UNDER VOTES,15,
Bexar,4207,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4208,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4209,"District Judge, 386th Judicial District",,REP,UNDER VOTES,3,
Bexar,4210,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4211,"District Judge, 386th Judicial District",,REP,UNDER VOTES,2,
Bexar,4212,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4213,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4214,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4215,"District Judge, 386th Judicial District",,REP,UNDER VOTES,8,
Bexar,4216,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4217,"District Judge, 386th Judicial District",,REP,UNDER VOTES,10,
Bexar,4218,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4219,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,4220,"District Judge, 386th Judicial District",,REP,UNDER VOTES,0,
Bexar,1001,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,23,
Bexar,1002,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,47,
Bexar,1003,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,26,
Bexar,1004,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,17,
Bexar,1005,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,21,
Bexar,1006,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,50,
Bexar,1007,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,46,
Bexar,1008,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,49,
Bexar,1009,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,84,
Bexar,1010,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,14,
Bexar,1011,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,9,
Bexar,1012,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,92,
Bexar,1013,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,61,
Bexar,1014,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,11,
Bexar,1015,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,24,
Bexar,1016,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,20,
Bexar,1017,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,16,
Bexar,1018,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,55,
Bexar,1019,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,9,
Bexar,1020,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,68,
Bexar,1021,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,38,
Bexar,1022,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,24,
Bexar,1023,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,37,
Bexar,1024,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,173,
Bexar,1025,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,6,
Bexar,1026,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,21,
Bexar,1027,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,5,
Bexar,1028,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,30,
Bexar,1029,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,34,
Bexar,1030,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1031,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,24,
Bexar,1032,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,30,
Bexar,1033,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,62,
Bexar,1034,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,473,
Bexar,1035,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,34,
Bexar,1036,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,223,
Bexar,1037,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,94,
Bexar,1038,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,120,
Bexar,1039,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,42,
Bexar,1040,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,34,
Bexar,1041,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,21,
Bexar,1042,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,20,
Bexar,1043,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,71,
Bexar,1044,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,57,
Bexar,1045,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,75,
Bexar,1046,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,41,
Bexar,1047,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,33,
Bexar,1048,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,48,
Bexar,1049,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,74,
Bexar,1050,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,56,
Bexar,1051,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,91,
Bexar,1052,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,72,
Bexar,1053,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,8,
Bexar,1054,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,67,
Bexar,1055,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,134,
Bexar,1056,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,93,
Bexar,1057,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,118,
Bexar,1058,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,156,
Bexar,1059,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,9,
Bexar,1060,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,44,
Bexar,1061,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,60,
Bexar,1062,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,17,
Bexar,1063,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,121,
Bexar,1064,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,63,
Bexar,1065,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,131,
Bexar,1066,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,36,
Bexar,1067,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,218,
Bexar,1068,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,93,
Bexar,1069,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,51,
Bexar,1070,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,56,
Bexar,1071,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,102,
Bexar,1072,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,82,
Bexar,1073,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,370,
Bexar,1074,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1075,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,50,
Bexar,1076,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,154,
Bexar,1077,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,35,
Bexar,1078,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,6,
Bexar,1079,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,264,
Bexar,1080,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,179,
Bexar,1081,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,212,
Bexar,1082,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,195,
Bexar,1083,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,190,
Bexar,1084,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,84,
Bexar,1085,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,75,
Bexar,1086,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,125,
Bexar,1087,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,35,
Bexar,1088,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,23,
Bexar,1089,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,50,
Bexar,1090,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1091,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,60,
Bexar,1092,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,12,
Bexar,1093,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,75,
Bexar,1094,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,66,
Bexar,1095,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,17,
Bexar,1096,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,1,
Bexar,1097,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,28,
Bexar,1098,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,16,
Bexar,1099,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,284,
Bexar,1100,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,191,
Bexar,1101,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1102,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,71,
Bexar,1103,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1104,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,241,
Bexar,1105,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,4,
Bexar,1106,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1107,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,121,
Bexar,1108,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,370,
Bexar,1109,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1110,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,326,
Bexar,1111,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,351,
Bexar,1112,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,178,
Bexar,1113,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,167,
Bexar,1114,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1115,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,15,
Bexar,1116,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,39,
Bexar,1117,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,19,
Bexar,1118,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,108,
Bexar,1119,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,1,
Bexar,1120,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1121,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,462,
Bexar,1122,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,822,
Bexar,1123,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,46,
Bexar,1124,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,30,
Bexar,1125,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,2,
Bexar,1126,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1127,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,16,
Bexar,1128,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,10,
Bexar,1129,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,24,
Bexar,1130,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1131,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1132,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1133,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1134,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1135,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1136,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,14,
Bexar,1137,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1138,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,1139,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,0,
Bexar,2001,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,5,
Bexar,2002,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,22,
Bexar,2003,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,33,
Bexar,2004,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,39,
Bexar,2005,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,32,
Bexar,2006,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,1,
Bexar,2007,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,26,
Bexar,2008,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,19,
Bexar,2009,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,60,
Bexar,2010,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,72,
Bexar,2011,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,39,
Bexar,2012,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,24,
Bexar,2013,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,28,
Bexar,2014,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,38,
Bexar,2015,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,26,
Bexar,2016,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,15,
Bexar,2017,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,11,
Bexar,2018,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,29,
Bexar,2019,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,26,
Bexar,2020,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,26,
Bexar,2021,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,33,
Bexar,2022,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,23,
Bexar,2023,"District Judge, 399th Judicial District",,REP,Jan Ischy-Prins,72,
