precinct,gen_con_CASTLE,gen_dem_CLINTON,gen_dem_GALLEGO,gen_grn_BARAKA,gen_grn_STEIN,gen_ind_CASTLE,gen_ind_CUBBLER,gen_ind_FOX,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_LEE,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_MORROW,gen_ind_SOLTYSIK,gen_ind_STEFFES,gen_ind_STEIN,gen_ind_VALDIVIA,gen_lib_CORVALAN,gen_lib_JOHNSON,gen_rep_ARRINGTON,gen_rep_HURD,gen_rep_TRUMP,gen_unk_BARRIERE,gen_unk_CASE,gen_unk_CHRISTIE,gen_unk_CRUZ,gen_unk_ERSKINE,gen_unk_KUSHNER,gen_unk_LEAMER,gen_unk_LILLY,gen_unk_RODRIGUEZ,gen_unk_RUBIO,gen_unk_SANDERS,gen_unk_SCHULIN,gen_unk_WALKER
TRAVIS334 A AUSTIN,0,1108,0,0,17,0,0.0,0.0,0,0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0.0,0,100,0,0,995,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS334 D,0,15,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,17,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS335 A AUSTIN,0,1119,0,0,20,0,0.0,0.0,0,0,0.0,0.0,13,0.0,0.0,0.0,0.0,0,0.0,0,59,0,0,606,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS336 A,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS336 B,0,8,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS336 C AUSTIN,0,970,0,0,11,0,0.0,0.0,0,0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,0.0,0,104,0,0,590,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS337 A,0,19,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS337 B,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS337 C AUSTIN,0,1559,0,0,14,0,0.0,0.0,0,0,0.0,0.0,28,0.0,0.0,0.0,0.0,0,0.0,0,143,0,0,815,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS337 D AUSTIN,0,256,0,0,5,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,37,0,0,196,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS337 E,0,7,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS338 A,0,1836,0,0,44,0,0.0,0.0,0,0,0.0,0.0,32,0.0,0.0,0.0,0.0,0,0.0,0,175,0,0,1243,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS338 B AUSTIN,0,15,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,30,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS338 C,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS338 D,0,227,0,0,3,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,14,0,0,163,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS339 A,0,898,0,0,25,0,0.0,0.0,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0.0,0,69,0,0,377,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS340 A AUSTIN,0,1349,0,0,29,0,0.0,0.0,0,0,0.0,0.0,14,0.0,0.0,0.0,0.0,0,0.0,0,89,0,0,249,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS340 B AUSTIN,0,570,0,0,9,0,0.0,0.0,0,0,0.0,0.0,8,0.0,0.0,0.0,0.0,0,0.0,0,53,0,0,172,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS341 A AUSTIN,0,121,0,0,1,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,8,0,0,49,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS342 A AUSTIN,0,2909,0,0,77,0,0.0,0.0,0,0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,0.0,0,174,0,0,543,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS343 A AUSTIN,0,920,0,0,36,0,0.0,0.0,0,0,0.0,0.0,19,0.0,0.0,0.0,0.0,0,0.0,0,100,0,0,611,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS343 B AUSTIN,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS344 A AUSTIN,0,371,0,0,9,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,13,0,0,119,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS344 B,0,592,0,0,17,0,0.0,0.0,0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,0.0,0,34,0,0,175,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS345 A AUSTIN,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS346 A,0,1035,0,0,18,0,0.0,0.0,0,0,0.0,0.0,19,0.0,0.0,0.0,0.0,0,0.0,0,123,0,0,2171,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS347 A,0,13,0,0,1,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,9,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS347 B AUSTIN,0,1202,0,0,15,0,0.0,0.0,0,0,0.0,0.0,26,0.0,0.0,0.0,0.0,0,0.0,0,108,0,0,737,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS347 C,0,0,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS349 A AUSTIN,0,2144,0,0,47,0,0.0,0.0,0,0,0.0,0.0,32,0.0,0.0,0.0,0.0,0,0.0,0,193,0,0,1026,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS349 B,0,34,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,30,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS350 A AUSTIN,0,1923,0,0,47,0,0.0,0.0,0,0,0.0,0.0,17,0.0,0.0,0.0,0.0,0,0.0,0,156,0,0,678,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS350 B AUSTIN,0,99,0,0,6,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,36,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS351 A AUSTIN,0,830,0,0,24,0,0.0,0.0,0,0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,0.0,0,79,0,0,271,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS351 B AUSTIN,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS352 A AUSTIN,0,1811,0,0,51,0,0.0,0.0,0,0,0.0,0.0,14,0.0,0.0,0.0,0.0,0,0.0,0,114,0,0,545,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS354 A,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS354 B AUSTIN,0,2031,0,0,30,0,0.0,0.0,0,0,0.0,0.0,59,0.0,0.0,0.0,0.0,0,0.0,0,212,0,0,1127,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS354 C,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS356 A AUSTIN,0,1005,0,0,26,0,0.0,0.0,0,0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,0.0,0,96,0,0,262,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS357 A AUSTIN,0,271,0,0,5,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,25,0,0,183,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS358 A AUSTIN,0,2404,0,0,56,0,0.0,0.0,0,0,0.0,0.0,15,0.0,0.0,0.0,0.0,0,0.0,0,205,0,0,755,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS359 A,0,1532,0,0,48,0,0.0,0.0,0,0,0.0,0.0,15,0.0,0.0,0.0,0.0,0,0.0,0,190,0,0,1755,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS359 C,0,70,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,44,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS360 A,0,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS360 B AUSTIN,0,1960,0,0,50,0,0.0,0.0,0,0,0.0,0.0,34,0.0,0.0,0.0,0.0,0,0.0,0,191,0,0,929,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS361 A,0,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS361 B,0,488,0,0,11,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,38,0,0,427,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS362 A AUSTIN,0,1462,0,0,32,0,0.0,0.0,0,0,0.0,0.0,23,0.0,0.0,0.0,0.0,0,0.0,0,105,0,0,619,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS363 A AUSTIN,0,700,0,0,20,0,0.0,0.0,0,0,0.0,0.0,21,0.0,0.0,0.0,0.0,0,0.0,0,75,0,0,404,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS364 A,0,1566,0,0,29,0,0.0,0.0,0,0,0.0,0.0,18,0.0,0.0,0.0,0.0,0,0.0,0,122,0,0,1038,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS364 B AUSTIN,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS364 D AUSTIN,0,13,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,6,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS364 E,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS365 A,0,33,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,52,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS365 B,0,359,0,0,10,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,34,0,0,309,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS365 C AUSTIN,0,435,0,0,24,0,0.0,0.0,0,0,0.0,0.0,14,0.0,0.0,0.0,0.0,0,0.0,0,42,0,0,254,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS365 D,0,96,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,39,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS366 B AUSTIN,0,2347,0,0,39,0,0.0,0.0,0,0,0.0,0.0,53,0.0,0.0,0.0,0.0,0,0.0,0,220,0,0,1079,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS367 A,0,21,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,29,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS367 B AUSTIN,0,2727,0,0,45,0,0.0,0.0,0,0,0.0,0.0,58,0.0,0.0,0.0,0.0,0,0.0,0,250,0,0,1655,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS368 A,0,118,0,0,4,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,175,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS369 A,0,797,0,0,12,0,0.0,0.0,0,0,0.0,0.0,23,0.0,0.0,0.0,0.0,0,0.0,0,97,0,0,1477,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS369 B,0,31,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,6,0,0,76,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS369 C,0,7,0,0,0,0,0.0,0.0,0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,27,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS370 A,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS370 B,0,213,0,0,6,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,23,0,0,357,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS370 C,0,124,0,0,13,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,25,0,0,266,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS371 A,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS371 B,0,137,0,0,7,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,19,0,0,324,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS371 C,0,9,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,3,0,0,33,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS371 D,0,97,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,19,0,0,227,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS371 E,0,7,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,13,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS371 F LAGO VISTA,0,358,0,0,11,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,34,0,0,600,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS372 A,0,54,0,0,2,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,89,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS372 B,0,210,0,0,8,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,36,0,0,371,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS372 C,0,194,0,0,10,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,33,0,0,302,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS373 A,0,8,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,6,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS373 B,0,138,0,0,4,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,18,0,0,275,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS373 C,0,34,0,0,0,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,5,0,0,102,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS373 D LAGO VISTA,0,736,0,0,18,0,0.0,0.0,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0.0,0,88,0,0,1710,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS373 E PT VENTURE,0,144,0,0,3,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,23,0,0,397,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS374 A,0,1461,0,0,27,0,0.0,0.0,0,0,0.0,0.0,51,0.0,0.0,0.0,0.0,0,0.0,0,200,0,0,1829,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS374 B,0,40,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,43,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS374 C,0,264,0,0,3,0,0.0,0.0,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0.0,0,32,0,0,235,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS374 D AUSTIN,0,69,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,7,0,0,49,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS374 E,0,25,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,31,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS375 C,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS375 D,0,114,0,0,4,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,14,0,0,187,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS375 F AUSTIN,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS375 G,0,13,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,5,0,0,25,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS375 H VOLENTE,0,132,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,13,0,0,199,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS401 A,0,251,0,0,6,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,14,0,0,209,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS401 B AUSTIN,0,787,0,0,13,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,31,0,0,217,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS401 C,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS402 A,0,560,0,0,14,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,43,0,0,253,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS402 B AUSTIN,0,303,0,0,5,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,8,0,0,76,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS402 C,0,474,0,0,14,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,28,0,0,113,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS403 A,0,465,0,0,13,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,20,0,0,324,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS404 A,0,53,0,0,2,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,3,0,0,16,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS404 B,0,61,0,0,1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,4,0,0,24,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS404 E AUSTIN,0,1349,0,0,35,0,0.0,0.0,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,0.0,0,92,0,0,314,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS404 G,0,12,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS405 A,0,271,0,0,8,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,16,0,0,95,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS405 C,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS406 A,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS406 C,0,135,0,0,5,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,10,0,0,54,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS406 D,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS406 E AUSTIN,0,1041,0,0,20,0,0.0,0.0,0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,0.0,0,70,0,0,919,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS407 A,0,15,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,22,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS407 B AUSTIN,0,208,0,0,8,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,17,0,0,52,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS407 C AUSTIN,0,668,0,0,26,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,42,0,0,148,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS407 D AUSTIN,0,84,0,0,6,0,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0,3,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS408 A,0,22,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,3,0,0,7,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS408 B,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS408 C AUSTIN,0,444,0,0,11,0,0.0,0.0,0,0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,0.0,0,46,0,0,136,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS408 D AUSTIN,0,1083,0,0,28,0,0.0,0.0,0,0,0.0,0.0,19,0.0,0.0,0.0,0.0,0,0.0,0,82,0,0,407,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS409 A AUSTIN,0,1250,0,0,39,0,0.0,0.0,0,0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,0.0,0,74,0,0,171,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS410 A AUSTIN,0,1620,0,0,58,0,0.0,0.0,0,0,0.0,0.0,11,0.0,0.0,0.0,0.0,0,0.0,0,95,0,0,339,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS411 A AUSTIN,0,559,0,0,16,0,0.0,0.0,0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0.0,0,49,0,0,180,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
TRAVIS411 B AUSTIN,0,443,0,0,14,0,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0,27,0,0,116,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0
