county,precinct,ballot_style,office,district,party,candidate,votes
Dallas,1042,5159,State Representative,112,REP,Angie Chen Button,77
Dallas,1700,5355,State Representative,112,REP,Angie Chen Button,468
Dallas,1701,5356,State Representative,112,REP,Angie Chen Button,538
Dallas,1702,5357,State Representative,112,REP,Angie Chen Button,689
Dallas,1703,5359,State Representative,112,REP,Angie Chen Button,578
Dallas,1707,5364,State Representative,112,REP,Angie Chen Button,70
Dallas,1707,5368,State Representative,112,REP,Angie Chen Button,1
Dallas,1708,5369,State Representative,112,REP,Angie Chen Button,154
Dallas,1709,5370,State Representative,112,REP,Angie Chen Button,473
Dallas,1710,5372,State Representative,112,REP,Angie Chen Button,81
Dallas,1711,5373,State Representative,112,REP,Angie Chen Button,458
Dallas,1712,5376,State Representative,112,REP,Angie Chen Button,758
Dallas,2501,5610,State Representative,112,REP,Angie Chen Button,743
Dallas,2502,5611,State Representative,112,REP,Angie Chen Button,1065
Dallas,2508,5617,State Representative,112,REP,Angie Chen Button,844
Dallas,2509,5618,State Representative,112,REP,Angie Chen Button,1327
Dallas,2510,5619,State Representative,112,REP,Angie Chen Button,660
Dallas,2511,5620,State Representative,112,REP,Angie Chen Button,822
Dallas,2512,5621,State Representative,112,REP,Angie Chen Button,590
Dallas,2700,5634,State Representative,112,REP,Angie Chen Button,1074
Dallas,2701,5636,State Representative,112,REP,Angie Chen Button,1563
Dallas,2702,5642,State Representative,112,REP,Angie Chen Button,2497
Dallas,2703,5644,State Representative,112,REP,Angie Chen Button,318
Dallas,2704,5645,State Representative,112,REP,Angie Chen Button,860
Dallas,2705,5646,State Representative,112,REP,Angie Chen Button,537
Dallas,2706,5647,State Representative,112,REP,Angie Chen Button,1044
Dallas,2707,5648,State Representative,112,REP,Angie Chen Button,1026
Dallas,2708,5650,State Representative,112,REP,Angie Chen Button,1656
Dallas,2709,5652,State Representative,112,REP,Angie Chen Button,543
Dallas,2711,5655,State Representative,112,REP,Angie Chen Button,806
Dallas,2717,5665,State Representative,112,REP,Angie Chen Button,4
Dallas,2922,5714,State Representative,112,REP,Angie Chen Button,2090
Dallas,2927,5727,State Representative,112,REP,Angie Chen Button,1921
Dallas,2940,5732,State Representative,112,REP,Angie Chen Button,827
Dallas,2941,5733,State Representative,112,REP,Angie Chen Button,1825
Dallas,2942,5734,State Representative,112,REP,Angie Chen Button,2052
Dallas,1038,5154,State Representative,112,DEM,Jack Blackshear,890
Dallas,1042,5159,State Representative,112,DEM,Jack Blackshear,515
Dallas,1700,5355,State Representative,112,DEM,Jack Blackshear,564
Dallas,1701,5356,State Representative,112,DEM,Jack Blackshear,503
Dallas,1702,5357,State Representative,112,DEM,Jack Blackshear,768
Dallas,1703,5359,State Representative,112,DEM,Jack Blackshear,799
Dallas,1707,5364,State Representative,112,DEM,Jack Blackshear,175
Dallas,1707,5368,State Representative,112,DEM,Jack Blackshear,0
Dallas,1708,5369,State Representative,112,DEM,Jack Blackshear,160
Dallas,1709,5370,State Representative,112,DEM,Jack Blackshear,1250
Dallas,1710,5372,State Representative,112,DEM,Jack Blackshear,627
Dallas,1711,5373,State Representative,112,DEM,Jack Blackshear,591
Dallas,1712,5376,State Representative,112,DEM,Jack Blackshear,481
Dallas,2501,5610,State Representative,112,DEM,Jack Blackshear,287
Dallas,2502,5611,State Representative,112,DEM,Jack Blackshear,302
Dallas,2508,5617,State Representative,112,DEM,Jack Blackshear,809
Dallas,2509,5618,State Representative,112,DEM,Jack Blackshear,697
Dallas,2510,5619,State Representative,112,DEM,Jack Blackshear,462
Dallas,2511,5620,State Representative,112,DEM,Jack Blackshear,503
Dallas,2512,5621,State Representative,112,DEM,Jack Blackshear,337
Dallas,2700,5634,State Representative,112,DEM,Jack Blackshear,852
Dallas,2701,5636,State Representative,112,DEM,Jack Blackshear,853
Dallas,2702,5642,State Representative,112,DEM,Jack Blackshear,826
Dallas,2703,5644,State Representative,112,DEM,Jack Blackshear,317
Dallas,2704,5645,State Representative,112,DEM,Jack Blackshear,988
Dallas,2705,5646,State Representative,112,DEM,Jack Blackshear,604
Dallas,2706,5647,State Representative,112,DEM,Jack Blackshear,675
Dallas,2707,5648,State Representative,112,DEM,Jack Blackshear,850
Dallas,2708,5650,State Representative,112,DEM,Jack Blackshear,1089
Dallas,2709,5652,State Representative,112,DEM,Jack Blackshear,294
Dallas,2711,5655,State Representative,112,DEM,Jack Blackshear,667
Dallas,2717,5665,State Representative,112,DEM,Jack Blackshear,0
Dallas,2922,5714,State Representative,112,DEM,Jack Blackshear,1324
Dallas,2927,5727,State Representative,112,DEM,Jack Blackshear,1319
Dallas,2940,5732,State Representative,112,DEM,Jack Blackshear,254
Dallas,2941,5733,State Representative,112,DEM,Jack Blackshear,910
Dallas,2942,5734,State Representative,112,DEM,Jack Blackshear,809
Dallas,1038,5154,State Representative,112,,OVER VOTES,0
Dallas,1042,5159,State Representative,112,,OVER VOTES,1
Dallas,1700,5355,State Representative,112,,OVER VOTES,0
Dallas,1701,5356,State Representative,112,,OVER VOTES,0
Dallas,1702,5357,State Representative,112,,OVER VOTES,0
Dallas,1703,5359,State Representative,112,,OVER VOTES,1
Dallas,1707,5364,State Representative,112,,OVER VOTES,0
Dallas,1707,5368,State Representative,112,,OVER VOTES,0
Dallas,1708,5369,State Representative,112,,OVER VOTES,0
Dallas,1709,5370,State Representative,112,,OVER VOTES,0
Dallas,1710,5372,State Representative,112,,OVER VOTES,0
Dallas,1711,5373,State Representative,112,,OVER VOTES,0
Dallas,1712,5376,State Representative,112,,OVER VOTES,0
Dallas,2501,5610,State Representative,112,,OVER VOTES,0
Dallas,2502,5611,State Representative,112,,OVER VOTES,0
Dallas,2508,5617,State Representative,112,,OVER VOTES,0
Dallas,2509,5618,State Representative,112,,OVER VOTES,0
Dallas,2510,5619,State Representative,112,,OVER VOTES,0
Dallas,2511,5620,State Representative,112,,OVER VOTES,0
Dallas,2512,5621,State Representative,112,,OVER VOTES,1
Dallas,2700,5634,State Representative,112,,OVER VOTES,0
Dallas,2701,5636,State Representative,112,,OVER VOTES,0
Dallas,2702,5642,State Representative,112,,OVER VOTES,0
Dallas,2703,5644,State Representative,112,,OVER VOTES,0
Dallas,2704,5645,State Representative,112,,OVER VOTES,0
Dallas,2705,5646,State Representative,112,,OVER VOTES,1
Dallas,2706,5647,State Representative,112,,OVER VOTES,0
Dallas,2707,5648,State Representative,112,,OVER VOTES,0
Dallas,2708,5650,State Representative,112,,OVER VOTES,0
Dallas,2709,5652,State Representative,112,,OVER VOTES,0
Dallas,2711,5655,State Representative,112,,OVER VOTES,0
Dallas,2717,5665,State Representative,112,,OVER VOTES,0
Dallas,2922,5714,State Representative,112,,OVER VOTES,0
Dallas,2927,5727,State Representative,112,,OVER VOTES,0
Dallas,2940,5732,State Representative,112,,OVER VOTES,0
Dallas,2941,5733,State Representative,112,,OVER VOTES,0
Dallas,2942,5734,State Representative,112,,OVER VOTES,0
Dallas,1038,5154,State Representative,112,,UNDER VOTES,34
Dallas,1042,5159,State Representative,112,,UNDER VOTES,33
Dallas,1700,5355,State Representative,112,,UNDER VOTES,50
Dallas,1701,5356,State Representative,112,,UNDER VOTES,46
Dallas,1702,5357,State Representative,112,,UNDER VOTES,52
Dallas,1703,5359,State Representative,112,,UNDER VOTES,63
Dallas,1707,5364,State Representative,112,,UNDER VOTES,29
Dallas,1707,5368,State Representative,112,,UNDER VOTES,0
Dallas,1708,5369,State Representative,112,,UNDER VOTES,15
Dallas,1709,5370,State Representative,112,,UNDER VOTES,70
Dallas,1710,5372,State Representative,112,,UNDER VOTES,29
Dallas,1711,5373,State Representative,112,,UNDER VOTES,64
Dallas,1712,5376,State Representative,112,,UNDER VOTES,49
Dallas,2501,5610,State Representative,112,,UNDER VOTES,27
Dallas,2502,5611,State Representative,112,,UNDER VOTES,56
Dallas,2508,5617,State Representative,112,,UNDER VOTES,68
Dallas,2509,5618,State Representative,112,,UNDER VOTES,76
Dallas,2510,5619,State Representative,112,,UNDER VOTES,40
Dallas,2511,5620,State Representative,112,,UNDER VOTES,57
Dallas,2512,5621,State Representative,112,,UNDER VOTES,29
Dallas,2700,5634,State Representative,112,,UNDER VOTES,81
Dallas,2701,5636,State Representative,112,,UNDER VOTES,67
Dallas,2702,5642,State Representative,112,,UNDER VOTES,72
Dallas,2703,5644,State Representative,112,,UNDER VOTES,25
Dallas,2704,5645,State Representative,112,,UNDER VOTES,61
Dallas,2705,5646,State Representative,112,,UNDER VOTES,42
Dallas,2706,5647,State Representative,112,,UNDER VOTES,73
Dallas,2707,5648,State Representative,112,,UNDER VOTES,65
Dallas,2708,5650,State Representative,112,,UNDER VOTES,97
Dallas,2709,5652,State Representative,112,,UNDER VOTES,28
Dallas,2711,5655,State Representative,112,,UNDER VOTES,44
Dallas,2717,5665,State Representative,112,,UNDER VOTES,0
Dallas,2922,5714,State Representative,112,,UNDER VOTES,116
Dallas,2927,5727,State Representative,112,,UNDER VOTES,96
Dallas,2940,5732,State Representative,112,,UNDER VOTES,42
Dallas,2941,5733,State Representative,112,,UNDER VOTES,105
Dallas,2942,5734,State Representative,112,,UNDER VOTES,102
Dallas,1715,5380,State Representative,113,REP,Cindy Burkett,274
Dallas,1716,5382,State Representative,113,REP,Cindy Burkett,1092
Dallas,1717,5383,State Representative,113,REP,Cindy Burkett,874
Dallas,1722,5392,State Representative,113,REP,Cindy Burkett,588
Dallas,1723,5396,State Representative,113,REP,Cindy Burkett,39
Dallas,1729,5404,State Representative,113,REP,Cindy Burkett,317
Dallas,2710,5654,State Representative,113,REP,Cindy Burkett,787
Dallas,2712,5657,State Representative,113,REP,Cindy Burkett,1055
Dallas,2713,5658,State Representative,113,REP,Cindy Burkett,932
Dallas,2714,5660,State Representative,113,REP,Cindy Burkett,1339
Dallas,2715,5663,State Representative,113,REP,Cindy Burkett,902
Dallas,2716,5664,State Representative,113,REP,Cindy Burkett,425
Dallas,2920,5711,State Representative,113,REP,Cindy Burkett,1238
Dallas,2921,5712,State Representative,113,REP,Cindy Burkett,1747
Dallas,2923,5720,State Representative,113,REP,Cindy Burkett,1371
Dallas,2924,5721,State Representative,113,REP,Cindy Burkett,701
Dallas,2925,5724,State Representative,113,REP,Cindy Burkett,1621
Dallas,2926,5725,State Representative,113,REP,Cindy Burkett,767
Dallas,2928,5729,State Representative,113,REP,Cindy Burkett,1558
Dallas,2929,5731,State Representative,113,REP,Cindy Burkett,549
Dallas,3014,5766,State Representative,113,REP,Cindy Burkett,370
Dallas,3014,5768,State Representative,113,REP,Cindy Burkett,0
Dallas,3015,5770,State Representative,113,REP,Cindy Burkett,59
Dallas,3015,5771,State Representative,113,REP,Cindy Burkett,0
Dallas,3079,5870,State Representative,113,REP,Cindy Burkett,125
Dallas,3080,5872,State Representative,113,REP,Cindy Burkett,202
Dallas,3305,5964,State Representative,113,REP,Cindy Burkett,1310
Dallas,3313,5973,State Representative,113,REP,Cindy Burkett,1221
Dallas,3314,5975,State Representative,113,REP,Cindy Burkett,789
Dallas,3314,5976,State Representative,113,REP,Cindy Burkett,54
Dallas,3317,5980,State Representative,113,REP,Cindy Burkett,408
Dallas,3318,5984,State Representative,113,REP,Cindy Burkett,467
Dallas,3400,5985,State Representative,113,REP,Cindy Burkett,92
Dallas,3405,5993,State Representative,113,REP,Cindy Burkett,576
Dallas,3407,6000,State Representative,113,REP,Cindy Burkett,105
Dallas,3409,6005,State Representative,113,REP,Cindy Burkett,114
Dallas,3411,6009,State Representative,113,REP,Cindy Burkett,1
Dallas,3500,6010,State Representative,113,REP,Cindy Burkett,2443
Dallas,3501,6013,State Representative,113,REP,Cindy Burkett,1
Dallas,3700,6044,State Representative,113,REP,Cindy Burkett,1182
Dallas,3702,6049,State Representative,113,REP,Cindy Burkett,729
Dallas,3920,6101,State Representative,113,REP,Cindy Burkett,882
Dallas,3921,6104,State Representative,113,REP,Cindy Burkett,1195
Dallas,1715,5380,State Representative,113,DEM,Rhetta Andrews Bowers,450
Dallas,1716,5382,State Representative,113,DEM,Rhetta Andrews Bowers,427
Dallas,1717,5383,State Representative,113,DEM,Rhetta Andrews Bowers,953
Dallas,1722,5392,State Representative,113,DEM,Rhetta Andrews Bowers,930
Dallas,1723,5396,State Representative,113,DEM,Rhetta Andrews Bowers,69
Dallas,1729,5404,State Representative,113,DEM,Rhetta Andrews Bowers,460
Dallas,2710,5654,State Representative,113,DEM,Rhetta Andrews Bowers,663
Dallas,2712,5657,State Representative,113,DEM,Rhetta Andrews Bowers,1134
Dallas,2713,5658,State Representative,113,DEM,Rhetta Andrews Bowers,320
Dallas,2714,5660,State Representative,113,DEM,Rhetta Andrews Bowers,1230
Dallas,2715,5663,State Representative,113,DEM,Rhetta Andrews Bowers,791
Dallas,2716,5664,State Representative,113,DEM,Rhetta Andrews Bowers,480
Dallas,2920,5711,State Representative,113,DEM,Rhetta Andrews Bowers,818
Dallas,2921,5712,State Representative,113,DEM,Rhetta Andrews Bowers,905
Dallas,2923,5720,State Representative,113,DEM,Rhetta Andrews Bowers,850
Dallas,2924,5721,State Representative,113,DEM,Rhetta Andrews Bowers,492
Dallas,2925,5724,State Representative,113,DEM,Rhetta Andrews Bowers,586
Dallas,2926,5725,State Representative,113,DEM,Rhetta Andrews Bowers,483
Dallas,2928,5729,State Representative,113,DEM,Rhetta Andrews Bowers,437
Dallas,2929,5731,State Representative,113,DEM,Rhetta Andrews Bowers,298
Dallas,3014,5766,State Representative,113,DEM,Rhetta Andrews Bowers,444
Dallas,3014,5768,State Representative,113,DEM,Rhetta Andrews Bowers,0
Dallas,3015,5770,State Representative,113,DEM,Rhetta Andrews Bowers,63
Dallas,3015,5771,State Representative,113,DEM,Rhetta Andrews Bowers,2
Dallas,3079,5870,State Representative,113,DEM,Rhetta Andrews Bowers,163
Dallas,3080,5872,State Representative,113,DEM,Rhetta Andrews Bowers,408
Dallas,3305,5964,State Representative,113,DEM,Rhetta Andrews Bowers,1033
Dallas,3313,5973,State Representative,113,DEM,Rhetta Andrews Bowers,1834
Dallas,3314,5975,State Representative,113,DEM,Rhetta Andrews Bowers,1223
Dallas,3314,5976,State Representative,113,DEM,Rhetta Andrews Bowers,172
Dallas,3317,5980,State Representative,113,DEM,Rhetta Andrews Bowers,622
Dallas,3318,5984,State Representative,113,DEM,Rhetta Andrews Bowers,494
Dallas,3400,5985,State Representative,113,DEM,Rhetta Andrews Bowers,272
Dallas,3405,5993,State Representative,113,DEM,Rhetta Andrews Bowers,914
Dallas,3407,6000,State Representative,113,DEM,Rhetta Andrews Bowers,82
Dallas,3409,6005,State Representative,113,DEM,Rhetta Andrews Bowers,185
Dallas,3411,6009,State Representative,113,DEM,Rhetta Andrews Bowers,1
Dallas,3500,6010,State Representative,113,DEM,Rhetta Andrews Bowers,666
Dallas,3501,6013,State Representative,113,DEM,Rhetta Andrews Bowers,0
Dallas,3700,6044,State Representative,113,DEM,Rhetta Andrews Bowers,1335
Dallas,3702,6049,State Representative,113,DEM,Rhetta Andrews Bowers,669
Dallas,3920,6101,State Representative,113,DEM,Rhetta Andrews Bowers,525
Dallas,3921,6104,State Representative,113,DEM,Rhetta Andrews Bowers,912
Dallas,1715,5380,State Representative,113,,OVER VOTES,1
Dallas,1716,5382,State Representative,113,,OVER VOTES,0
Dallas,1717,5383,State Representative,113,,OVER VOTES,0
Dallas,1722,5392,State Representative,113,,OVER VOTES,0
Dallas,1723,5396,State Representative,113,,OVER VOTES,0
Dallas,1729,5404,State Representative,113,,OVER VOTES,0
Dallas,2710,5654,State Representative,113,,OVER VOTES,0
Dallas,2712,5657,State Representative,113,,OVER VOTES,0
Dallas,2713,5658,State Representative,113,,OVER VOTES,0
Dallas,2714,5660,State Representative,113,,OVER VOTES,0
Dallas,2715,5663,State Representative,113,,OVER VOTES,0
Dallas,2716,5664,State Representative,113,,OVER VOTES,0
Dallas,2920,5711,State Representative,113,,OVER VOTES,1
Dallas,2921,5712,State Representative,113,,OVER VOTES,0
Dallas,2923,5720,State Representative,113,,OVER VOTES,1
Dallas,2924,5721,State Representative,113,,OVER VOTES,0
Dallas,2925,5724,State Representative,113,,OVER VOTES,0
Dallas,2926,5725,State Representative,113,,OVER VOTES,0
Dallas,2928,5729,State Representative,113,,OVER VOTES,0
Dallas,2929,5731,State Representative,113,,OVER VOTES,0
Dallas,3014,5766,State Representative,113,,OVER VOTES,0
Dallas,3014,5768,State Representative,113,,OVER VOTES,0
Dallas,3015,5770,State Representative,113,,OVER VOTES,0
Dallas,3015,5771,State Representative,113,,OVER VOTES,0
Dallas,3079,5870,State Representative,113,,OVER VOTES,0
Dallas,3080,5872,State Representative,113,,OVER VOTES,0
Dallas,3305,5964,State Representative,113,,OVER VOTES,0
Dallas,3313,5973,State Representative,113,,OVER VOTES,2
Dallas,3314,5975,State Representative,113,,OVER VOTES,0
Dallas,3314,5976,State Representative,113,,OVER VOTES,0
Dallas,3317,5980,State Representative,113,,OVER VOTES,0
Dallas,3318,5984,State Representative,113,,OVER VOTES,0
Dallas,3400,5985,State Representative,113,,OVER VOTES,0
Dallas,3405,5993,State Representative,113,,OVER VOTES,0
Dallas,3407,6000,State Representative,113,,OVER VOTES,0
Dallas,3409,6005,State Representative,113,,OVER VOTES,0
Dallas,3411,6009,State Representative,113,,OVER VOTES,0
Dallas,3500,6010,State Representative,113,,OVER VOTES,0
Dallas,3501,6013,State Representative,113,,OVER VOTES,0
Dallas,3700,6044,State Representative,113,,OVER VOTES,1
Dallas,3702,6049,State Representative,113,,OVER VOTES,0
Dallas,3920,6101,State Representative,113,,OVER VOTES,0
Dallas,3921,6104,State Representative,113,,OVER VOTES,0
Dallas,1715,5380,State Representative,113,,UNDER VOTES,44
Dallas,1716,5382,State Representative,113,,UNDER VOTES,40
Dallas,1717,5383,State Representative,113,,UNDER VOTES,73
Dallas,1722,5392,State Representative,113,,UNDER VOTES,63
Dallas,1723,5396,State Representative,113,,UNDER VOTES,4
Dallas,1729,5404,State Representative,113,,UNDER VOTES,36
Dallas,2710,5654,State Representative,113,,UNDER VOTES,55
Dallas,2712,5657,State Representative,113,,UNDER VOTES,67
Dallas,2713,5658,State Representative,113,,UNDER VOTES,24
Dallas,2714,5660,State Representative,113,,UNDER VOTES,66
Dallas,2715,5663,State Representative,113,,UNDER VOTES,69
