precinct,pri_dem_CLINTON,pri_dem_SANDERS,pri_rep_CARSON,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_dem_CLINTON,gen_dem_SANDERS,gen_rep_CARSON,gen_rep_CRUZ,gen_rep_KASICH,gen_rep_TRUMP,rep_primary_total,dem_primary_total,general_total
Stevens117,11,16,6,1,1,47,0,0,37,93,0,0,55,27,130
Stevens118,8,17,0,2,0,26,0,0,57,0,0,24,28,25,81
Stevens12,80,48,12,20,16,211,0,0,0,0,185,445,259,128,630
Stevens13,48,30,2,14,11,112,0,0,0,120,257,0,139,78,377
Stevens14,18,13,5,8,3,67,0,0,43,160,0,0,83,31,203
Stevens15,41,40,12,33,9,200,0,0,409,0,0,118,254,81,527
Stevens16,14,46,4,8,1,26,0,0,0,0,87,92,39,60,179
Stevens19,18,33,3,10,6,91,0,0,0,79,160,0,110,51,239
Stevens20,9,11,3,5,0,35,0,0,32,79,0,0,43,20,111
Stevens21,9,26,4,12,9,135,0,0,292,0,0,44,160,35,336
Stevens22,4,9,1,7,0,20,0,0,0,0,13,68,28,13,81
Stevens24,41,42,0,4,0,24,0,0,0,220,55,0,28,83,275
Stevens25,58,38,13,43,10,186,0,0,141,520,0,0,252,96,661
Stevens26,30,49,4,13,7,89,0,0,234,0,0,102,113,79,336
