,county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
3490,Yavapai,209,PROPOSITION 206,,TotalVotes,,227,61,0,288
3491,Yavapai,209,WICKENBURG USD #9 - QUESTION,,Overvote,,0,0,0,0
3492,Yavapai,209,WICKENBURG USD #9 - QUESTION,,Undervote,,19,4,0,23
3493,Yavapai,209,WICKENBURG USD #9 - QUESTION,,TotalVotes,,223,62,0,285
3494,Yavapai,209,WEST MEC JTED #402 - QUESTION,,Overvote,,0,0,0,0
3495,Yavapai,209,WEST MEC JTED #402 - QUESTION,,Undervote,,26,7,0,33
3496,Yavapai,209,WEST MEC JTED #402 - QUESTION,,TotalVotes,,216,59,0,275
3497,Yavapai,210,President,,Overvote,,0,0,0,0
3498,Yavapai,210,President,,Undervote,,0,0,0,0
3499,Yavapai,210,President,,TotalVotes,,45,3,0,48
3500,Yavapai,210,U.S. Senate,,Overvote,,0,0,0,0
3501,Yavapai,210,U.S. Senate,,Undervote,,1,1,0,2
3502,Yavapai,210,U.S. Senate,,TotalVotes,,44,2,0,46
3503,Yavapai,210,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
3504,Yavapai,210,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,2,0,0,2
3505,Yavapai,210,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,43,3,0,46
3506,Yavapai,210,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
3507,Yavapai,210,STATE SENATOR - DIST. 1,,Undervote,,14,0,0,14
3508,Yavapai,210,STATE SENATOR - DIST. 1,,TotalVotes,,31,3,0,34
3509,Yavapai,210,STATE REP - DIST. 1,,Overvote,,0,0,0,0
3510,Yavapai,210,STATE REP - DIST. 1,,Undervote,,18,0,0,18
3511,Yavapai,210,STATE REP - DIST. 1,,TotalVotes,,72,6,0,78
3512,Yavapai,210,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
3513,Yavapai,210,CORPORATION COMMISSIONER,,Undervote,,40,1,0,41
3514,Yavapai,210,CORPORATION COMMISSIONER,,TotalVotes,,95,8,0,103
3515,Yavapai,210,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,0,0,0,0
3516,Yavapai,210,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,19,0,0,19
3517,Yavapai,210,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,26,3,0,29
3518,Yavapai,210,COUNTY ASSESSOR,,Overvote,,0,0,0,0
3519,Yavapai,210,COUNTY ASSESSOR,,Undervote,,17,0,0,17
3520,Yavapai,210,COUNTY ASSESSOR,,TotalVotes,,28,3,0,31
3521,Yavapai,210,COUNTY ATTORNEY,,Overvote,,0,0,0,0
3522,Yavapai,210,COUNTY ATTORNEY,,Undervote,,19,0,0,19
3523,Yavapai,210,COUNTY ATTORNEY,,TotalVotes,,26,3,0,29
3524,Yavapai,210,COUNTY RECORDER,,Overvote,,0,0,0,0
3525,Yavapai,210,COUNTY RECORDER,,Undervote,,19,0,0,19
3526,Yavapai,210,COUNTY RECORDER,,TotalVotes,,26,3,0,29
3527,Yavapai,210,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
3528,Yavapai,210,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,18,0,0,18
3529,Yavapai,210,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,27,3,0,30
3530,Yavapai,210,COUNTY SHERIFF,,Overvote,,0,0,0,0
3531,Yavapai,210,COUNTY SHERIFF,,Undervote,,17,0,0,17
3532,Yavapai,210,COUNTY SHERIFF,,TotalVotes,,28,3,0,31
3533,Yavapai,210,COUNTY TREASURER,,Overvote,,0,0,0,0
3534,Yavapai,210,COUNTY TREASURER,,Undervote,,17,0,0,17
3535,Yavapai,210,COUNTY TREASURER,,TotalVotes,,28,3,0,31
3536,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
3537,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,21,0,0,21
3538,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,24,3,0,27
3539,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
3540,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,18,0,0,18
3541,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,27,3,0,30
3542,Yavapai,210,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
3543,Yavapai,210,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,15,0,0,15
3544,Yavapai,210,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,30,3,0,33
3545,Yavapai,210,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3546,Yavapai,210,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,17,0,0,17
3547,Yavapai,210,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,28,3,0,31
3548,Yavapai,210,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3549,Yavapai,210,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,17,0,0,17
3550,Yavapai,210,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,28,3,0,31
3551,Yavapai,210,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3552,Yavapai,210,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,18,0,0,18
3553,Yavapai,210,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,27,3,0,30
3554,Yavapai,210,PROPOSITION 205,,Overvote,,0,0,0,0
3555,Yavapai,210,PROPOSITION 205,,Undervote,,3,0,0,3
3556,Yavapai,210,PROPOSITION 205,,TotalVotes,,42,3,0,45
3557,Yavapai,210,PROPOSITION 206,,Overvote,,0,0,0,0
3558,Yavapai,210,PROPOSITION 206,,Undervote,,3,0,0,3
3559,Yavapai,210,PROPOSITION 206,,TotalVotes,,42,3,0,45
3560,Yavapai,211,President,,Overvote,,0,0,0,0
3561,Yavapai,211,President,,Undervote,,2,0,0,2
3562,Yavapai,211,President,,TotalVotes,,25,2,0,27
3563,Yavapai,211,U.S. Senate,,Overvote,,0,0,0,0
3564,Yavapai,211,U.S. Senate,,Undervote,,0,0,0,0
3565,Yavapai,211,U.S. Senate,,TotalVotes,,27,2,0,29
3566,Yavapai,211,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
3567,Yavapai,211,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,1,0,0,1
3568,Yavapai,211,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,26,2,0,28
3569,Yavapai,211,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
3570,Yavapai,211,STATE SENATOR - DIST. 1,,Undervote,,4,0,0,4
3571,Yavapai,211,STATE SENATOR - DIST. 1,,TotalVotes,,23,2,0,25
3572,Yavapai,211,STATE REP - DIST. 1,,Overvote,,0,0,0,0
3573,Yavapai,211,STATE REP - DIST. 1,,Undervote,,6,2,0,8
3574,Yavapai,211,STATE REP - DIST. 1,,TotalVotes,,48,2,0,50
3575,Yavapai,211,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
3576,Yavapai,211,CORPORATION COMMISSIONER,,Undervote,,7,4,0,11
3577,Yavapai,211,CORPORATION COMMISSIONER,,TotalVotes,,74,2,0,76
3578,Yavapai,211,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,0,0,0,0
3579,Yavapai,211,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,4,1,0,5
3580,Yavapai,211,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,23,1,0,24
3581,Yavapai,211,COUNTY ASSESSOR,,Overvote,,0,0,0,0
3582,Yavapai,211,COUNTY ASSESSOR,,Undervote,,4,0,0,4
3583,Yavapai,211,COUNTY ASSESSOR,,TotalVotes,,23,2,0,25
3584,Yavapai,211,COUNTY ATTORNEY,,Overvote,,0,0,0,0
3585,Yavapai,211,COUNTY ATTORNEY,,Undervote,,4,0,0,4
3586,Yavapai,211,COUNTY ATTORNEY,,TotalVotes,,23,2,0,25
3587,Yavapai,211,COUNTY RECORDER,,Overvote,,0,0,0,0
3588,Yavapai,211,COUNTY RECORDER,,Undervote,,4,0,0,4
3589,Yavapai,211,COUNTY RECORDER,,TotalVotes,,23,2,0,25
3590,Yavapai,211,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
3591,Yavapai,211,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,4,0,0,4
3592,Yavapai,211,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,23,2,0,25
3593,Yavapai,211,COUNTY SHERIFF,,Overvote,,0,0,0,0
3594,Yavapai,211,COUNTY SHERIFF,,Undervote,,5,0,0,5
3595,Yavapai,211,COUNTY SHERIFF,,TotalVotes,,22,2,0,24
3596,Yavapai,211,COUNTY TREASURER,,Overvote,,0,0,0,0
3597,Yavapai,211,COUNTY TREASURER,,Undervote,,3,0,0,3
3598,Yavapai,211,COUNTY TREASURER,,TotalVotes,,24,2,0,26
3599,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
3600,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,9,0,0,9
3601,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,18,2,0,20
3602,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
3603,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,11,0,0,11
3604,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,16,2,0,18
3605,Yavapai,211,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
3606,Yavapai,211,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,11,0,0,11
3607,Yavapai,211,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,16,2,0,18
3608,Yavapai,211,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3609,Yavapai,211,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,11,0,0,11
3610,Yavapai,211,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,16,2,0,18
3611,Yavapai,211,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3612,Yavapai,211,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,9,0,0,9
3613,Yavapai,211,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,18,2,0,20
3614,Yavapai,211,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3615,Yavapai,211,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,9,0,0,9
3616,Yavapai,211,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,18,2,0,20
3617,Yavapai,211,PROPOSITION 205,,Overvote,,0,0,0,0
3618,Yavapai,211,PROPOSITION 205,,Undervote,,2,0,0,2
3619,Yavapai,211,PROPOSITION 205,,TotalVotes,,25,2,0,27
3620,Yavapai,211,PROPOSITION 206,,Overvote,,0,0,0,0
3621,Yavapai,211,PROPOSITION 206,,Undervote,,3,0,0,3
3622,Yavapai,211,PROPOSITION 206,,TotalVotes,,24,2,0,26
3623,Yavapai,211,WICKENBURG USD #9 - QUESTION,,Overvote,,0,0,0,0
3624,Yavapai,211,WICKENBURG USD #9 - QUESTION,,Undervote,,2,0,0,2
3625,Yavapai,211,WICKENBURG USD #9 - QUESTION,,TotalVotes,,7,0,0,7
3626,Yavapai,211,WEST MEC JTED #402 - QUESTION,,Overvote,,0,0,0,0
3627,Yavapai,211,WEST MEC JTED #402 - QUESTION,,Undervote,,2,0,0,2
3628,Yavapai,211,WEST MEC JTED #402 - QUESTION,,TotalVotes,,7,0,0,7
3629,Yavapai,212,President,,Overvote,,0,0,0,0
3630,Yavapai,212,President,,Undervote,,0,0,0,0
3631,Yavapai,212,President,,TotalVotes,,0,0,0,0
3632,Yavapai,212,U.S. Senate,,Overvote,,0,0,0,0
3633,Yavapai,212,U.S. Senate,,Undervote,,0,0,0,0
3634,Yavapai,212,U.S. Senate,,TotalVotes,,0,0,0,0
3635,Yavapai,212,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
3636,Yavapai,212,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,0,0,0,0
3637,Yavapai,212,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,0,0,0,0
3638,Yavapai,212,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
3639,Yavapai,212,STATE SENATOR - DIST. 1,,Undervote,,0,0,0,0
3640,Yavapai,212,STATE SENATOR - DIST. 1,,TotalVotes,,0,0,0,0
3641,Yavapai,212,STATE REP - DIST. 1,,Overvote,,0,0,0,0
3642,Yavapai,212,STATE REP - DIST. 1,,Undervote,,0,0,0,0
3643,Yavapai,212,STATE REP - DIST. 1,,TotalVotes,,0,0,0,0
3644,Yavapai,212,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
3645,Yavapai,212,CORPORATION COMMISSIONER,,Undervote,,0,0,0,0
3646,Yavapai,212,CORPORATION COMMISSIONER,,TotalVotes,,0,0,0,0
3647,Yavapai,212,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,0,0,0,0
3648,Yavapai,212,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,0,0,0,0
3649,Yavapai,212,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,0,0,0,0
3650,Yavapai,212,COUNTY ASSESSOR,,Overvote,,0,0,0,0
3651,Yavapai,212,COUNTY ASSESSOR,,Undervote,,0,0,0,0
3652,Yavapai,212,COUNTY ASSESSOR,,TotalVotes,,0,0,0,0
3653,Yavapai,212,COUNTY ATTORNEY,,Overvote,,0,0,0,0
3654,Yavapai,212,COUNTY ATTORNEY,,Undervote,,0,0,0,0
3655,Yavapai,212,COUNTY ATTORNEY,,TotalVotes,,0,0,0,0
3656,Yavapai,212,COUNTY RECORDER,,Overvote,,0,0,0,0
3657,Yavapai,212,COUNTY RECORDER,,Undervote,,0,0,0,0
3658,Yavapai,212,COUNTY RECORDER,,TotalVotes,,0,0,0,0
3659,Yavapai,212,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
3660,Yavapai,212,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,0,0,0,0
3661,Yavapai,212,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,0,0,0,0
3662,Yavapai,212,COUNTY SHERIFF,,Overvote,,0,0,0,0
3663,Yavapai,212,COUNTY SHERIFF,,Undervote,,0,0,0,0
3664,Yavapai,212,COUNTY SHERIFF,,TotalVotes,,0,0,0,0
3665,Yavapai,212,COUNTY TREASURER,,Overvote,,0,0,0,0
3666,Yavapai,212,COUNTY TREASURER,,Undervote,,0,0,0,0
3667,Yavapai,212,COUNTY TREASURER,,TotalVotes,,0,0,0,0
3668,Yavapai,212,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
3669,Yavapai,212,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,0,0,0,0
3670,Yavapai,212,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,0,0,0,0
3671,Yavapai,212,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
3672,Yavapai,212,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,0,0,0,0
3673,Yavapai,212,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,0,0,0,0
3674,Yavapai,212,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
3675,Yavapai,212,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,0,0,0,0
3676,Yavapai,212,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,0,0,0,0
3677,Yavapai,212,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3678,Yavapai,212,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,0,0,0,0
3679,Yavapai,212,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,0,0,0,0
3680,Yavapai,212,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3681,Yavapai,212,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,0,0,0,0
3682,Yavapai,212,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,0,0,0,0
3683,Yavapai,212,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3684,Yavapai,212,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,0,0,0,0
3685,Yavapai,212,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,0,0,0,0
3686,Yavapai,212,PROPOSITION 205,,Overvote,,0,0,0,0
3687,Yavapai,212,PROPOSITION 205,,Undervote,,0,0,0,0
3688,Yavapai,212,PROPOSITION 205,,TotalVotes,,0,0,0,0
3689,Yavapai,212,PROPOSITION 206,,Overvote,,0,0,0,0
3690,Yavapai,212,PROPOSITION 206,,Undervote,,0,0,0,0
3691,Yavapai,212,PROPOSITION 206,,TotalVotes,,0,0,0,0
3692,Yavapai,212,WICKENBURG USD #9 - QUESTION,,Overvote,,0,0,0,0
3693,Yavapai,212,WICKENBURG USD #9 - QUESTION,,Undervote,,0,0,0,0
3694,Yavapai,212,WICKENBURG USD #9 - QUESTION,,TotalVotes,,0,0,0,0
3695,Yavapai,212,PROPOSITION 400 - CITY OF PEORIA,,Overvote,,0,0,0,0
3696,Yavapai,212,PROPOSITION 400 - CITY OF PEORIA,,Undervote,,0,0,0,0
3697,Yavapai,212,PROPOSITION 400 - CITY OF PEORIA,,TotalVotes,,0,0,0,0
3698,Yavapai,212,WEST MEC JTED #402 - QUESTION,,Overvote,,0,0,0,0
3699,Yavapai,212,WEST MEC JTED #402 - QUESTION,,Undervote,,0,0,0,0
3700,Yavapai,212,WEST MEC JTED #402 - QUESTION,,TotalVotes,,0,0,0,0
3701,Yavapai,213,President,,Overvote,,0,0,0,0
3702,Yavapai,213,President,,Undervote,,1,1,0,2
3703,Yavapai,213,President,,TotalVotes,,265,45,3,313
3704,Yavapai,213,U.S. Senate,,Overvote,,0,0,0,0
3705,Yavapai,213,U.S. Senate,,Undervote,,11,3,1,15
3706,Yavapai,213,U.S. Senate,,TotalVotes,,255,43,2,300
3707,Yavapai,213,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
3708,Yavapai,213,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,13,9,1,23
3709,Yavapai,213,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,253,37,2,292
3710,Yavapai,213,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
3711,Yavapai,213,STATE SENATOR - DIST. 1,,Undervote,,72,12,1,85
3712,Yavapai,213,STATE SENATOR - DIST. 1,,TotalVotes,,194,34,2,230
3713,Yavapai,213,STATE REP - DIST. 1,,Overvote,,0,0,0,0
3714,Yavapai,213,STATE REP - DIST. 1,,Undervote,,111,30,4,145
3715,Yavapai,213,STATE REP - DIST. 1,,TotalVotes,,421,62,2,485
3716,Yavapai,213,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
3717,Yavapai,213,CORPORATION COMMISSIONER,,Undervote,,196,45,5,246
3718,Yavapai,213,CORPORATION COMMISSIONER,,TotalVotes,,602,93,4,699
3719,Yavapai,213,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,0,0,0,0
3720,Yavapai,213,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,82,9,1,92
3721,Yavapai,213,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,184,37,2,223
3722,Yavapai,213,COUNTY ASSESSOR,,Overvote,,0,0,0,0
3723,Yavapai,213,COUNTY ASSESSOR,,Undervote,,85,10,1,96
3724,Yavapai,213,COUNTY ASSESSOR,,TotalVotes,,181,36,2,219
3725,Yavapai,213,COUNTY ATTORNEY,,Overvote,,0,0,0,0
3726,Yavapai,213,COUNTY ATTORNEY,,Undervote,,86,10,1,97
3727,Yavapai,213,COUNTY ATTORNEY,,TotalVotes,,180,36,2,218
3728,Yavapai,213,COUNTY RECORDER,,Overvote,,0,0,0,0
3729,Yavapai,213,COUNTY RECORDER,,Undervote,,92,13,1,106
3730,Yavapai,213,COUNTY RECORDER,,TotalVotes,,174,33,2,209
3731,Yavapai,213,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
3732,Yavapai,213,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,82,15,1,98
3733,Yavapai,213,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,184,31,2,217
3734,Yavapai,213,COUNTY SHERIFF,,Overvote,,0,0,0,0
3735,Yavapai,213,COUNTY SHERIFF,,Undervote,,89,11,1,101
3736,Yavapai,213,COUNTY SHERIFF,,TotalVotes,,177,35,2,214
3737,Yavapai,213,COUNTY TREASURER,,Overvote,,0,0,0,0
3738,Yavapai,213,COUNTY TREASURER,,Undervote,,79,11,1,91
3739,Yavapai,213,COUNTY TREASURER,,TotalVotes,,187,35,2,224
3740,Yavapai,213,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
3741,Yavapai,213,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,124,14,1,139
3742,Yavapai,213,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,142,32,2,176
3743,Yavapai,213,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
3744,Yavapai,213,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,126,17,2,145
3745,Yavapai,213,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,140,29,1,170
3746,Yavapai,213,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
3747,Yavapai,213,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,102,14,1,117
3748,Yavapai,213,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,164,32,2,198
3749,Yavapai,213,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3750,Yavapai,213,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,107,14,1,122
3751,Yavapai,213,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,159,32,2,193
3752,Yavapai,213,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3753,Yavapai,213,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,101,15,2,118
3754,Yavapai,213,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,165,31,1,197
3755,Yavapai,213,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
3756,Yavapai,213,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,106,16,2,124
3757,Yavapai,213,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,160,30,1,191
3758,Yavapai,213,PROPOSITION 205,,Overvote,,0,0,0,0
3759,Yavapai,213,PROPOSITION 205,,Undervote,,18,5,1,24
3760,Yavapai,213,PROPOSITION 205,,TotalVotes,,248,41,2,291
3761,Yavapai,213,PROPOSITION 206,,Overvote,,1,0,0,1
3762,Yavapai,213,PROPOSITION 206,,Undervote,,21,5,1,27
3763,Yavapai,213,PROPOSITION 206,,TotalVotes,,244,41,2,287
3764,Yavapai,214,President,,Overvote,,0,4,0,4
3765,Yavapai,214,President,,Undervote,,6,0,0,6
3766,Yavapai,214,President,,TotalVotes,,384,97,4,485
3767,Yavapai,214,U.S. Senate,,Overvote,,0,0,0,0
3768,Yavapai,214,U.S. Senate,,Undervote,,17,6,0,23
3769,Yavapai,214,U.S. Senate,,TotalVotes,,373,95,4,472
3770,Yavapai,214,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
3771,Yavapai,214,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,38,9,0,47
3772,Yavapai,214,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,352,92,4,448
3773,Yavapai,214,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
3774,Yavapai,214,STATE SENATOR - DIST. 1,,Undervote,,112,23,1,136
3775,Yavapai,214,STATE SENATOR - DIST. 1,,TotalVotes,,278,78,3,359
3776,Yavapai,214,STATE REP - DIST. 1,,Overvote,,0,2,0,2
3777,Yavapai,214,STATE REP - DIST. 1,,Undervote,,182,62,4,248
3778,Yavapai,214,STATE REP - DIST. 1,,TotalVotes,,598,138,4,740
3779,Yavapai,214,CORPORATION COMMISSIONER,,Overvote,,3,0,0,3
3780,Yavapai,214,CORPORATION COMMISSIONER,,Undervote,,308,105,6,419
3781,Yavapai,214,CORPORATION COMMISSIONER,,TotalVotes,,859,198,6,1063
3782,Yavapai,214,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,0,0,0,0
3783,Yavapai,214,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,117,23,1,141
3784,Yavapai,214,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,273,78,3,354
3785,Yavapai,214,COUNTY ASSESSOR,,Overvote,,0,0,0,0
3786,Yavapai,214,COUNTY ASSESSOR,,Undervote,,120,21,1,142
3787,Yavapai,214,COUNTY ASSESSOR,,TotalVotes,,270,80,3,353
3788,Yavapai,214,COUNTY ATTORNEY,,Overvote,,0,0,0,0
3789,Yavapai,214,COUNTY ATTORNEY,,Undervote,,121,27,2,150
3790,Yavapai,214,COUNTY ATTORNEY,,TotalVotes,,269,74,2,345
3791,Yavapai,214,COUNTY RECORDER,,Overvote,,0,0,0,0
3792,Yavapai,214,COUNTY RECORDER,,Undervote,,121,23,1,145
3793,Yavapai,214,COUNTY RECORDER,,TotalVotes,,269,78,3,350
3794,Yavapai,214,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
3795,Yavapai,214,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,132,27,1,160
3796,Yavapai,214,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,258,74,3,335
3797,Yavapai,214,COUNTY SHERIFF,,Overvote,,0,0,0,0
3798,Yavapai,214,COUNTY SHERIFF,,Undervote,,115,23,0,138
3799,Yavapai,214,COUNTY SHERIFF,,TotalVotes,,275,78,4,357
3800,Yavapai,214,COUNTY TREASURER,,Overvote,,0,0,0,0
3801,Yavapai,214,COUNTY TREASURER,,Undervote,,111,24,1,136
3802,Yavapai,214,COUNTY TREASURER,,TotalVotes,,279,77,3,359
3803,Yavapai,214,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
3804,Yavapai,214,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,150,34,1,185
3805,Yavapai,214,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,240,67,3,310
3806,Yavapai,214,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
3807,Yavapai,214,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,149,33,1,183
3808,Yavapai,214,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,241,68,3,312
3809,Yavapai,214,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
