county,precinct,office,district,party,candidate,votes
Jefferson,1020 - TOM BRADFORD PARK,President,,DEM,"Roque ""Rocky"" De La Fuente",3
Jefferson,1020 - TOM BRADFORD PARK,President,,DEM,Uncommitted,11
Jefferson,1020 - TOM BRADFORD PARK,President,,DEM,Under Votes,3
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Ben Carson,52
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Carly Fiorina,0
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Chris Christie,0
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Donald J. Trump,237
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Jeb Bush,0
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,John R. Kasich,24
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Lindsey Graham,0
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Marco Rubio,124
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Mike Huckabee,4
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Over Votes,0
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Rand Paul,1
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Rick Santorum,0
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Ted Cruz,156
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Uncommitted,3
Jefferson,1020 - TOM BRADFORD PARK,President,,REP,Under Votes,3
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,DEM,Charles Nana,431
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,DEM,Over Votes,0
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,DEM,Ron Crumpton,425
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,DEM,Under Votes,191
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,REP,John Martin,20
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,REP,Jonathan McConnell,167
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,REP,Marcus Bowman,20
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,REP,Over Votes,0
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,REP,Richard C. Shelby,348
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,REP,Shadrack McGill,5
Jefferson,1020 - TOM BRADFORD PARK,U.S. Senate,,REP,Under Votes,44
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,DEM,Bernie Sanders,134
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,DEM,Hillary Clinton,1097
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,DEM,Martin J. O'Malley,1
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,DEM,Over Votes,0
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,DEM,"Roque ""Rocky"" De La Fuente",1
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,DEM,Uncommitted,10
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,DEM,Under Votes,5
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Ben Carson,32
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Carly Fiorina,0
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Chris Christie,0
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Donald J. Trump,119
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Jeb Bush,2
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,John R. Kasich,5
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Lindsey Graham,0
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Marco Rubio,20
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Mike Huckabee,2
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Over Votes,0
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Rand Paul,0
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Rick Santorum,0
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Ted Cruz,62
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Uncommitted,3
Jefferson,1030 - L_M_ SMITH MIDDLE,President,,REP,Under Votes,0
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,DEM,Charles Nana,559
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,DEM,Over Votes,0
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,DEM,Ron Crumpton,470
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,DEM,Under Votes,219
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,REP,John Martin,7
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,REP,Jonathan McConnell,48
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,REP,Marcus Bowman,5
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,REP,Over Votes,0
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,REP,Richard C. Shelby,164
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,REP,Shadrack McGill,3
Jefferson,1030 - L_M_ SMITH MIDDLE,U.S. Senate,,REP,Under Votes,18
Jefferson,1040 - BETHEL BAPTIST CH,President,,DEM,Bernie Sanders,114
Jefferson,1040 - BETHEL BAPTIST CH,President,,DEM,Hillary Clinton,1304
Jefferson,1040 - BETHEL BAPTIST CH,President,,DEM,Martin J. O'Malley,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,DEM,Over Votes,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Jefferson,1040 - BETHEL BAPTIST CH,President,,DEM,Uncommitted,4
Jefferson,1040 - BETHEL BAPTIST CH,President,,DEM,Under Votes,14
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Ben Carson,1
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Carly Fiorina,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Chris Christie,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Donald J. Trump,12
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Jeb Bush,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,John R. Kasich,1
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Lindsey Graham,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Marco Rubio,1
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Mike Huckabee,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Over Votes,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Rand Paul,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Rick Santorum,0
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Ted Cruz,3
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Uncommitted,1
Jefferson,1040 - BETHEL BAPTIST CH,President,,REP,Under Votes,0
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,DEM,Charles Nana,753
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,DEM,Over Votes,1
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,DEM,Ron Crumpton,408
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,DEM,Under Votes,274
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,REP,John Martin,1
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,REP,Jonathan McConnell,8
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,REP,Marcus Bowman,0
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,REP,Over Votes,0
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,REP,Richard C. Shelby,7
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,REP,Shadrack McGill,0
Jefferson,1040 - BETHEL BAPTIST CH,U.S. Senate,,REP,Under Votes,3
Jefferson,1050 - MIDFIELD COMMUNIT,President,,DEM,Bernie Sanders,81
Jefferson,1050 - MIDFIELD COMMUNIT,President,,DEM,Hillary Clinton,966
Jefferson,1050 - MIDFIELD COMMUNIT,President,,DEM,Martin J. O'Malley,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,DEM,Over Votes,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,DEM,Uncommitted,4
Jefferson,1050 - MIDFIELD COMMUNIT,President,,DEM,Under Votes,6
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Ben Carson,11
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Carly Fiorina,1
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Chris Christie,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Donald J. Trump,67
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Jeb Bush,3
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,John R. Kasich,7
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Lindsey Graham,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Marco Rubio,13
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Mike Huckabee,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Over Votes,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Rand Paul,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Rick Santorum,0
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Ted Cruz,28
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Uncommitted,1
Jefferson,1050 - MIDFIELD COMMUNIT,President,,REP,Under Votes,1
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,DEM,Charles Nana,508
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,DEM,Over Votes,0
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,DEM,Ron Crumpton,339
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,DEM,Under Votes,210
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,REP,John Martin,4
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,REP,Jonathan McConnell,32
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,REP,Marcus Bowman,5
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,REP,Over Votes,0
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,REP,Richard C. Shelby,83
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,REP,Shadrack McGill,0
Jefferson,1050 - MIDFIELD COMMUNIT,U.S. Senate,,REP,Under Votes,8
Jefferson,1060 - SUN VALLEY ELEMEN,President,,DEM,Bernie Sanders,129
Jefferson,1060 - SUN VALLEY ELEMEN,President,,DEM,Hillary Clinton,1121
Jefferson,1060 - SUN VALLEY ELEMEN,President,,DEM,Martin J. O'Malley,1
Jefferson,1060 - SUN VALLEY ELEMEN,President,,DEM,Over Votes,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,DEM,"Roque ""Rocky"" De La Fuente",1
Jefferson,1060 - SUN VALLEY ELEMEN,President,,DEM,Uncommitted,6
Jefferson,1060 - SUN VALLEY ELEMEN,President,,DEM,Under Votes,6
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Ben Carson,27
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Carly Fiorina,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Chris Christie,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Donald J. Trump,85
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Jeb Bush,1
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,John R. Kasich,6
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Lindsey Graham,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Marco Rubio,20
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Mike Huckabee,1
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Over Votes,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Rand Paul,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Rick Santorum,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Ted Cruz,52
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Uncommitted,0
Jefferson,1060 - SUN VALLEY ELEMEN,President,,REP,Under Votes,0
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,DEM,Charles Nana,503
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,DEM,Over Votes,0
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,DEM,Ron Crumpton,526
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,DEM,Under Votes,235
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,REP,John Martin,4
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,REP,Jonathan McConnell,64
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,REP,Marcus Bowman,3
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,REP,Over Votes,0
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,REP,Richard C. Shelby,105
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,REP,Shadrack McGill,4
Jefferson,1060 - SUN VALLEY ELEMEN,U.S. Senate,,REP,Under Votes,12
Jefferson,1070 - CRESTWOOD COMMUNI,President,,DEM,Bernie Sanders,314
Jefferson,1070 - CRESTWOOD COMMUNI,President,,DEM,Hillary Clinton,532
Jefferson,1070 - CRESTWOOD COMMUNI,President,,DEM,Martin J. O'Malley,3
Jefferson,1070 - CRESTWOOD COMMUNI,President,,DEM,Over Votes,0
Jefferson,1070 - CRESTWOOD COMMUNI,President,,DEM,"Roque ""Rocky"" De La Fuente",1
Jefferson,1070 - CRESTWOOD COMMUNI,President,,DEM,Uncommitted,6
Jefferson,1070 - CRESTWOOD COMMUNI,President,,DEM,Under Votes,3
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Ben Carson,50
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Carly Fiorina,3
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Chris Christie,0
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Donald J. Trump,172
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Jeb Bush,2
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,John R. Kasich,60
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Lindsey Graham,0
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Marco Rubio,196
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Mike Huckabee,0
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Over Votes,0
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Rand Paul,3
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Rick Santorum,0
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Ted Cruz,110
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Uncommitted,3
Jefferson,1070 - CRESTWOOD COMMUNI,President,,REP,Under Votes,0
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,DEM,Charles Nana,254
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,DEM,Over Votes,0
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,DEM,Ron Crumpton,395
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,DEM,Under Votes,210
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,REP,John Martin,29
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,REP,Jonathan McConnell,193
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,REP,Marcus Bowman,21
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,REP,Over Votes,0
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,REP,Richard C. Shelby,290
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,REP,Shadrack McGill,8
Jefferson,1070 - CRESTWOOD COMMUNI,U.S. Senate,,REP,Under Votes,58
Jefferson,1080 - FAIRFIELD FIRE ST,President,,DEM,Bernie Sanders,50
Jefferson,1080 - FAIRFIELD FIRE ST,President,,DEM,Hillary Clinton,696
Jefferson,1080 - FAIRFIELD FIRE ST,President,,DEM,Martin J. O'Malley,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,DEM,Over Votes,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,DEM,"Roque ""Rocky"" De La Fuente",1
Jefferson,1080 - FAIRFIELD FIRE ST,President,,DEM,Uncommitted,2
Jefferson,1080 - FAIRFIELD FIRE ST,President,,DEM,Under Votes,2
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Ben Carson,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Carly Fiorina,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Chris Christie,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Donald J. Trump,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Jeb Bush,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,John R. Kasich,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Lindsey Graham,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Marco Rubio,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Mike Huckabee,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Over Votes,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Rand Paul,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Rick Santorum,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Ted Cruz,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Uncommitted,0
Jefferson,1080 - FAIRFIELD FIRE ST,President,,REP,Under Votes,0
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,DEM,Charles Nana,335
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,DEM,Over Votes,1
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,DEM,Ron Crumpton,194
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,DEM,Under Votes,221
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,REP,John Martin,0
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,REP,Jonathan McConnell,0
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,REP,Marcus Bowman,0
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,REP,Over Votes,0
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,REP,Richard C. Shelby,0
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,REP,Shadrack McGill,0
Jefferson,1080 - FAIRFIELD FIRE ST,U.S. Senate,,REP,Under Votes,0
Jefferson,1090 - FORESTDALE SQUARE,President,,DEM,Bernie Sanders,111
Jefferson,1090 - FORESTDALE SQUARE,President,,DEM,Hillary Clinton,918
Jefferson,1090 - FORESTDALE SQUARE,President,,DEM,Martin J. O'Malley,0
Jefferson,1090 - FORESTDALE SQUARE,President,,DEM,Over Votes,1
Jefferson,1090 - FORESTDALE SQUARE,President,,DEM,"Roque ""Rocky"" De La Fuente",2
Jefferson,1090 - FORESTDALE SQUARE,President,,DEM,Uncommitted,6
Jefferson,1090 - FORESTDALE SQUARE,President,,DEM,Under Votes,9
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Ben Carson,15
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Carly Fiorina,0
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Chris Christie,0
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Donald J. Trump,74
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Jeb Bush,1
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,John R. Kasich,7
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Lindsey Graham,0
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Marco Rubio,26
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Mike Huckabee,2
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Over Votes,0
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Rand Paul,0
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Rick Santorum,0
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Ted Cruz,38
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Uncommitted,1
Jefferson,1090 - FORESTDALE SQUARE,President,,REP,Under Votes,1
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,DEM,Charles Nana,513
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,DEM,Over Votes,0
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,DEM,Ron Crumpton,299
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,DEM,Under Votes,235
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,REP,John Martin,4
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,REP,Jonathan McConnell,39
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,REP,Marcus Bowman,4
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,REP,Over Votes,0
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,REP,Richard C. Shelby,102
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,REP,Shadrack McGill,3
Jefferson,1090 - FORESTDALE SQUARE,U.S. Senate,,REP,Under Votes,13
Jefferson,1100 - SOUTH HAMPTON ELE,President,,DEM,Bernie Sanders,87
Jefferson,1100 - SOUTH HAMPTON ELE,President,,DEM,Hillary Clinton,870
Jefferson,1100 - SOUTH HAMPTON ELE,President,,DEM,Martin J. O'Malley,1
Jefferson,1100 - SOUTH HAMPTON ELE,President,,DEM,Over Votes,1
Jefferson,1100 - SOUTH HAMPTON ELE,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,DEM,Uncommitted,5
Jefferson,1100 - SOUTH HAMPTON ELE,President,,DEM,Under Votes,4
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Ben Carson,2
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Carly Fiorina,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Chris Christie,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Donald J. Trump,5
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Jeb Bush,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,John R. Kasich,1
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Lindsey Graham,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Marco Rubio,2
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Mike Huckabee,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Over Votes,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Rand Paul,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Rick Santorum,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Ted Cruz,1
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Uncommitted,0
Jefferson,1100 - SOUTH HAMPTON ELE,President,,REP,Under Votes,0
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,DEM,Charles Nana,398
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,DEM,Over Votes,0
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,DEM,Ron Crumpton,290
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,DEM,Under Votes,280
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,REP,John Martin,0
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,REP,Jonathan McConnell,2
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,REP,Marcus Bowman,2
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,REP,Over Votes,0
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,REP,Richard C. Shelby,6
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,REP,Shadrack McGill,0
Jefferson,1100 - SOUTH HAMPTON ELE,U.S. Senate,,REP,Under Votes,1
Jefferson,1110 - DON HAWKINS PARK,President,,DEM,Bernie Sanders,171
Jefferson,1110 - DON HAWKINS PARK,President,,DEM,Hillary Clinton,609
Jefferson,1110 - DON HAWKINS PARK,President,,DEM,Martin J. O'Malley,1
Jefferson,1110 - DON HAWKINS PARK,President,,DEM,Over Votes,0
Jefferson,1110 - DON HAWKINS PARK,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Jefferson,1110 - DON HAWKINS PARK,President,,DEM,Uncommitted,5
Jefferson,1110 - DON HAWKINS PARK,President,,DEM,Under Votes,3
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Ben Carson,23
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Carly Fiorina,0
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Chris Christie,0
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Donald J. Trump,163
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Jeb Bush,3
Jefferson,1110 - DON HAWKINS PARK,President,,REP,John R. Kasich,28
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Lindsey Graham,0
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Marco Rubio,50
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Mike Huckabee,1
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Over Votes,1
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Rand Paul,1
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Rick Santorum,1
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Ted Cruz,99
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Uncommitted,4
Jefferson,1110 - DON HAWKINS PARK,President,,REP,Under Votes,2
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,DEM,Charles Nana,297
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,DEM,Over Votes,0
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,DEM,Ron Crumpton,322
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,DEM,Under Votes,170
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,REP,John Martin,12
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,REP,Jonathan McConnell,128
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,REP,Marcus Bowman,8
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,REP,Over Votes,0
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,REP,Richard C. Shelby,200
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,REP,Shadrack McGill,6
Jefferson,1110 - DON HAWKINS PARK,U.S. Senate,,REP,Under Votes,22
Jefferson,1120 - ROBINSON ELEMENTA,President,,DEM,Bernie Sanders,87
