precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_grn_CHERNEY,pri_grn_CURRY,pri_grn_KREML,pri_grn_MESPLAY,pri_grn_STEIN,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PATAKI,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_dem_CLINTON,gen_dem_KAINE,gen_grn_STEIN,gen_ind_BLUMBERG,gen_ind_FEEGBEH,gen_ind_KASICH,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_ROMNEY,gen_ind_RYAN,gen_ind_SANDERS,gen_ind_SCHOENKE,gen_lib_JOHNSON,gen_lib_JOHNSTON,gen_rep_TRUMP,dem_primary_total,general_total
QUINCY5,1746,5,26,1962,1,0,0,0,0,14,33,5,146,2,1,1,196,2,3,217,2,936,5260,0,125,0,0,0,0,0,0,0,0,0,0,337,0,3193,3739,8915
RANDOLPH1,321,2,2,186,0,0,0,0,0,0,5,0,16,1,0,0,20,0,0,22,0,78,974,0,13,0,0,0,0,0,0,0,0,0,0,30,0,263,511,1280
RANDOLPH10,322,1,1,181,1,0,0,0,0,2,1,0,5,0,1,3,19,1,0,36,0,80,990,0,8,0,0,0,0,0,0,0,0,0,0,23,0,284,505,1305
RANDOLPH11,321,1,2,206,0,0,0,0,0,1,8,0,12,1,1,0,20,0,1,20,0,101,957,0,19,0,0,0,0,0,0,0,0,0,0,33,0,348,530,1357
RANDOLPH12,314,0,4,195,0,1,0,0,0,1,3,4,20,0,0,0,19,0,1,27,0,98,954,0,17,0,0,0,0,0,0,0,0,0,0,43,0,320,513,1334
RANDOLPH2,304,1,1,143,0,0,0,0,0,6,2,0,8,0,0,1,19,0,0,13,0,48,930,0,13,0,0,0,0,0,0,0,0,0,0,22,0,158,449,1123
RANDOLPH3,300,0,3,180,0,0,0,0,0,1,7,0,11,0,0,0,12,0,0,19,0,64,907,0,18,0,0,0,0,0,0,0,0,0,0,20,0,244,483,1189
RANDOLPH4,316,1,0,208,0,0,0,0,0,0,5,0,22,0,2,0,21,0,0,22,0,102,988,0,13,0,0,0,0,0,0,0,0,0,0,26,0,289,525,1316
RANDOLPH5,247,1,2,186,0,0,0,0,0,1,6,1,6,0,0,1,17,0,0,17,0,100,822,0,12,0,0,0,0,0,0,0,0,0,0,30,0,286,436,1150
RANDOLPH6,263,0,2,175,0,0,0,0,0,0,3,0,11,1,0,0,19,0,0,20,0,67,908,0,10,0,0,0,0,0,0,0,0,0,0,21,0,235,440,1174
RANDOLPH7,298,1,2,174,0,0,0,0,0,1,3,0,18,2,0,0,10,0,3,14,0,77,958,0,11,0,0,0,0,0,0,0,0,0,0,32,0,272,475,1273
RANDOLPH8,380,2,1,197,0,0,0,0,1,0,3,0,9,1,0,1,9,0,1,23,0,61,1070,0,17,0,0,0,0,2,0,0,0,0,0,29,0,196,580,1314
RANDOLPH9,342,0,2,166,0,0,0,0,0,1,0,1,9,0,0,0,17,0,0,12,0,52,1051,0,8,0,0,0,0,0,0,0,0,0,0,26,0,203,510,1288
RAYNHAM1,171,0,4,212,0,0,0,1,0,0,10,0,50,0,0,1,63,0,1,71,0,229,762,0,14,0,0,0,0,0,0,0,0,0,0,88,0,821,387,1685
RAYNHAM1A,33,0,0,22,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,10,0,25,105,0,2,0,0,0,0,0,0,0,0,0,0,20,0,121,55,248
RAYNHAM2,173,1,1,206,0,0,0,0,0,4,19,1,18,0,0,0,62,0,1,67,0,246,710,0,15,0,0,0,0,0,0,0,0,0,0,62,0,862,381,1649
RAYNHAM2A,25,0,0,28,0,0,0,0,0,1,4,1,13,0,0,0,7,0,2,14,0,70,113,0,0,0,0,0,0,0,0,0,0,0,0,20,0,187,53,320
RAYNHAM3,230,0,1,209,0,0,0,0,0,7,20,0,37,3,1,0,50,0,1,51,0,281,818,0,22,0,0,0,0,0,0,0,0,0,0,94,0,969,440,1903
RAYNHAM4,205,0,1,216,0,0,0,0,0,4,16,0,39,0,1,0,59,1,1,59,0,221,819,0,24,0,0,0,0,0,0,0,0,0,0,80,0,846,422,1769
READING1,394,3,4,346,0,0,0,0,2,3,8,1,58,0,1,0,135,1,0,121,0,285,1173,0,17,0,0,0,0,0,0,0,0,0,0,81,0,811,747,2082
READING2,307,2,2,300,0,0,0,0,0,6,15,3,37,0,0,1,91,1,1,81,0,194,1051,0,12,0,0,0,0,0,0,0,0,0,0,96,0,655,611,1814
READING3,351,1,1,333,0,0,0,0,0,5,11,1,44,1,1,0,90,1,3,101,0,261,1189,0,19,0,0,0,0,0,0,0,0,0,0,85,0,810,686,2103
READING4,365,0,3,258,0,0,0,0,1,5,9,0,40,0,0,0,119,1,2,124,0,165,1121,0,14,0,0,0,0,0,0,0,0,0,0,87,0,617,626,1839
READING5,328,1,2,378,0,0,0,0,1,4,11,1,46,2,1,0,88,0,0,68,1,187,1192,0,18,0,0,0,0,0,0,0,0,0,0,93,0,544,709,1847
READING6,275,0,3,270,0,0,0,0,0,3,7,0,35,1,0,0,79,1,1,72,0,183,893,0,13,0,0,0,0,0,0,0,0,0,0,62,0,555,548,1523
READING7,353,0,4,407,0,0,0,0,0,5,11,3,68,0,0,0,135,0,0,112,0,193,1167,0,23,0,0,0,0,0,0,0,0,0,0,93,0,666,764,1949
READING8,343,0,0,279,0,0,0,0,0,4,14,0,47,1,0,0,113,1,0,116,0,228,1062,0,26,0,0,0,0,0,0,0,0,0,0,84,0,715,622,1887
REHOBOTH1,146,0,1,222,0,0,0,0,0,5,12,1,67,2,1,0,62,0,0,72,0,273,879,0,39,0,0,0,0,1,0,0,0,0,0,126,0,1173,369,2218
REHOBOTH2,191,0,2,277,0,0,1,0,0,1,18,1,67,0,0,0,87,0,1,82,0,282,918,0,38,0,0,0,0,2,0,0,0,0,0,104,0,1180,470,2242
REHOBOTH3,213,2,2,284,0,0,0,0,2,5,16,1,67,1,0,1,57,0,2,87,0,300,987,0,33,0,0,0,0,0,0,0,0,0,0,92,0,1221,501,2333
REVERE1,1192,8,11,1031,0,0,0,0,1,10,14,0,81,4,2,2,100,1,1,105,0,811,3889,0,88,0,0,0,0,0,0,0,0,0,0,173,0,2481,2242,6631
REVERE1A,187,0,1,90,0,0,0,0,0,2,0,0,13,0,0,0,15,0,0,14,0,74,338,0,8,0,0,0,0,0,0,0,0,0,0,12,0,227,278,585
REVERE2,1083,7,14,859,0,0,0,0,0,3,15,4,56,1,0,2,60,0,2,85,0,751,3581,0,73,0,0,0,0,0,0,0,0,0,0,113,0,2112,1963,5879
REVERE2A,95,0,0,84,0,0,0,0,0,1,1,0,6,0,0,0,6,0,0,6,0,33,350,0,5,0,0,0,0,0,0,0,0,0,0,13,0,122,179,490
REVERE3,1111,3,12,965,0,0,0,0,0,4,15,2,45,2,0,1,42,0,2,81,1,612,3686,0,64,0,0,0,0,0,0,0,0,0,0,132,0,1910,2091,5792
REVERE3A,23,1,0,32,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,3,0,4,120,0,1,0,0,0,0,0,0,0,0,0,0,3,0,43,56,167
RICHMOND1,258,1,0,168,0,0,0,0,0,4,1,2,22,0,0,0,32,1,0,28,0,58,706,0,26,0,0,0,0,2,0,0,0,0,0,28,0,218,427,980
ROCHESTER1,325,3,1,500,0,0,0,0,0,9,42,2,96,2,1,1,122,1,0,137,0,548,1368,0,50,0,0,0,0,0,0,0,0,0,0,161,0,1743,829,3322
ROCKLAND1,233,0,1,294,0,0,0,0,0,48,4,51,28,0,2,1,4,0,3,3,0,241,811,0,19,0,0,0,0,3,0,0,0,0,0,84,0,753,528,1670
ROCKLAND2,276,3,6,297,0,0,0,0,0,11,15,2,51,0,0,2,38,0,1,39,0,240,852,0,16,0,0,0,0,2,0,0,0,0,0,76,0,829,582,1775
ROCKLAND3,139,0,2,242,0,0,0,0,0,4,10,1,20,1,0,2,24,0,1,29,0,155,583,0,21,0,0,0,0,3,0,0,0,0,0,67,0,515,383,1189
ROCKLAND4,173,0,2,234,0,0,0,0,0,4,8,0,30,0,0,1,30,0,0,42,2,176,672,0,21,0,0,0,0,3,0,0,0,0,0,73,0,633,409,1402
ROCKLAND5,214,1,6,268,0,0,0,0,0,8,12,2,41,1,0,1,36,1,2,56,0,265,705,0,18,0,0,0,0,3,0,0,0,0,0,76,0,774,489,1576
ROCKLAND6,232,0,1,258,0,0,0,0,1,3,8,1,56,1,1,0,32,0,1,66,0,258,780,0,20,0,0,0,0,2,0,0,0,0,0,88,0,809,491,1699
ROCKPORT1,251,0,0,291,0,0,0,0,1,4,3,0,23,0,0,1,65,0,1,53,0,116,773,0,25,0,0,0,0,0,0,0,0,0,0,46,0,338,542,1182
ROCKPORT2,345,1,0,400,0,0,0,0,0,4,6,2,31,0,1,0,62,0,0,58,0,166,1103,0,27,0,0,0,0,0,0,0,0,0,0,74,0,464,746,1668
ROCKPORT3,399,1,1,443,0,0,0,0,1,9,7,2,31,2,0,0,130,0,0,79,1,178,1246,0,27,0,0,0,0,0,0,0,0,0,0,105,0,569,844,1947
ROWE1,36,0,0,62,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,3,0,28,122,0,7,0,0,0,0,0,0,0,0,0,0,7,0,99,98,235
ROWLEY1,470,1,3,658,0,0,0,0,0,9,35,2,141,2,0,1,189,0,4,213,0,633,1679,0,53,0,0,0,0,0,0,0,0,0,0,221,0,1809,1132,3762
ROYALSTON1,43,0,1,88,0,0,0,0,0,3,6,1,17,0,0,1,8,0,1,12,0,42,193,0,11,0,0,0,0,0,0,0,0,0,0,20,0,179,132,403
ROYALSTON2,30,0,1,68,0,0,0,0,2,0,0,1,6,0,0,0,3,0,0,5,0,51,121,0,5,0,0,0,0,0,0,0,0,0,0,12,0,142,99,280
RUSSELL1,64,1,0,92,0,0,1,0,0,0,12,1,24,0,1,0,39,0,0,34,0,97,278,0,13,0,0,0,0,2,0,0,0,0,0,50,0,480,157,823
RUTLAND1,175,1,0,273,0,0,1,0,0,7,13,2,58,1,0,0,47,0,0,63,1,233,624,0,17,0,0,0,0,6,0,0,0,0,0,107,0,778,449,1532
RUTLAND2,164,0,0,287,0,0,0,0,0,3,20,2,70,1,0,1,81,0,7,81,0,230,693,0,29,0,0,0,0,7,0,0,0,0,0,112,0,844,451,1685
RUTLAND3,178,0,0,270,0,1,0,0,0,5,15,4,74,1,2,1,61,0,0,65,0,211,705,0,27,0,0,0,0,7,0,0,0,0,0,109,0,722,448,1570
S. HADLEYA,278,0,2,395,0,0,0,0,0,1,16,0,37,0,0,0,54,0,2,37,0,148,1053,0,49,0,0,0,0,0,0,0,0,0,0,85,0,645,675,1832
S. HADLEYB,392,1,1,325,0,0,0,0,0,5,8,1,44,0,0,0,93,1,2,105,0,168,1161,0,37,0,0,0,0,0,0,0,0,0,0,69,0,715,719,1982
S. HADLEYC,285,2,5,355,0,0,0,0,1,1,11,1,39,0,1,1,94,0,0,60,0,219,1016,0,27,0,0,0,0,0,0,0,0,0,0,117,0,815,647,1975
S. HADLEYD,248,0,2,319,0,0,0,0,1,2,13,1,13,0,1,0,55,0,1,37,0,82,812,0,24,0,0,0,0,0,0,0,0,0,0,34,0,344,569,1214
S. HADLEYE,355,3,4,353,0,0,0,0,0,1,11,0,47,1,0,1,94,1,0,82,0,176,1166,0,43,0,0,0,0,0,0,0,0,0,0,78,0,735,715,2022
SALEM1,2020,6,15,2985,0,0,1,0,5,16,53,9,164,1,4,1,245,2,7,247,0,824,7796,0,242,0,0,0,0,21,0,0,0,0,0,405,0,2867,5026,11331
SALEM2,1884,7,9,2180,0,0,0,1,7,11,25,2,139,4,2,2,264,2,1,232,0,746,7154,0,159,0,0,0,0,15,0,0,0,0,0,345,0,2591,4080,10264
SALISBURY1,241,1,0,293,0,0,0,0,0,2,4,0,25,2,0,0,54,0,1,52,0,267,825,0,25,0,0,0,0,0,0,0,0,0,0,78,0,740,535,1668
SALISBURY2,203,0,1,271,0,0,0,0,0,5,6,2,29,0,1,0,54,0,1,57,0,246,726,0,27,0,0,0,0,0,0,0,0,0,0,65,0,726,475,1544
SALISBURY3,183,1,2,230,0,0,0,0,1,0,10,2,41,0,1,0,30,0,1,45,0,243,547,0,19,0,0,0,0,0,0,0,0,0,0,73,0,783,416,1422
SANDISFIELD1,90,1,2,94,0,0,0,0,0,1,0,0,8,1,1,1,5,0,0,10,0,37,254,0,12,0,0,0,0,0,0,0,0,0,0,22,0,190,187,478
SANDWICH1,421,1,3,416,0,0,0,0,0,8,25,2,78,3,0,1,118,1,1,100,1,324,1247,0,31,0,0,0,0,0,0,0,0,0,0,76,0,988,841,2342
SANDWICH2,368,1,2,379,0,0,0,0,1,9,13,3,85,1,0,0,119,0,1,119,0,309,1160,0,23,0,0,0,0,0,0,0,0,0,0,76,0,990,750,2249
SANDWICH3,274,0,3,319,0,0,0,0,0,9,16,0,65,0,0,0,80,0,1,109,0,296,967,0,26,0,0,0,0,0,0,0,0,0,0,89,0,937,596,2019
SANDWICH4,283,0,4,295,0,0,0,0,1,3,17,4,61,1,0,1,77,0,1,95,0,371,946,0,19,0,0,0,0,0,0,0,0,0,0,87,0,1011,582,2063
SANDWICH5,263,1,1,365,0,0,0,0,0,6,17,2,63,4,0,1,73,0,1,97,1,285,899,0,22,0,0,0,0,0,0,0,0,0,0,103,0,936,630,1960
SANDWICH6,218,1,2,309,0,0,0,0,0,4,20,1,73,2,0,0,79,0,2,76,0,361,798,0,22,0,0,0,0,0,0,0,0,0,0,79,0,984,530,1883
SAUGUS1,215,1,2,236,0,1,0,0,0,4,5,1,20,0,0,0,34,0,1,22,0,244,631,0,17,0,0,0,0,0,0,0,0,0,0,42,0,642,454,1332
SAUGUS10,203,2,2,184,0,0,0,0,0,3,5,0,24,0,0,0,17,0,1,47,0,209,629,0,7,0,0,0,0,0,0,0,0,0,0,31,0,635,391,1302
SAUGUS2,206,0,10,248,0,0,0,0,0,1,11,0,17,0,1,0,23,0,2,40,0,207,658,0,17,0,0,0,0,0,0,0,0,0,0,45,0,662,464,1382
SAUGUS3,208,2,3,247,0,0,0,0,0,2,0,0,29,0,1,1,30,0,1,38,0,232,643,0,25,0,0,0,0,0,0,0,0,0,0,52,0,671,460,1391
SAUGUS4,174,1,1,122,0,0,0,0,0,5,2,1,20,2,0,1,44,0,0,47,0,193,565,0,6,0,0,0,0,0,0,0,0,0,0,31,0,650,298,1252
SAUGUS5,239,0,3,208,0,0,0,0,0,0,6,0,35,1,0,0,50,2,1,42,0,319,615,0,18,0,0,0,0,0,0,0,0,0,0,47,0,897,450,1577
SAUGUS6,210,1,3,270,0,0,0,0,0,4,9,0,18,0,2,1,24,0,1,40,0,238,677,0,16,0,0,0,0,0,0,0,0,0,0,55,0,700,484,1448
SAUGUS7,226,0,4,221,0,0,0,0,0,2,7,1,36,1,2,0,36,1,0,48,0,311,613,0,13,0,0,0,0,0,0,0,0,0,0,37,0,898,451,1561
SAUGUS8,220,3,2,227,0,0,0,0,1,7,8,2,23,0,0,3,26,1,0,44,0,241,673,0,14,0,0,0,0,0,0,0,0,0,0,44,0,712,452,1443
SAUGUS9,212,0,4,169,0,0,0,0,0,4,5,0,37,0,0,0,47,0,0,61,0,322,681,0,13,0,0,0,0,0,0,0,0,0,0,30,0,838,385,1562
SAVOY1,45,0,0,60,0,0,0,0,1,0,6,0,7,0,0,0,5,0,0,9,0,34,184,0,11,0,0,0,0,0,0,0,0,0,0,24,0,163,105,382
SCITUATE1,307,1,1,365,0,0,0,0,0,2,10,1,51,0,1,1,110,0,1,119,1,246,1064,0,40,0,0,0,0,7,0,0,0,0,0,83,0,827,674,2021
SCITUATE2,291,0,2,297,0,0,0,0,0,8,9,4,37,1,2,1,132,0,0,109,0,226,1054,0,16,0,0,0,0,2,0,0,0,0,0,97,0,764,590,1933
SCITUATE3,331,0,1,323,0,0,0,0,0,5,10,1,28,0,0,0,118,0,0,111,1,204,1132,0,25,0,0,0,0,8,0,0,0,0,0,83,0,689,655,1937
SCITUATE4,320,0,4,302,0,0,0,0,0,12,6,4,29,1,0,0,118,0,2,83,1,263,1065,0,20,0,0,0,0,0,0,0,0,0,0,90,0,812,626,1987
SCITUATE5,343,0,3,320,0,0,0,0,0,4,5,1,46,1,0,0,107,0,3,97,0,195,1119,0,30,0,0,0,0,7,0,0,0,0,0,102,0,653,666,1911
SCITUATE6,317,1,5,369,0,0,0,0,0,2,9,0,35,0,0,1,83,0,2,72,1,235,1078,0,15,0,0,0,0,2,0,0,0,0,0,87,0,712,692,1894
SEEKONK1,149,1,0,223,0,0,0,0,0,3,13,1,38,2,0,3,41,1,0,69,0,198,823,0,30,0,0,0,0,0,0,0,0,0,0,78,0,932,373,1863
SEEKONK2,215,1,3,272,0,0,0,0,0,4,5,1,38,0,0,1,67,0,1,78,1,224,1018,0,31,0,0,0,0,0,0,0,0,0,0,98,0,963,491,2110
SEEKONK3,178,0,0,174,0,0,0,0,1,2,11,1,32,3,1,0,36,0,0,49,0,174,907,0,22,0,0,0,0,0,0,0,0,0,0,65,0,846,352,1840
SEEKONK4,178,0,0,198,0,0,0,0,0,0,5,0,47,0,0,0,41,0,1,70,0,179,915,0,23,0,0,0,0,0,0,0,0,0,0,81,0,831,376,1850
SHARON1,570,0,2,443,0,0,0,0,0,2,1,2,31,0,0,0,74,0,0,100,0,121,1557,0,33,0,0,0,0,8,0,0,0,0,0,84,0,438,1015,2120
SHARON2,462,0,2,363,0,0,0,0,0,3,6,0,26,0,0,0,64,0,0,99,0,151,1374,0,14,0,0,0,0,4,0,0,0,0,0,60,0,504,827,1956
SHARON3,495,0,0,464,0,0,0,0,0,1,6,0,36,2,1,0,91,0,2,118,0,181,1535,0,18,0,0,0,0,7,0,0,0,0,0,104,0,512,959,2176
SHARON4,475,0,1,415,0,0,0,0,0,3,6,1,38,1,0,0,94,0,1,89,0,130,1480,0,33,0,0,0,0,2,0,0,0,0,0,77,0,449,891,2041
SHARON5,399,0,1,374,0,0,0,0,1,2,9,0,33,1,2,0,71,1,1,79,0,159,1273,0,26,0,0,0,0,1,0,0,0,0,0,79,0,544,774,1923
SHEFFIELD1,314,3,3,347,0,0,0,1,1,5,12,2,28,0,2,1,30,2,2,69,1,103,1242,0,46,0,0,0,0,0,0,0,0,0,0,80,0,530,667,1898
SHELBURNE1,164,0,1,459,0,0,0,0,1,2,5,0,11,0,0,0,41,0,1,32,0,53,821,0,51,0,0,0,0,0,0,0,0,0,0,49,0,230,624,1151
SHERBORN1,631,0,2,445,0,0,0,0,1,4,11,2,45,3,0,1,286,0,1,172,0,187,1766,0,23,0,0,0,0,12,0,0,0,0,0,197,0,617,1078,2615
SHIRLEY1,421,1,6,693,0,1,0,0,1,14,27,5,88,3,0,3,132,0,2,134,0,484,1637,0,49,0,0,0,0,14,0,0,0,0,0,214,0,1432,1121,3346
SHREWSBURY1,370,0,3,360,0,0,0,0,1,8,10,1,56,3,0,1,140,0,3,128,0,247,1214,0,26,0,0,0,0,6,0,0,0,0,0,111,0,885,733,2242
SHREWSBURY10,325,2,1,292,0,0,0,0,0,5,7,2,34,2,0,1,98,1,0,112,0,184,1093,0,18,0,0,0,0,5,0,0,0,0,0,92,0,650,620,1858
SHREWSBURY2,297,0,2,268,0,0,0,0,0,10,8,0,42,0,0,1,61,0,3,80,0,176,967,0,13,0,0,0,0,6,0,0,0,0,0,78,0,639,567,1703
SHREWSBURY3,228,0,1,255,0,1,0,0,0,4,9,2,29,0,1,0,39,0,1,42,0,184,838,0,15,0,0,0,0,6,0,0,0,0,0,77,0,586,484,1522
SHREWSBURY4,307,1,3,314,0,0,0,0,0,4,7,2,32,0,0,0,62,0,0,70,0,206,1007,0,27,0,0,0,0,5,0,0,0,0,0,83,0,702,625,1824
SHREWSBURY5,261,0,2,314,0,0,0,0,0,7,7,2,40,3,0,0,98,0,0,76,0,165,999,0,25,0,0,0,0,5,0,0,0,0,0,74,0,532,577,1635
SHREWSBURY6,352,1,3,337,0,0,0,0,0,5,24,0,54,5,0,0,89,1,3,85,1,202,1131,0,20,0,0,0,0,3,0,0,0,0,0,96,0,692,693,1942
SHREWSBURY7,342,0,4,343,0,0,0,0,1,10,13,1,51,0,0,1,161,1,4,129,1,232,1234,0,18,0,0,0,0,8,0,0,0,0,0,130,0,860,689,2250
SHREWSBURY8,372,2,6,346,0,0,0,0,2,6,18,3,35,2,2,1,143,0,1,138,0,200,1262,0,20,0,0,0,0,3,0,0,0,0,0,106,0,808,726,2199
SHREWSBURY9,225,0,1,170,0,0,0,0,0,4,11,0,29,0,1,0,81,0,0,57,0,132,875,0,15,0,0,0,0,6,0,0,0,0,0,47,0,454,396,1397
SHUTESBURY1,231,1,0,573,1,0,0,0,1,0,1,1,8,1,0,0,26,0,1,17,0,29,980,0,83,0,0,0,0,0,0,0,0,0,0,38,0,142,805,1243
SOMERSET1,322,0,0,289,0,0,0,0,0,1,8,0,37,1,0,0,56,0,1,51,0,232,993,993,42,0,0,0,0,10,0,0,0,9,0,160,0,1916,611,4123
SOMERSET2,373,0,2,299,0,0,0,0,0,0,7,0,39,1,0,0,59,1,1,56,0,213,1070,1070,52,0,0,0,0,0,0,0,0,18,0,124,0,1944,674,4278
SOMERSET3,331,0,2,354,0,0,0,0,0,1,13,2,36,1,0,1,42,0,0,66,1,206,1076,1076,148,0,0,0,0,4,0,0,0,8,0,66,0,1823,687,4201
SOMERSET4,307,0,6,278,0,0,0,0,0,1,16,2,45,0,0,0,36,0,2,73,0,169,903,903,36,0,0,0,0,4,0,0,0,9,0,140,0,1710,591,3705
SOMERSET5,278,2,1,247,0,0,0,0,0,3,7,0,33,1,2,1,34,0,0,42,0,196,859,859,60,0,0,0,0,4,0,0,0,10,0,170,0,1738,528,3700
SOMERVILLE1,3049,7,18,4029,0,1,1,0,6,5,19,2,84,2,1,0,203,2,5,213,0,379,11101,0,260,0,0,0,2,24,0,0,0,0,0,352,0,1348,7103,13087
SOMERVILLE2,3075,4,19,4180,0,0,0,0,8,6,17,2,85,3,2,0,217,1,8,232,0,341,11631,0,303,0,0,0,1,15,0,0,0,0,0,392,0,1409,7278,13751
SOMERVILLE3,2892,7,27,4038,0,2,0,0,7,14,15,4,48,3,2,0,233,2,5,223,0,370,11008,0,278,0,0,0,0,21,0,0,0,0,0,365,0,1371,6964,13043
SOUTHAMPTON1,489,3,4,763,0,0,0,0,1,10,20,2,141,2,1,1,167,1,6,158,0,466,1744,0,64,0,0,0,0,0,0,0,0,0,0,193,0,1692,1259,3693
SOUTHBOROUGH1,372,3,2,333,0,0,0,0,0,3,11,4,30,2,1,1,163,1,1,144,0,168,1236,0,20,0,0,0,0,0,0,0,0,0,0,121,0,653,710,2030
SOUTHBOROUGH2,316,0,2,276,0,0,0,0,0,6,8,2,30,2,0,0,141,0,0,152,0,171,1128,0,23,0,0,0,0,0,0,0,0,0,0,102,0,615,594,1868
SOUTHBOROUGH3,361,0,2,313,0,0,0,0,0,3,12,2,28,0,1,0,121,0,3,119,0,209,1166,0,13,0,0,0,0,0,0,0,0,0,0,105,0,630,676,1914
SOUTHBRIDGE1,221,1,4,181,0,0,0,0,1,4,9,1,21,1,0,0,30,1,1,33,0,104,769,0,25,0,0,0,0,2,0,0,0,0,0,85,0,510,407,1391
SOUTHBRIDGE2,190,0,0,145,0,0,0,0,0,1,2,0,26,0,0,0,20,0,0,23,0,112,722,0,15,0,0,0,0,3,0,0,0,0,0,66,0,411,335,1217
SOUTHBRIDGE3,194,0,1,193,0,0,0,0,1,3,12,1,34,0,0,0,24,0,1,33,0,138,685,0,21,0,0,0,0,1,0,0,0,0,0,64,0,600,388,1371
SOUTHBRIDGE4,238,2,1,248,0,0,0,0,0,4,9,1,54,0,0,1,53,0,1,53,0,186,811,0,22,0,0,0,0,2,0,0,0,0,0,111,0,764,489,1710
SOUTHBRIDGE5,176,0,0,140,0,0,0,0,1,2,6,2,14,0,2,0,9,0,0,21,0,63,727,0,27,0,0,0,0,0,0,0,0,0,0,48,0,301,316,1103
SOUTHWICK1,175,0,3,214,0,0,0,0,0,0,17,0,94,0,0,1,113,1,0,105,1,308,644,0,28,0,0,0,0,4,0,0,0,0,0,93,0,1150,392,1919
SOUTHWICK2,124,1,2,215,0,1,0,0,0,2,13,0,54,2,0,0,63,0,2,39,0,205,548,0,27,0,0,0,0,0,0,0,0,0,0,91,0,866,342,1532
SOUTHWICK3,154,1,3,201,0,0,0,0,0,6,12,1,51,0,1,0,80,0,1,95,0,245,667,0,18,0,0,0,0,1,0,0,0,0,0,83,0,945,359,1714
SPENCER1,141,3,2,222,0,0,0,0,0,4,14,0,40,0,0,1,50,0,1,43,1,210,1186,0,22,0,0,0,0,0,0,0,0,0,0,148,0,1496,368,2852
SPENCER2,148,0,0,182,0,0,0,0,0,5,12,1,41,1,0,0,39,0,2,31,0,192,1034,0,32,0,0,0,0,6,0,0,0,0,0,144,0,1340,330,2556
SPENCER3,151,1,1,230,0,0,0,0,2,10,9,4,62,2,0,0,61,1,1,59,1,248,1084,0,58,0,0,0,0,6,0,0,0,0,0,142,0,1718,383,3008
SPENCER4,167,0,3,219,0,0,0,0,1,4,11,2,44,0,2,1,43,0,3,40,0,214,1226,0,54,0,0,0,0,8,0,0,0,0,0,158,0,1536,389,2982
SPRINGFIELDA,1371,4,11,820,0,0,0,0,0,6,41,0,78,0,0,0,64,0,3,75,0,195,5018,0,79,0,0,0,0,0,0,0,0,0,0,152,0,1051,2206,6300
SPRINGFIELDB,1773,7,21,1109,0,0,0,0,3,0,28,1,73,1,2,0,105,1,1,101,0,275,5713,0,105,0,0,0,0,0,0,0,0,0,0,164,0,1438,2910,7420
SPRINGFIELDC,1369,8,8,826,0,0,0,0,0,9,25,0,60,3,3,2,73,1,3,93,1,218,4831,0,109,0,0,0,0,0,0,0,0,0,0,165,0,1206,2211,6311
SPRINGFIELDD,1458,3,18,932,1,0,2,0,0,5,29,4,104,0,6,2,113,0,1,110,0,318,5049,0,92,0,0,0,0,0,0,0,0,0,0,202,0,1680,2411,7023
SPRINGFIELDE,1321,5,8,704,0,0,0,0,1,10,14,2,69,1,1,1,43,1,1,45,2,181,4994,0,104,0,0,0,0,0,0,0,0,0,0,145,0,975,2038,6218
SPRINGFIELDF,1394,5,13,838,0,0,0,0,1,6,25,1,93,0,2,0,92,1,1,100,2,287,4757,0,99,0,0,0,0,0,0,0,0,0,0,200,0,1426,2250,6482
SPRINGFIELDG,1520,3,18,1104,0,0,0,0,1,8,38,2,138,0,2,1,118,1,4,131,0,443,5165,0,126,0,0,0,0,0,0,0,0,0,0,213,0,1954,2645,7458
SPRINGFIELDH,1379,4,7,892,0,0,0,0,0,3,30,2,89,0,2,2,69,1,4,98,0,280,4814,0,106,0,0,0,0,0,0,0,0,0,0,168,0,1501,2282,6589
STERLING1,298,1,1,429,0,0,0,0,0,9,24,1,105,1,3,0,142,1,3,144,0,307,1081,0,29,0,0,0,0,0,0,0,0,0,0,176,0,1083,729,2369
STERLING2,276,2,5,412,0,0,0,0,2,3,40,2,103,1,1,0,137,1,3,140,1,372,1081,0,35,0,0,0,0,0,0,0,0,0,0,168,0,1244,695,2528
STOCKBRIDGE1,321,0,1,305,0,0,0,0,0,2,12,0,24,0,2,0,26,1,0,34,0,43,965,0,30,0,0,0,0,0,0,0,0,0,0,29,0,252,627,1276
STONEHAM1,335,0,2,293,0,0,0,0,0,3,1,1,40,0,0,0,55,0,0,39,0,226,970,0,17,0,0,0,0,0,0,0,0,0,0,74,0,697,630,1758
