precinct,pri_dem_CLINTON,pri_dem_SANDERS,pri_rep_CARSON,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_con_TRUMP,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_JOHNSON,gen_lib_JOHNSON,gen_rep_TRUMP,gen_wep_CLINTON,gen_wor_CLINTON,dem_primary_total,general_total
"BRONX=""35/79""",128,51,0,2,0,3,0,493,4,2,0,17,0,0,179,516
"BRONX=""35/80""",63,42,0,1,3,11,0,205,4,2,0,110,0,0,105,321
"BRONX=""35/81""",98,87,1,2,0,8,0,322,14,5,0,65,0,0,185,406
"BRONX=""35/82""",77,61,3,5,7,32,0,362,13,3,2,218,0,0,138,598
"BRONX=""35/83""",116,41,0,1,0,0,0,408,2,1,1,19,0,0,157,431
"BRONX=""35/84""",133,64,0,3,0,2,0,372,3,3,0,24,0,0,197,402
"BRONX=""35/85""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRONX=""35/86""",184,68,0,0,0,1,0,594,1,1,0,23,0,0,252,619
"BRONX=""35/87""",127,44,0,0,0,2,0,430,3,3,0,30,0,0,171,466
"BRONX=""36/77""",82,38,1,4,2,4,0,301,1,3,1,17,0,0,120,323
"BRONX=""36/78""",108,54,0,0,0,3,0,479,7,2,0,37,0,0,162,525
"BRONX=""36/79""",55,17,0,0,0,0,0,177,1,0,0,6,0,0,72,184
"BRONX=""36/80""",97,63,0,2,1,17,0,383,12,1,0,111,0,0,160,507
"BRONX=""36/81""",167,133,0,3,3,10,0,661,17,5,2,119,0,0,300,804
"BRONX=""36/82""",90,80,0,4,11,39,0,443,5,5,1,231,0,0,170,685
"BRONX=""36/83""",88,25,0,1,0,5,0,243,1,0,0,15,0,0,113,259
"BRONX=""36/84""",33,20,0,1,1,0,0,153,0,0,0,5,0,0,53,158
"BRONX=""36/85""",21,13,0,0,0,0,0,71,0,0,0,3,0,0,34,74
"BRONX=""36/86""",176,60,0,1,0,0,0,571,7,1,0,31,0,0,236,610
"BRONX=""36/87""",106,64,0,1,3,3,0,494,8,6,0,44,0,0,170,552
"BRONX=""37/77""",118,47,0,0,0,0,0,414,2,0,0,11,0,0,165,427
"BRONX=""37/78""",23,1,0,0,0,0,0,57,1,0,0,4,0,0,24,62
"BRONX=""37/79""",57,30,0,1,0,2,0,249,1,0,0,4,0,0,87,254
"BRONX=""37/80""",44,27,0,1,1,11,0,167,2,0,0,105,0,0,71,274
"BRONX=""37/81""",104,91,0,5,4,12,0,533,7,6,3,74,0,0,195,623
"BRONX=""37/82""",105,50,1,0,5,19,0,316,1,3,0,125,0,0,155,445
"BRONX=""37/83""",119,30,0,0,0,0,0,441,2,0,0,5,0,0,149,448
"BRONX=""37/84""",138,51,0,0,0,0,0,405,6,0,0,20,0,0,189,431
"BRONX=""37/85""",183,68,0,1,2,2,0,528,1,2,0,11,0,0,251,542
"BRONX=""37/86""",113,43,0,0,0,6,0,490,8,4,0,28,0,0,156,530
"BRONX=""37/87""",119,75,0,1,0,6,0,614,5,3,0,59,0,0,194,681
"BRONX=""38/77""",77,33,0,0,1,2,0,295,3,4,0,15,0,0,110,317
"BRONX=""38/78""",104,89,0,2,2,4,0,542,9,3,0,51,0,0,193,605
"BRONX=""38/79""",156,47,0,1,0,0,0,531,3,3,0,7,0,0,203,544
"BRONX=""38/80""",78,34,0,2,3,6,0,290,4,2,3,64,0,0,112,363
"BRONX=""38/81""",196,103,1,2,0,3,0,621,4,2,0,37,0,0,299,664
"BRONX=""38/82""",92,47,0,3,5,15,0,335,9,1,1,91,0,0,139,437
"BRONX=""38/83""",140,44,0,0,0,0,0,507,4,1,0,13,0,0,184,525
"BRONX=""38/84""",139,44,0,1,1,1,0,411,8,2,0,33,0,0,183,454
"BRONX=""38/85""",67,32,0,1,0,1,0,344,3,1,0,7,0,0,99,355
"BRONX=""38/86""",73,17,1,0,0,1,0,220,3,1,1,11,0,0,90,236
"BRONX=""38/87""",153,63,0,0,1,2,0,601,11,4,0,31,0,0,216,647
"BRONX=""39/77""",156,59,0,1,1,1,0,526,6,1,1,23,0,0,215,557
"BRONX=""39/78""",38,38,0,2,3,3,0,180,4,4,2,36,0,0,76,226
"BRONX=""39/79""",152,47,0,0,0,0,0,571,0,0,0,17,0,0,199,588
"BRONX=""39/80""",70,37,0,5,0,11,0,283,7,1,0,92,0,0,107,383
"BRONX=""39/81""",81,42,0,1,1,5,0,299,9,5,0,36,0,0,123,349
"BRONX=""39/82""",81,105,0,4,2,25,0,434,12,5,1,189,0,0,186,641
"BRONX=""39/83""",142,38,0,1,0,0,0,427,2,0,0,15,0,0,180,444
"BRONX=""39/84""",150,55,0,0,0,1,0,504,7,3,2,46,0,0,205,562
"BRONX=""39/85""",138,51,0,0,0,0,0,524,3,1,0,19,0,0,189,547
"BRONX=""39/86""",89,41,0,1,1,2,0,360,3,3,0,21,0,0,130,387
"BRONX=""39/87""",160,64,0,4,1,1,0,648,11,1,1,64,0,0,224,725
"BRONX=""4/77""",119,53,0,1,0,2,0,464,5,0,0,19,0,0,172,488
"BRONX=""4/78""",186,46,0,1,0,4,0,568,5,2,3,42,0,0,232,620
"BRONX=""4/79""",94,41,0,0,1,1,0,336,1,0,0,15,0,0,135,352
"BRONX=""4/80""",38,34,0,4,6,27,0,174,10,1,1,143,0,0,72,329
"BRONX=""4/81""",159,94,0,1,0,8,0,615,8,4,0,57,0,0,253,684
"BRONX=""4/82""",53,62,1,3,8,66,0,168,9,3,2,318,0,0,115,500
"BRONX=""4/83""",51,23,0,1,0,2,0,201,1,2,0,15,0,0,74,219
"BRONX=""4/84""",172,64,1,0,0,2,0,501,1,1,1,18,0,0,236,522
"BRONX=""4/85""",87,40,0,0,0,3,0,416,1,0,0,43,0,0,127,460
"BRONX=""4/86""",69,29,1,4,0,3,0,306,1,0,0,21,0,0,98,328
"BRONX=""4/87""",124,43,0,1,0,0,0,449,3,2,0,20,0,0,167,474
"BRONX=""40/77""",95,48,0,0,0,3,0,362,6,1,0,17,0,0,143,386
"BRONX=""40/78""",176,91,0,3,2,13,0,615,17,3,0,90,0,0,267,725
"BRONX=""40/79""",169,51,1,1,0,1,0,650,4,4,0,24,0,0,220,682
"BRONX=""40/80""",89,29,0,0,1,2,0,248,3,2,0,25,0,0,118,278
"BRONX=""40/81""",152,86,0,1,2,7,0,568,6,1,2,49,0,0,238,626
"BRONX=""40/82""",42,54,0,4,5,26,0,230,6,1,1,215,0,0,96,453
"BRONX=""40/83""",152,35,0,0,0,0,0,379,2,1,0,8,0,0,187,390
"BRONX=""40/84""",148,79,0,0,0,0,0,465,5,1,0,19,0,0,227,490
"BRONX=""40/85""",75,33,0,0,0,1,0,258,4,2,0,13,0,0,108,277
"BRONX=""40/86""",149,56,0,1,0,4,0,528,4,3,0,26,0,0,205,561
"BRONX=""40/87""",184,74,0,5,4,6,0,671,4,4,2,62,0,0,258,743
"BRONX=""41/77""",136,42,0,2,0,0,0,419,2,2,0,23,0,0,178,446
"BRONX=""41/78""",128,77,1,4,1,17,0,448,8,1,3,110,0,0,205,570
"BRONX=""41/79""",135,55,0,1,0,0,0,519,4,2,0,11,0,0,190,536
"BRONX=""41/80""",196,77,1,2,0,6,0,638,9,4,1,75,0,0,273,727
"BRONX=""41/81""",138,113,1,6,12,10,0,528,13,6,5,125,0,0,251,677
"BRONX=""41/82""",57,46,0,4,3,39,0,231,2,5,1,277,0,0,103,516
"BRONX=""41/83""",150,41,0,1,0,0,0,364,2,1,0,12,0,0,191,379
"BRONX=""41/84""",111,64,0,1,0,3,0,395,7,1,0,29,0,0,175,432
"BRONX=""41/85""",190,73,0,1,0,4,0,542,3,0,0,38,0,0,263,583
"BRONX=""41/86""",89,49,0,1,2,1,0,403,5,0,1,17,0,0,138,426
"BRONX=""41/87""",60,32,0,2,1,2,0,261,2,0,1,31,0,0,92,295
"BRONX=""42/77""",146,65,0,1,2,0,0,588,2,1,0,32,0,0,211,623
"BRONX=""42/78""",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
"BRONX=""42/79""",134,53,0,0,1,0,0,513,3,1,1,25,0,0,187,543
"BRONX=""42/80""",112,44,0,1,0,2,0,335,1,0,0,31,0,0,156,367
"BRONX=""42/81""",47,24,0,1,4,2,0,148,1,1,0,36,0,0,71,186
"BRONX=""42/82""",30,22,0,3,5,13,0,135,3,3,3,130,0,0,52,274
"BRONX=""42/83""",152,38,0,0,1,0,0,457,0,1,2,12,0,0,190,472
"BRONX=""42/84""",162,82,0,2,0,2,0,479,7,0,2,20,0,0,244,508
"BRONX=""42/85""",120,47,0,0,0,0,0,380,6,3,2,20,0,0,167,411
"BRONX=""42/87""",139,64,0,0,1,0,0,491,6,2,0,27,0,0,203,526
"BRONX=""43/77""",147,33,0,0,0,1,0,516,8,1,0,21,0,0,180,546
"BRONX=""43/78""",62,29,0,1,0,0,0,183,1,0,0,8,0,0,91,192
"BRONX=""43/79""",107,52,0,1,0,1,0,345,2,3,0,18,0,0,159,368
"BRONX=""43/80""",83,51,0,1,2,7,0,326,3,1,1,59,0,0,134,390
"BRONX=""43/81""",108,90,1,3,0,13,0,308,9,3,2,81,0,0,198,403
"BRONX=""43/82""",32,56,0,7,4,30,0,194,4,1,0,254,0,0,88,453
"BRONX=""43/83""",130,50,0,0,0,3,0,425,4,1,0,8,0,0,180,438
"BRONX=""43/84""",115,44,0,4,0,0,0,431,6,1,0,22,0,0,159,460
"BRONX=""43/85""",94,41,0,0,1,2,0,314,2,0,1,35,0,0,135,352
"BRONX=""43/86""",20,6,0,0,0,0,0,116,0,0,0,2,0,0,26,118
"BRONX=""44/77""",167,48,0,1,0,3,0,575,5,1,0,33,0,0,215,614
"BRONX=""44/78""",73,39,0,2,1,5,0,264,3,1,0,25,0,0,112,293
"BRONX=""44/79""",117,62,0,2,2,2,0,545,2,1,1,32,0,0,179,581
"BRONX=""44/80""",68,31,0,0,2,6,0,283,2,1,1,60,0,0,99,347
"BRONX=""44/81""",67,53,0,3,4,8,0,209,7,3,0,81,0,0,120,300
"BRONX=""44/82""",45,43,0,2,7,52,0,210,8,3,1,257,0,0,88,479
"BRONX=""44/83""",138,53,0,0,0,1,0,547,2,5,0,13,0,0,191,567
"BRONX=""44/84""",143,43,0,0,0,1,0,423,4,1,0,20,0,0,186,448
"BRONX=""44/85""",126,32,0,2,0,0,0,382,0,3,0,17,0,0,158,402
"BRONX=""44/86""",37,24,0,0,1,0,0,178,1,0,0,11,0,0,61,190
"BRONX=""44/87""",38,34,0,0,0,6,0,99,1,1,0,23,0,0,72,124
"BRONX=""45/77""",98,40,0,0,0,0,0,338,3,3,0,11,0,0,138,355
"BRONX=""45/78""",159,61,0,1,0,2,0,512,9,8,0,35,0,0,220,564
"BRONX=""45/79""",139,84,0,0,1,0,0,683,5,4,0,31,0,0,223,723
"BRONX=""45/80""",160,74,0,1,2,22,0,521,6,3,0,96,0,0,234,626
"BRONX=""45/81""",25,27,0,0,0,1,0,113,1,0,1,16,0,0,52,131
"BRONX=""45/82""",28,28,1,3,9,34,0,146,4,4,0,229,0,0,56,383
"BRONX=""45/83""",170,47,0,0,0,0,0,546,1,2,0,13,0,0,217,562
"BRONX=""45/84""",91,33,0,1,0,0,0,341,1,1,1,24,0,0,124,368
"BRONX=""45/85""",150,83,0,1,0,1,0,510,5,1,0,38,0,0,233,554
"BRONX=""45/86""",124,33,0,0,0,1,0,415,4,1,0,21,0,0,157,441
"BRONX=""46/77""",153,66,0,1,0,4,0,529,5,1,1,50,0,0,219,586
"BRONX=""46/78""",165,72,0,2,1,2,0,576,4,2,0,32,0,0,237,614
"BRONX=""46/79""",161,81,1,0,0,1,0,587,4,1,0,14,0,0,242,606
"BRONX=""46/80""",52,41,0,0,0,0,0,194,3,0,0,24,0,0,93,221
"BRONX=""46/81""",50,29,0,2,0,2,0,206,2,4,1,28,0,0,79,241
"BRONX=""46/82""",48,53,0,8,6,42,0,173,6,2,2,267,0,0,101,450
"BRONX=""46/83""",175,58,0,0,1,0,0,423,4,3,0,25,0,0,233,455
"BRONX=""46/84""",112,29,1,1,0,2,0,357,2,4,0,20,0,0,141,383
"BRONX=""46/85""",87,36,0,1,0,0,0,322,3,0,0,12,0,0,123,337
"BRONX=""46/86""",98,32,0,0,0,0,0,425,2,0,0,11,0,0,130,438
"BRONX=""46/87""",86,69,0,2,3,3,0,452,7,3,0,56,0,0,155,518
"BRONX=""47/77""",142,56,0,1,0,0,0,469,5,2,0,15,0,0,198,491
"BRONX=""47/78""",136,51,0,1,0,1,0,519,10,5,1,25,0,0,187,560
"BRONX=""47/79""",147,81,0,0,0,1,0,609,5,0,0,26,0,0,228,640
"BRONX=""47/80""",94,58,0,0,3,4,0,311,4,2,1,54,0,0,152,372
"BRONX=""47/81""",27,30,0,3,4,4,0,113,5,1,1,32,0,0,57,152
"BRONX=""47/82""",28,54,0,4,7,46,0,177,8,6,2,254,0,0,82,447
"BRONX=""47/83""",123,43,0,1,1,3,0,428,7,0,0,23,0,0,166,458
"BRONX=""47/84""",39,28,0,0,0,0,0,167,3,2,2,7,0,0,67,181
"BRONX=""47/85""",138,51,0,2,0,3,0,402,7,4,0,23,0,0,189,436
"BRONX=""47/86""",178,75,0,1,0,3,0,691,9,1,0,18,0,0,253,719
"BRONX=""47/87""",205,96,0,1,0,2,0,744,5,3,1,45,0,0,301,798
"BRONX=""48/77""",177,79,0,1,1,3,0,599,6,1,0,33,0,0,256,639
"BRONX=""48/78""",223,106,0,5,3,7,0,639,15,5,0,49,0,0,329,708
"BRONX=""48/79""",106,45,0,0,0,0,0,349,6,0,0,13,0,0,151,368
"BRONX=""48/80""",89,26,0,1,0,4,0,280,2,0,0,30,0,0,115,312
"BRONX=""48/81""",110,84,0,6,5,4,0,363,8,3,1,60,0,0,194,435
"BRONX=""48/82""",53,47,0,4,16,44,0,208,9,3,4,291,0,0,100,515
"BRONX=""48/83""",136,38,0,0,0,1,0,442,3,1,0,13,0,0,174,459
"BRONX=""48/84""",118,59,0,0,2,4,0,405,4,0,0,42,0,0,177,451
"BRONX=""48/85""",150,56,0,1,1,0,0,440,5,3,2,32,0,0,206,482
"BRONX=""48/86""",99,36,0,0,0,0,0,330,4,3,0,21,0,0,135,358
"BRONX=""48/87""",209,84,0,1,1,0,0,504,6,3,0,18,0,0,293,531
"BRONX=""49/77""",67,30,0,0,0,3,0,195,2,0,1,8,0,0,97,206
"BRONX=""49/78""",172,99,0,1,2,3,0,526,7,6,0,30,0,0,271,569
"BRONX=""49/79""",128,31,0,0,0,0,0,382,6,2,0,13,0,0,159,403
"BRONX=""49/80""",23,2,0,0,0,0,0,82,1,1,0,4,0,0,25,88
"BRONX=""49/81""",111,90,0,4,5,8,0,285,13,7,1,81,0,0,201,387
"BRONX=""49/82""",60,53,0,4,13,75,0,215,6,5,2,375,0,0,113,603
"BRONX=""49/83""",101,43,0,0,0,0,0,437,1,2,0,14,0,0,144,454
"BRONX=""49/84""",41,24,0,0,1,4,0,186,10,0,0,12,0,0,65,208
"BRONX=""49/85""",199,60,0,0,0,4,0,588,3,3,0,34,0,0,259,628
"BRONX=""49/86""",115,62,0,1,0,1,0,484,8,2,0,27,0,0,177,521
"BRONX=""49/87""",233,101,0,0,1,4,0,786,13,3,0,66,0,0,334,868
"BRONX=""5/77""",194,48,0,0,1,3,0,702,8,3,1,20,0,0,242,734
"BRONX=""5/78""",165,68,1,2,0,2,0,549,7,0,1,51,0,0,233,608
"BRONX=""5/79""",156,47,0,0,0,0,0,534,3,0,0,9,0,0,203,546
"BRONX=""5/80""",22,18,1,6,0,18,0,105,3,3,0,92,0,0,40,203
"BRONX=""5/81""",171,80,0,1,0,5,0,538,5,6,1,38,0,0,251,588
"BRONX=""5/82""",71,92,0,2,4,55,0,354,5,6,0,295,0,0,163,660
"BRONX=""5/83""",49,26,0,0,0,0,0,110,1,2,0,6,0,0,75,119
"BRONX=""5/84""",160,59,0,1,1,2,0,456,6,2,1,28,0,0,219,493
"BRONX=""5/85""",129,58,0,1,0,3,0,486,8,5,0,46,0,0,187,545
"BRONX=""5/86""",105,32,0,0,0,3,0,320,2,1,0,11,0,0,137,334
"BRONX=""5/87""",35,12,0,0,0,0,0,315,1,3,0,12,0,0,47,331
"BRONX=""50/77""",159,42,1,0,1,6,0,550,5,3,2,21,0,0,201,581
"BRONX=""50/78""",156,78,0,4,0,2,0,506,10,5,1,31,0,0,234,553
"BRONX=""50/79""",122,52,0,0,1,0,0,468,2,1,1,22,0,0,174,494
"BRONX=""50/80""",167,73,0,0,1,2,0,565,9,4,1,44,0,0,240,623
"BRONX=""50/81""",118,86,0,2,3,11,0,389,18,0,2,67,0,0,204,476
"BRONX=""50/82""",56,45,0,1,0,17,0,212,3,2,0,91,0,0,101,308
"BRONX=""50/83""",154,54,0,3,0,1,0,538,4,2,0,22,0,0,208,566
"BRONX=""50/84""",85,33,0,0,0,2,0,349,9,2,0,19,0,0,118,379
"BRONX=""50/85""",182,63,0,1,0,0,0,467,5,3,0,23,0,0,245,498
"BRONX=""50/86""",126,64,1,1,0,3,0,519,2,4,0,19,0,0,190,544
"BRONX=""50/87""",92,36,0,0,0,1,0,305,4,0,1,16,0,0,128,326
"BRONX=""51/77""",155,52,0,0,0,1,0,528,1,3,0,18,0,0,207,550
"BRONX=""51/78""",122,40,0,1,2,0,0,421,1,5,2,23,0,0,162,452
"BRONX=""51/79""",187,57,0,2,0,0,0,429,3,4,0,14,0,0,244,450
"BRONX=""51/80""",49,23,0,1,0,16,0,159,1,2,0,49,0,0,72,211
"BRONX=""51/81""",85,60,0,2,7,14,0,317,10,8,1,63,0,0,145,399
"BRONX=""51/82""",88,72,0,1,1,14,0,390,8,5,1,158,0,0,160,562
"BRONX=""51/83""",177,38,0,0,1,2,0,512,2,2,1,10,0,0,215,527
"BRONX=""51/84""",175,92,0,0,0,0,0,773,3,3,0,35,0,0,267,814
"BRONX=""51/85""",106,37,0,1,0,1,0,334,5,0,0,19,0,0,143,358
"BRONX=""51/86""",103,44,0,0,0,0,0,424,6,2,0,13,0,0,147,445
"BRONX=""51/87""",131,60,1,1,0,2,0,446,3,1,0,18,0,0,191,468
"BRONX=""52/77""",26,6,0,0,0,0,0,95,1,0,0,5,0,0,32,101
"BRONX=""52/78""",141,82,0,2,1,2,0,565,11,0,0,29,0,0,223,605
"BRONX=""52/79""",137,71,0,0,1,0,0,575,9,5,1,25,0,0,208,615
"BRONX=""52/80""",97,54,1,1,0,2,0,476,13,0,0,35,0,0,151,524
"BRONX=""52/81""",56,31,0,3,3,2,0,147,2,2,2,44,0,0,87,197
"BRONX=""52/82""",72,88,0,1,6,31,0,365,17,7,4,196,0,0,160,589
"BRONX=""52/83""",163,62,0,1,0,2,0,518,5,2,0,18,0,0,225,543
"BRONX=""52/84""",169,74,1,1,0,1,0,556,4,2,0,26,0,0,243,588
"BRONX=""52/85""",123,62,0,0,0,0,0,466,1,2,1,21,0,0,185,491
"BRONX=""52/86""",110,32,1,2,0,3,0,485,6,2,1,26,0,0,142,520
"BRONX=""52/87""",151,54,0,2,1,2,0,536,9,2,0,33,0,0,205,580
"BRONX=""53/77""",185,31,0,1,0,1,0,453,2,3,0,10,0,0,216,468
"BRONX=""53/78""",128,44,0,0,2,0,0,500,6,3,2,16,0,0,172,527
"BRONX=""53/79""",131,57,0,0,1,3,0,462,9,0,0,20,0,0,188,491
"BRONX=""53/80""",38,28,0,0,0,2,0,302,4,0,1,21,0,0,66,328
"BRONX=""53/81""",64,18,0,8,0,3,0,135,0,3,1,55,0,0,82,194
"BRONX=""53/82""",58,55,0,4,7,14,0,296,6,7,2,99,0,0,113,410
"BRONX=""53/83""",110,36,0,0,0,0,0,435,2,0,0,14,0,0,146,451
"BRONX=""53/85""",135,62,0,1,0,0,0,473,9,3,0,31,0,0,197,516
"BRONX=""53/86""",106,45,0,2,0,4,0,384,3,2,1,18,0,0,151,408
"BRONX=""53/87""",147,82,0,0,0,6,0,720,8,3,0,56,0,0,229,787
"BRONX=""54/77""",137,43,0,1,1,2,0,490,3,3,0,12,0,0,180,508
"BRONX=""54/78""",78,53,0,0,0,3,0,305,5,3,0,16,0,0,131,329
"BRONX=""54/79""",89,35,0,0,0,0,0,304,6,0,1,12,0,0,124,323
"BRONX=""54/80""",19,20,0,0,0,4,0,133,3,1,3,19,0,0,39,159
"BRONX=""54/81""",99,94,0,3,2,12,0,493,15,8,3,91,0,0,193,610
"BRONX=""54/82""",12,3,0,0,0,0,0,49,0,0,0,1,0,0,15,50
"BRONX=""54/83""",97,31,0,1,0,1,0,384,0,0,0,10,0,0,128,394
"BRONX=""54/84""",138,63,0,3,2,0,0,444,4,3,1,29,0,0,201,481
"BRONX=""54/85""",155,54,2,3,0,4,0,453,10,1,0,41,0,0,209,505
"BRONX=""54/86""",153,75,0,1,0,2,0,600,3,0,0,23,0,0,228,626
"BRONX=""54/87""",180,83,0,2,1,9,0,745,7,9,1,76,0,0,263,838
"BRONX=""55/77""",138,57,0,1,0,0,0,520,5,0,0,15,0,0,195,540
"BRONX=""55/78""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRONX=""55/79""",35,16,0,0,0,1,0,101,1,2,0,7,0,0,51,111
"BRONX=""55/80""",169,67,0,2,0,6,0,632,6,1,0,62,0,0,236,701
"BRONX=""55/81""",133,112,1,4,3,26,0,442,11,2,0,129,0,0,245,584
"BRONX=""55/82""",53,45,0,5,5,41,0,196,6,3,1,163,0,0,98,369
"BRONX=""55/83""",164,43,2,1,1,1,0,554,4,1,0,11,0,0,207,570
"BRONX=""55/84""",144,60,0,1,0,2,0,419,6,3,0,28,0,0,204,456
"BRONX=""55/85""",148,70,0,1,0,1,0,565,5,1,0,39,0,0,218,610
"BRONX=""55/86""",145,43,0,0,0,3,0,475,6,5,0,25,0,0,188,511
"BRONX=""55/87""",166,87,0,0,1,2,0,490,8,1,0,43,0,0,253,542
"BRONX=""56/77""",166,51,1,0,0,1,0,469,7,0,0,18,0,0,217,494
"BRONX=""56/78""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BRONX=""56/79""",133,55,0,1,1,2,0,472,7,3,0,29,0,0,188,511
"BRONX=""56/80""",244,74,0,0,0,2,0,506,2,2,0,19,0,0,318,529
"BRONX=""56/81""",147,84,0,9,7,9,0,455,12,4,6,136,0,0,231,613
"BRONX=""56/82""",86,83,0,10,4,56,0,255,3,9,6,163,0,0,169,436
"BRONX=""56/83""",159,38,0,2,1,1,0,524,7,1,0,19,0,0,197,551
"BRONX=""56/84""",121,71,1,0,0,1,0,439,7,3,0,14,0,0,192,463
"BRONX=""56/85""",61,21,0,0,0,1,0,216,1,0,0,12,0,0,82,229
"BRONX=""56/86""",137,60,0,1,1,1,0,518,4,2,0,44,0,0,197,568
"BRONX=""56/87""",162,90,0,0,1,5,0,572,13,1,0,57,0,0,252,643
"BRONX=""57/77""",134,47,0,0,0,0,0,447,15,6,1,22,0,0,181,491
"BRONX=""57/79""",138,68,0,0,0,1,0,587,6,3,0,22,0,0,206,618
"BRONX=""57/80""",64,24,0,0,3,0,0,241,2,4,1,26,0,0,88,274
"BRONX=""57/81""",75,86,1,6,7,11,0,257,14,4,0,81,0,0,161,356
"BRONX=""57/82""",66,65,0,1,10,55,0,213,4,5,0,154,0,0,131,376
"BRONX=""57/83""",169,47,0,0,0,2,0,468,5,3,0,12,0,0,216,488
"BRONX=""57/84""",130,60,0,1,2,1,0,456,7,2,1,30,0,0,190,496
"BRONX=""57/85""",67,40,2,3,0,1,0,346,6,1,0,22,0,0,107,375
"BRONX=""57/86""",118,37,0,0,0,0,0,424,2,2,0,24,0,0,155,452
"BRONX=""57/87""",242,96,0,3,4,3,0,670,4,2,1,56,0,0,338,733
"BRONX=""58/77""",230,99,1,0,3,3,0,621,8,2,2,11,0,0,329,644
"BRONX=""58/79""",139,55,0,0,0,0,0,474,4,1,0,23,0,0,194,502
"BRONX=""58/80""",94,43,0,2,1,7,0,360,5,3,1,58,0,0,137,427
"BRONX=""58/81""",101,51,1,1,4,5,0,351,8,3,3,85,0,0,152,450
"BRONX=""58/82""",56,46,0,3,16,40,0,218,5,8,0,213,0,0,102,444
"BRONX=""58/83""",78,46,0,0,1,1,0,335,1,2,1,7,0,0,124,346
"BRONX=""58/84""",125,51,0,1,0,6,0,420,9,2,1,34,0,0,176,466
"BRONX=""58/85""",133,59,0,1,1,4,0,494,6,4,0,28,0,0,192,532
"BRONX=""58/86""",165,43,0,0,0,2,0,468,5,0,0,32,0,0,208,505
"BRONX=""58/87""",173,73,0,1,0,0,0,523,4,2,0,27,0,0,246,556
"BRONX=""59/77""",106,41,0,0,1,1,0,317,5,2,0,17,0,0,147,341
"BRONX=""59/78""",48,15,0,1,0,3,0,185,0,1,0,13,0,0,63,199
"BRONX=""59/79""",122,56,0,0,0,4,0,462,4,0,1,31,0,0,178,498
"BRONX=""59/80""",31,7,0,1,0,3,0,90,2,1,0,11,0,0,38,104
"BRONX=""59/81""",77,72,0,5,7,22,0,226,11,4,2,118,0,0,149,361
"BRONX=""59/82""",11,1,0,1,1,2,0,25,0,0,0,5,0,0,12,30
"BRONX=""59/83""",172,62,0,2,0,2,0,553,4,2,1,16,0,0,234,576
"BRONX=""59/84""",142,72,0,0,0,2,0,450,8,3,0,20,0,0,214,481
"BRONX=""59/85""",161,52,0,4,1,2,0,572,6,0,1,36,0,0,213,615
"BRONX=""59/86""",197,42,0,1,1,6,0,464,3,3,0,33,0,0,239,503
"BRONX=""59/87""",236,105,2,1,0,1,0,678,5,3,1,48,0,0,341,735
"BRONX=""6/77""",170,81,0,2,1,2,0,617,1,4,0,28,0,0,251,650
"BRONX=""6/78""",177,62,0,5,1,14,0,617,8,4,0,58,0,0,239,687
"BRONX=""6/79""",88,30,1,0,0,3,0,356,2,1,1,28,0,0,118,388
"BRONX=""6/80""",30,52,0,1,5,23,0,183,4,6,0,125,0,0,82,318
"BRONX=""6/81""",133,94,0,3,0,7,0,474,6,1,1,53,0,0,227,535
"BRONX=""6/82""",58,42,0,5,4,40,0,284,4,2,1,187,0,0,100,478
"BRONX=""6/83""",145,33,0,2,0,0,0,455,3,1,0,18,0,0,178,477
"BRONX=""6/84""",170,57,0,0,1,3,0,571,4,0,0,26,0,0,227,601
"BRONX=""6/85""",64,40,0,2,0,6,0,250,1,4,0,29,0,0,104,284
"BRONX=""6/86""",96,39,1,4,0,1,0,413,1,1,0,17,0,0,135,432
"BRONX=""6/87""",93,25,0,0,0,0,0,469,10,2,0,32,0,0,118,513
"BRONX=""60/77""",146,52,0,0,2,1,0,364,5,0,0,23,0,0,198,392
"BRONX=""60/78""",118,66,0,0,0,1,0,451,7,2,1,26,0,0,184,487
"BRONX=""60/79""",75,37,0,0,0,1,0,244,4,1,0,14,0,0,112,263
"BRONX=""60/80""",175,69,1,1,2,4,0,625,12,3,0,27,0,0,244,667
"BRONX=""60/81""",107,73,3,5,6,25,0,308,6,6,3,157,0,0,180,480
"BRONX=""60/82""",79,55,0,1,18,61,0,270,8,5,2,233,0,0,134,518
"BRONX=""60/83""",79,23,0,0,0,2,0,214,2,0,0,15,0,0,102,231
"BRONX=""60/84""",82,43,0,1,0,3,0,378,4,1,1,30,0,0,125,414
"BRONX=""60/85""",119,44,0,0,1,0,0,381,2,1,0,17,0,0,163,401
"BRONX=""60/87""",77,49,0,0,0,1,0,300,5,2,0,16,0,0,126,323
"BRONX=""61/77""",63,22,0,0,0,1,0,168,3,1,0,10,0,0,85,182
"BRONX=""61/78""",73,45,0,3,3,1,0,291,2,0,0,24,0,0,118,317
"BRONX=""61/79""",158,69,0,0,1,3,0,500,7,4,1,22,0,0,227,534
"BRONX=""61/80""",27,12,0,0,0,2,0,89,1,1,0,4,0,0,39,95
