precinct,gen_con_CASTLE,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_FOX,gen_ind_HARTNELL,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_lib_JOHNSON,gen_nlp_SOLTYSIK,gen_rep_TRUMP
WAYNEDEARBORN HEIGHTS CITY 8,0,596,6,0,0,0,0,0,0,0,28,1,412
WAYNEDEARBORN HEIGHTS CITY 9,0,403,7,0,0,0,0,0,1,0,12,0,220
WAYNEDETROIT CITY 1,0,272,1,0,0,0,0,0,0,0,1,1,10
WAYNEDETROIT CITY 10,1,439,2,0,0,0,0,0,0,0,2,0,3
WAYNEDETROIT CITY 100,0,180,3,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 1000 AVCB,0,308,0,0,0,0,0,0,0,0,2,0,4
WAYNEDETROIT CITY 1001 AVCB,0,229,3,0,0,0,0,0,0,0,2,0,6
WAYNEDETROIT CITY 1002 AVCB,0,327,0,0,0,0,0,0,0,0,4,0,2
WAYNEDETROIT CITY 1003 AVCB,3,343,1,0,0,0,0,0,0,0,0,0,3
WAYNEDETROIT CITY 1004 AVCB,0,413,1,0,0,0,0,0,0,0,2,0,13
WAYNEDETROIT CITY 1005 AVCB,1,320,0,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 1006 AVCB,0,307,1,0,0,0,0,0,0,0,0,0,7
WAYNEDETROIT CITY 1007 AVCB,0,404,1,0,0,0,0,0,0,0,1,0,3
WAYNEDETROIT CITY 1008 AVCB,1,416,1,0,0,0,0,0,0,0,3,0,11
WAYNEDETROIT CITY 1009 AVCB,2,375,0,0,0,0,0,0,0,0,0,0,11
WAYNEDETROIT CITY 101,0,18,0,0,0,0,0,0,0,0,1,0,0
WAYNEDETROIT CITY 1010 AVCB,0,358,0,0,0,0,0,0,0,0,1,0,7
WAYNEDETROIT CITY 1011 AVCB,0,418,2,0,0,0,0,0,0,0,3,0,16
WAYNEDETROIT CITY 1012 AVCB,0,344,3,0,0,0,0,0,0,0,5,0,60
WAYNEDETROIT CITY 1013 AVCB,0,342,0,0,0,0,0,0,0,0,0,1,17
WAYNEDETROIT CITY 1014 AVCB,0,390,1,0,0,0,0,0,0,0,1,0,9
WAYNEDETROIT CITY 1015 AVCB,0,364,4,0,0,0,0,0,0,0,1,1,15
WAYNEDETROIT CITY 1016 AVCB,0,410,2,0,0,0,0,0,0,0,0,0,7
WAYNEDETROIT CITY 1017 AVCB,0,247,1,0,0,0,0,0,0,0,0,0,10
WAYNEDETROIT CITY 1018 AVCB,0,327,0,0,0,0,0,0,0,0,2,0,8
WAYNEDETROIT CITY 1019 AVCB,0,332,0,0,0,0,0,0,0,0,1,0,4
WAYNEDETROIT CITY 102,2,285,0,0,0,0,0,0,0,0,3,0,1
WAYNEDETROIT CITY 1020 AVCB,1,393,2,0,0,0,0,0,0,0,0,0,13
WAYNEDETROIT CITY 1021 AVCB,1,382,3,0,0,0,0,0,0,0,1,0,11
WAYNEDETROIT CITY 1022 AVCB,0,398,1,0,0,0,0,0,0,0,2,0,14
WAYNEDETROIT CITY 1023 AVCB,0,353,0,0,0,0,0,0,0,0,2,1,13
WAYNEDETROIT CITY 1024 AVCB,0,317,0,0,0,0,0,0,0,0,1,0,15
WAYNEDETROIT CITY 1025 AVCB,0,398,2,0,0,0,0,0,0,0,2,0,13
WAYNEDETROIT CITY 1026 AVCB,0,393,0,0,0,0,0,0,0,0,2,0,18
WAYNEDETROIT CITY 1027 AVCB,1,406,2,0,0,0,0,0,0,0,6,0,30
WAYNEDETROIT CITY 1028 AVCB,0,377,2,0,0,0,0,0,0,0,4,0,17
WAYNEDETROIT CITY 1029 AVCB,0,493,3,0,0,0,0,0,0,0,1,0,16
WAYNEDETROIT CITY 103,1,246,1,0,0,0,0,0,0,0,0,0,6
WAYNEDETROIT CITY 1030 AVCB,1,577,4,0,0,0,0,0,0,0,3,0,9
WAYNEDETROIT CITY 1031 AVCB,1,427,1,0,0,0,0,0,0,0,2,1,7
WAYNEDETROIT CITY 1032 AVCB,0,428,1,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 1033 AVCB,2,624,1,0,0,0,0,0,0,0,5,0,27
WAYNEDETROIT CITY 1034 AVCB,2,346,2,0,0,0,0,0,0,0,5,1,69
WAYNEDETROIT CITY 1035 AVCB,0,367,0,0,0,0,0,0,0,0,1,0,25
WAYNEDETROIT CITY 1036 AVCB,0,448,2,0,0,0,0,0,0,0,0,0,16
WAYNEDETROIT CITY 1037 AVCB,0,496,3,0,0,0,0,0,0,0,3,2,36
WAYNEDETROIT CITY 1038 AVCB,1,408,2,0,0,0,0,0,0,0,1,0,7
WAYNEDETROIT CITY 1039 AVCB,0,442,7,0,0,0,0,0,0,0,3,1,55
WAYNEDETROIT CITY 104,1,151,0,0,0,0,0,0,0,0,1,0,0
WAYNEDETROIT CITY 1040 AVCB,0,499,2,0,0,0,0,0,0,0,2,0,7
WAYNEDETROIT CITY 1041 AVCB,0,440,1,0,0,0,0,0,0,0,5,0,5
WAYNEDETROIT CITY 1042 AVCB,1,378,0,0,0,0,0,0,0,0,0,0,7
WAYNEDETROIT CITY 1043 AVCB,1,303,0,0,0,0,0,0,0,0,2,0,8
WAYNEDETROIT CITY 1044 AVCB,0,356,0,0,0,0,0,0,0,0,0,0,4
WAYNEDETROIT CITY 1045 AVCB,1,280,0,0,0,0,0,0,0,0,3,1,2
WAYNEDETROIT CITY 1046 AVCB,2,455,1,0,0,0,0,0,0,0,3,0,40
WAYNEDETROIT CITY 1047 AVCB,0,500,1,0,0,0,0,0,0,0,0,0,15
WAYNEDETROIT CITY 1048 AVCB,0,476,3,0,0,0,0,0,0,0,5,0,9
WAYNEDETROIT CITY 1049 AVCB,1,740,1,0,0,0,0,0,0,0,1,0,19
WAYNEDETROIT CITY 105,0,140,0,0,0,0,0,0,0,0,0,1,3
WAYNEDETROIT CITY 1050 AVCB,0,558,1,0,0,0,0,0,0,0,0,0,8
WAYNEDETROIT CITY 1051 AVCB,0,344,0,0,0,0,0,0,0,0,0,0,7
WAYNEDETROIT CITY 1052 AVCB,0,372,0,0,0,0,0,0,0,0,0,1,8
WAYNEDETROIT CITY 1053 AVCB,0,427,4,0,0,0,0,0,0,0,0,0,14
WAYNEDETROIT CITY 1054 AVCB,0,33,0,0,0,0,0,0,0,0,1,0,4
WAYNEDETROIT CITY 1055 AVCB,0,112,0,0,0,0,0,0,0,0,0,0,2
WAYNEDETROIT CITY 1056 AVCB,0,112,0,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 1057 AVCB,0,161,0,0,0,0,0,0,0,0,0,1,4
WAYNEDETROIT CITY 1058 AVCB,0,27,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 1059 AVCB,0,210,1,0,0,0,0,0,0,0,1,0,7
WAYNEDETROIT CITY 106,0,889,4,0,0,0,0,0,0,0,2,0,10
WAYNEDETROIT CITY 1060 AVCB,1,123,3,0,0,0,0,0,0,0,2,0,8
WAYNEDETROIT CITY 1061 AVCB,0,5,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 1062 AVCB,0,10,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 1063 AVCB,0,79,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 1064 AVCB,0,152,1,0,0,0,0,0,0,0,0,0,6
WAYNEDETROIT CITY 1065 AVCB,0,138,0,0,0,0,0,0,0,0,0,0,6
WAYNEDETROIT CITY 1066 AVCB,0,47,0,0,0,0,0,0,0,0,0,0,1
WAYNEDETROIT CITY 1067 AVCB,0,44,0,0,0,0,0,0,0,0,0,0,2
WAYNEDETROIT CITY 1068 AVCB,2,98,0,0,0,0,0,0,0,0,2,0,3
WAYNEDETROIT CITY 1069 AVCB,0,47,0,0,0,0,0,0,0,0,0,0,3
WAYNEDETROIT CITY 107,0,152,2,0,0,0,0,0,0,0,0,0,4
WAYNEDETROIT CITY 1070 AVCB,0,45,0,0,0,0,0,0,0,0,0,0,1
WAYNEDETROIT CITY 1071 AVCB,0,97,0,0,0,0,0,0,0,0,0,1,3
WAYNEDETROIT CITY 1072 AVCB,0,96,0,0,0,0,0,0,0,0,1,0,6
WAYNEDETROIT CITY 108,2,366,0,0,0,0,0,0,0,0,2,0,4
WAYNEDETROIT CITY 109,0,1,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 11,0,49,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 110,1,323,3,0,0,0,0,0,0,0,2,0,4
WAYNEDETROIT CITY 111,0,336,0,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 112,1,265,2,0,0,0,0,0,0,0,2,1,6
WAYNEDETROIT CITY 113,1,213,0,0,0,0,0,0,0,0,0,0,2
WAYNEDETROIT CITY 114,0,231,2,0,0,0,0,0,0,0,0,0,7
WAYNEDETROIT CITY 115,1,558,3,0,0,0,0,0,2,0,1,2,7
WAYNEDETROIT CITY 116,1,272,2,0,0,0,0,0,0,0,1,0,3
WAYNEDETROIT CITY 117,0,219,0,0,0,0,0,0,0,0,2,0,4
WAYNEDETROIT CITY 118,1,352,1,0,0,0,0,0,0,0,1,0,11
WAYNEDETROIT CITY 119,2,324,3,0,0,0,0,0,0,0,1,1,2
WAYNEDETROIT CITY 12,1,301,2,0,0,0,0,0,0,0,3,1,7
WAYNEDETROIT CITY 120,0,302,1,0,0,0,0,0,0,0,2,1,7
WAYNEDETROIT CITY 121,0,349,2,0,0,0,0,0,0,0,2,0,3
WAYNEDETROIT CITY 122,0,213,1,0,0,0,0,0,0,0,0,0,8
WAYNEDETROIT CITY 123,0,561,6,0,0,0,0,0,0,0,13,0,30
WAYNEDETROIT CITY 124,0,619,11,0,0,0,0,0,0,0,12,2,26
WAYNEDETROIT CITY 125,0,793,4,0,0,0,0,0,0,0,3,0,17
WAYNEDETROIT CITY 126,1,480,11,0,0,0,0,0,0,0,11,1,26
WAYNEDETROIT CITY 127,1,1074,13,0,0,0,0,0,0,0,8,0,43
WAYNEDETROIT CITY 128,1,366,3,0,0,0,0,0,0,0,1,0,3
WAYNEDETROIT CITY 129,0,283,5,0,0,0,0,0,0,0,2,0,12
WAYNEDETROIT CITY 13,1,271,0,0,0,0,0,0,0,0,1,1,5
WAYNEDETROIT CITY 130,1,306,4,0,0,0,0,0,0,0,2,0,5
WAYNEDETROIT CITY 131,2,376,2,0,0,0,0,0,0,0,0,0,2
WAYNEDETROIT CITY 132,0,552,5,0,0,0,0,0,0,0,7,1,29
WAYNEDETROIT CITY 133,1,504,9,0,0,0,0,0,3,0,11,0,47
WAYNEDETROIT CITY 134,0,542,8,0,0,0,0,0,0,0,11,1,16
WAYNEDETROIT CITY 135,0,424,5,0,0,0,0,0,0,0,3,0,26
WAYNEDETROIT CITY 136,2,638,15,0,0,0,0,0,0,0,5,1,17
WAYNEDETROIT CITY 137,1,266,6,0,0,0,0,0,0,0,0,1,18
WAYNEDETROIT CITY 138,0,212,5,0,0,0,0,0,0,0,1,0,3
WAYNEDETROIT CITY 139,0,332,1,0,0,0,0,0,0,0,7,0,13
WAYNEDETROIT CITY 14,0,294,2,0,0,0,0,0,0,0,1,0,4
WAYNEDETROIT CITY 140,0,165,1,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 141,0,506,1,0,0,0,0,0,0,0,0,0,2
WAYNEDETROIT CITY 142,0,279,3,0,0,0,0,0,0,0,0,1,5
WAYNEDETROIT CITY 143,0,435,12,0,0,0,0,0,0,0,12,0,36
WAYNEDETROIT CITY 144,1,417,7,0,0,0,0,0,0,0,9,1,64
WAYNEDETROIT CITY 145,0,191,2,0,0,0,0,0,0,0,10,1,38
WAYNEDETROIT CITY 146,0,338,2,0,0,0,0,0,0,0,2,1,23
WAYNEDETROIT CITY 147,0,599,1,0,0,0,0,0,0,0,4,1,16
WAYNEDETROIT CITY 148,0,2,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 149,0,317,8,0,0,0,0,0,0,0,7,1,18
WAYNEDETROIT CITY 15,0,408,1,0,0,0,0,0,0,0,1,1,7
WAYNEDETROIT CITY 150,1,705,11,0,0,0,0,0,0,0,14,0,69
WAYNEDETROIT CITY 151,0,387,8,0,0,0,0,0,0,0,10,0,15
WAYNEDETROIT CITY 152,1,250,11,0,0,0,0,0,0,0,10,0,31
WAYNEDETROIT CITY 153,0,254,5,0,0,0,0,0,0,0,5,1,25
WAYNEDETROIT CITY 154,0,85,5,0,0,0,0,0,0,0,2,0,13
WAYNEDETROIT CITY 155,0,144,1,0,0,0,0,0,0,0,8,0,16
WAYNEDETROIT CITY 156,0,437,1,0,0,0,0,0,0,0,1,1,6
WAYNEDETROIT CITY 157,0,403,13,0,0,0,0,0,2,0,24,2,71
WAYNEDETROIT CITY 158,0,604,9,0,0,0,0,0,1,0,9,1,18
WAYNEDETROIT CITY 159,1,353,4,0,0,0,0,0,0,0,3,0,14
WAYNEDETROIT CITY 16,0,380,4,0,0,0,0,0,0,0,1,0,8
WAYNEDETROIT CITY 160,1,436,6,0,0,0,0,0,0,0,4,1,14
WAYNEDETROIT CITY 161,1,517,14,0,0,0,0,0,3,0,11,0,13
WAYNEDETROIT CITY 162,1,151,1,0,0,0,0,0,2,0,1,1,2
WAYNEDETROIT CITY 163,0,482,3,0,0,0,0,0,0,0,1,1,11
WAYNEDETROIT CITY 164,0,497,10,0,0,0,0,0,0,0,7,1,16
WAYNEDETROIT CITY 165,0,235,5,0,0,0,0,0,0,0,1,0,3
WAYNEDETROIT CITY 166,0,340,7,0,0,0,0,0,0,0,4,1,10
WAYNEDETROIT CITY 167,0,490,8,0,0,0,0,0,0,0,5,0,3
WAYNEDETROIT CITY 168,1,292,11,0,0,0,0,0,0,0,3,0,20
WAYNEDETROIT CITY 169,1,219,0,0,0,0,0,0,1,0,2,0,5
WAYNEDETROIT CITY 17,0,321,2,0,0,0,0,0,0,0,1,0,6
WAYNEDETROIT CITY 170,1,306,2,0,0,0,0,0,0,0,0,0,5
WAYNEDETROIT CITY 171,0,163,6,0,0,0,0,0,0,0,1,0,14
WAYNEDETROIT CITY 172,0,308,5,0,0,0,0,0,0,0,1,0,11
WAYNEDETROIT CITY 173,1,105,2,0,0,0,0,0,0,0,0,0,1
WAYNEDETROIT CITY 174,0,302,1,0,0,0,0,0,0,0,0,2,5
WAYNEDETROIT CITY 175,1,206,1,0,0,0,0,0,0,0,0,0,4
WAYNEDETROIT CITY 176,1,365,2,0,0,0,0,0,0,0,2,1,3
WAYNEDETROIT CITY 177,0,497,2,0,0,0,0,0,0,0,5,0,12
WAYNEDETROIT CITY 178,0,350,2,0,0,0,0,0,0,0,1,0,11
WAYNEDETROIT CITY 179,0,506,3,0,0,0,0,0,0,0,1,0,12
WAYNEDETROIT CITY 18,0,582,2,0,0,0,0,0,0,0,5,0,12
WAYNEDETROIT CITY 180,1,137,0,0,0,0,0,0,0,0,0,0,2
WAYNEDETROIT CITY 181,0,143,0,0,0,0,0,0,0,0,0,0,0
WAYNEDETROIT CITY 182,0,576,2,0,0,0,0,0,0,0,0,0,13
WAYNEDETROIT CITY 183,0,289,3,0,0,0,0,0,0,0,1,0,4
WAYNEDETROIT CITY 184,0,637,3,0,0,0,0,0,0,0,4,0,11
WAYNEDETROIT CITY 185,1,179,2,0,0,0,0,0,0,0,1,1,4
WAYNEDETROIT CITY 186,1,223,2,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 187,0,355,2,0,0,0,0,0,0,0,2,0,4
WAYNEDETROIT CITY 188,0,370,2,0,0,0,0,0,0,0,1,0,7
WAYNEDETROIT CITY 189,0,380,2,0,0,0,0,0,0,0,2,0,6
WAYNEDETROIT CITY 19,0,426,3,0,0,0,0,0,0,0,5,0,10
WAYNEDETROIT CITY 190,0,370,1,0,0,0,0,0,0,0,0,1,5
WAYNEDETROIT CITY 191,1,425,4,0,0,0,0,0,0,0,2,0,11
WAYNEDETROIT CITY 192,0,398,1,0,0,0,0,0,0,0,6,0,6
WAYNEDETROIT CITY 193,3,386,0,0,0,0,0,0,0,0,2,0,13
WAYNEDETROIT CITY 194,0,339,0,0,0,0,0,0,0,0,0,0,7
WAYNEDETROIT CITY 195,0,253,0,0,0,0,0,0,0,0,4,0,4
WAYNEDETROIT CITY 196,2,336,2,0,0,0,0,0,0,0,1,0,7
WAYNEDETROIT CITY 197,0,173,1,0,0,0,0,0,0,0,3,0,7
WAYNEDETROIT CITY 198,1,212,3,0,0,0,0,0,0,0,3,0,19
WAYNEDETROIT CITY 199,1,265,1,0,0,0,0,0,0,0,2,1,6
WAYNEDETROIT CITY 2,0,398,6,0,0,0,0,0,2,0,10,0,12
WAYNEDETROIT CITY 20,1,572,3,0,0,0,0,0,0,0,6,0,31
WAYNEDETROIT CITY 200,1,338,8,0,0,0,0,0,0,0,3,0,14
WAYNEDETROIT CITY 201,1,436,12,0,0,0,0,0,0,0,3,1,22
WAYNEDETROIT CITY 202,2,416,7,0,0,0,0,0,0,0,4,0,17
WAYNEDETROIT CITY 203,0,449,6,0,0,0,0,0,1,0,5,0,28
WAYNEDETROIT CITY 204,2,430,2,0,0,0,0,0,0,0,2,1,10
WAYNEDETROIT CITY 205,0,227,5,0,0,0,0,0,0,0,1,0,9
WAYNEDETROIT CITY 206,0,265,1,0,0,0,0,0,0,0,3,0,6
WAYNEDETROIT CITY 207,0,699,15,0,0,0,0,0,0,0,4,1,20
WAYNEDETROIT CITY 208,0,647,10,0,0,0,0,0,0,0,6,0,18
WAYNEDETROIT CITY 209,1,318,5,0,0,0,0,0,0,0,1,1,3
WAYNEDETROIT CITY 21,1,354,4,0,0,0,0,0,0,0,3,0,30
WAYNEDETROIT CITY 210,0,320,5,0,0,0,0,0,0,0,2,1,1
WAYNEDETROIT CITY 211,0,249,4,0,0,0,0,0,0,0,1,0,4
WAYNEDETROIT CITY 212,1,394,1,0,0,0,0,0,0,0,1,0,9
WAYNEDETROIT CITY 213,0,249,3,0,0,0,0,0,0,0,4,0,5
WAYNEDETROIT CITY 214,2,399,3,0,0,0,0,0,0,0,2,0,8
WAYNEDETROIT CITY 215,1,470,3,0,0,0,0,0,0,0,2,1,7
WAYNEDETROIT CITY 216,0,196,3,0,0,0,0,0,0,0,0,0,4
WAYNEDETROIT CITY 217,1,496,9,0,0,0,0,0,0,0,0,0,3
WAYNEDETROIT CITY 218,1,215,0,0,0,0,0,0,0,0,1,0,0
WAYNEDETROIT CITY 219,0,286,1,0,0,0,0,0,0,0,1,2,5
WAYNEDETROIT CITY 22,0,436,5,0,0,0,0,0,0,0,3,0,42
WAYNEDETROIT CITY 220,1,332,2,0,0,0,0,0,0,0,4,1,6
WAYNEDETROIT CITY 221,0,433,2,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 222,0,209,1,0,0,0,0,0,0,0,2,1,5
WAYNEDETROIT CITY 223,2,511,4,0,0,0,0,0,0,0,2,0,10
WAYNEDETROIT CITY 224,0,190,0,0,0,0,0,0,0,0,0,0,2
WAYNEDETROIT CITY 225,0,642,4,0,0,0,0,0,0,0,2,0,8
WAYNEDETROIT CITY 226,2,354,7,0,0,0,0,0,0,0,1,0,16
WAYNEDETROIT CITY 227,0,416,0,0,0,0,0,0,0,0,3,0,3
WAYNEDETROIT CITY 228,0,345,2,0,0,0,0,0,0,0,1,1,4
WAYNEDETROIT CITY 229,1,502,3,0,0,0,0,0,0,0,3,0,10
WAYNEDETROIT CITY 23,0,528,5,0,0,0,0,0,0,0,0,1,9
WAYNEDETROIT CITY 230,1,420,3,0,0,0,0,0,0,0,0,0,5
WAYNEDETROIT CITY 231,0,486,4,0,0,0,0,0,0,0,1,0,6
WAYNEDETROIT CITY 232,0,569,5,0,0,0,0,0,0,0,2,0,11
WAYNEDETROIT CITY 233,1,617,2,0,0,0,0,0,0,0,5,1,9
WAYNEDETROIT CITY 234,0,419,3,0,0,0,0,0,0,0,1,0,9
WAYNEDETROIT CITY 235,1,307,6,0,0,0,0,0,0,0,1,0,8
WAYNEDETROIT CITY 236,1,585,5,0,0,0,0,0,0,0,2,2,10
WAYNEDETROIT CITY 237,2,522,7,0,0,0,0,0,0,0,2,0,9
WAYNEDETROIT CITY 238,0,345,4,0,0,0,0,0,0,0,4,0,4
WAYNEDETROIT CITY 239,1,365,4,0,0,0,0,0,0,0,5,0,8
WAYNEDETROIT CITY 24,0,218,1,0,0,0,0,0,0,0,0,0,1
WAYNEDETROIT CITY 240,1,438,2,0,0,0,0,0,0,0,1,0,14
WAYNEDETROIT CITY 241,0,397,2,0,0,0,0,0,0,0,2,1,7
WAYNEDETROIT CITY 242,0,492,3,1,1,1,1,1,1,1,2,0,8
WAYNEDETROIT CITY 243,3,277,1,0,0,0,0,0,0,0,3,0,7
WAYNEDETROIT CITY 244,0,461,2,0,0,0,0,0,0,0,3,0,7
WAYNEDETROIT CITY 245,2,564,4,0,0,0,0,0,0,0,5,1,8
WAYNEDETROIT CITY 246,0,371,5,0,0,0,0,0,0,0,1,0,11
WAYNEDETROIT CITY 247,0,315,1,0,0,0,0,0,0,0,2,1,11
WAYNEDETROIT CITY 248,0,268,3,0,0,0,0,0,0,0,2,0,7
WAYNEDETROIT CITY 249,1,418,5,0,0,0,0,0,0,0,0,0,7
WAYNEDETROIT CITY 25,2,397,0,0,0,0,0,0,0,0,2,0,3
WAYNEDETROIT CITY 250,0,515,1,0,0,0,0,0,0,0,2,0,5
WAYNEDETROIT CITY 251,1,345,1,0,0,0,0,0,0,0,1,2,6
WAYNEDETROIT CITY 252,0,365,2,0,0,0,0,0,0,0,1,1,3
WAYNEDETROIT CITY 253,0,385,3,0,0,0,0,0,0,0,0,1,7
WAYNEDETROIT CITY 254,2,655,6,0,0,0,0,0,0,0,3,0,9
WAYNEDETROIT CITY 255,0,265,1,0,0,0,0,0,0,0,2,0,3
WAYNEDETROIT CITY 256,0,397,3,0,0,0,0,0,0,0,1,0,12
WAYNEDETROIT CITY 257,1,682,6,0,0,0,0,0,0,0,3,0,12
WAYNEDETROIT CITY 258,0,533,8,0,0,0,0,0,0,0,8,2,13
WAYNEDETROIT CITY 259,1,436,6,0,0,0,0,0,0,0,3,0,12
WAYNEDETROIT CITY 26,1,482,4,0,0,0,0,0,0,0,2,0,6
WAYNEDETROIT CITY 260,1,413,5,0,0,0,0,0,0,0,1,0,12
WAYNEDETROIT CITY 261,1,335,1,0,0,0,0,0,0,0,7,1,28
WAYNEDETROIT CITY 262,0,316,2,0,0,0,0,0,0,0,4,1,26
WAYNEDETROIT CITY 263,1,650,3,0,0,0,0,0,0,0,2,0,13
WAYNEDETROIT CITY 264,2,498,5,0,0,0,0,0,0,0,4,0,20
WAYNEDETROIT CITY 265,1,681,4,0,0,0,0,0,0,0,4,0,11
WAYNEDETROIT CITY 266,0,172,1,0,0,0,0,0,0,0,0,0,10
WAYNEDETROIT CITY 267,0,240,1,0,0,0,0,0,0,0,0,0,5
WAYNEDETROIT CITY 268,0,231,0,0,0,0,0,0,0,0,1,1,9
WAYNEDETROIT CITY 269,0,265,1,0,0,0,0,0,0,0,2,0,6
WAYNEDETROIT CITY 27,1,398,0,0,0,0,0,0,0,0,1,0,3
WAYNEDETROIT CITY 270,0,214,1,0,0,0,0,0,0,0,6,0,5
WAYNEDETROIT CITY 271,2,626,4,0,0,0,0,0,0,0,2,0,4
WAYNEDETROIT CITY 272,1,232,0,0,0,0,0,0,0,0,1,0,1
WAYNEDETROIT CITY 273,2,179,1,0,0,0,0,0,0,0,3,0,5
WAYNEDETROIT CITY 274,0,295,0,0,0,0,0,0,0,0,0,0,8
WAYNEDETROIT CITY 275,0,427,0,0,0,0,0,0,0,0,3,0,8
WAYNEDETROIT CITY 276,0,633,3,0,0,0,0,0,0,0,5,0,9
WAYNEDETROIT CITY 277,2,261,0,0,0,0,0,0,0,0,0,0,5
WAYNEDETROIT CITY 278,0,382,4,0,0,0,0,0,1,0,0,0,11
WAYNEDETROIT CITY 279,1,589,4,1,1,1,1,1,1,1,1,0,10
WAYNEDETROIT CITY 28,1,56,0,0,0,0,0,0,0,0,2,0,5
WAYNEDETROIT CITY 280,1,487,2,0,0,0,0,0,0,0,0,1,16
WAYNEDETROIT CITY 281,1,590,5,0,0,0,0,0,0,0,2,1,11
WAYNEDETROIT CITY 282,0,475,3,0,0,0,0,0,0,0,4,0,9
WAYNEDETROIT CITY 283,0,278,3,0,0,0,0,0,0,0,0,1,5
WAYNEDETROIT CITY 284,1,436,2,0,0,0,0,0,0,0,1,2,14
WAYNEDETROIT CITY 285,2,528,3,0,0,0,0,0,0,0,6,0,20
WAYNEDETROIT CITY 286,0,475,4,0,0,0,0,0,0,0,3,1,9
WAYNEDETROIT CITY 287,1,531,3,0,0,0,0,0,0,0,0,0,10
WAYNEDETROIT CITY 288,2,444,0,0,0,0,0,0,0,0,4,3,10
WAYNEDETROIT CITY 289,0,399,2,0,0,0,0,0,0,0,1,0,6
WAYNEDETROIT CITY 29,0,330,2,0,0,0,0,0,0,0,1,0,5
WAYNEDETROIT CITY 290,0,247,0,0,0,0,0,0,0,0,2,0,2
WAYNEDETROIT CITY 291,1,475,3,0,0,0,0,0,0,0,4,0,5
WAYNEDETROIT CITY 292,1,456,2,0,0,0,0,0,0,0,0,0,3
WAYNEDETROIT CITY 293,0,271,2,0,0,0,0,0,0,0,3,0,4
WAYNEDETROIT CITY 294,0,490,3,0,0,0,0,0,0,0,3,0,13
WAYNEDETROIT CITY 295,1,326,2,0,0,0,0,0,0,0,0,0,5
WAYNEDETROIT CITY 296,0,364,3,0,0,0,0,0,0,0,0,1,2
WAYNEDETROIT CITY 297,0,562,2,0,0,0,0,0,0,0,5,0,9
WAYNEDETROIT CITY 298,0,561,9,0,0,0,0,0,0,0,8,0,49
WAYNEDETROIT CITY 299,0,237,0,0,0,0,0,0,0,0,0,0,6
WAYNEDETROIT CITY 3,1,460,0,0,0,0,0,0,0,0,2,1,7
WAYNEDETROIT CITY 30,1,259,3,0,0,0,0,0,0,0,0,0,5
WAYNEDETROIT CITY 300,0,411,5,1,1,1,1,0,1,1,3,0,54
WAYNEDETROIT CITY 301,0,247,7,0,0,0,0,0,0,0,3,0,15
WAYNEDETROIT CITY 302,0,255,7,0,0,0,0,0,0,0,5,0,11
WAYNEDETROIT CITY 303,1,267,1,0,0,0,0,0,0,0,3,0,21
WAYNEDETROIT CITY 304,1,302,2,0,0,0,0,0,0,0,1,0,16
WAYNEDETROIT CITY 305,2,441,4,0,0,0,0,0,0,0,4,2,6
WAYNEDETROIT CITY 306,0,631,2,0,0,0,0,0,0,0,3,0,11
WAYNEDETROIT CITY 307,1,447,7,0,0,0,0,0,0,0,3,0,13
WAYNEDETROIT CITY 308,3,883,11,0,0,0,0,0,1,0,7,1,39
WAYNEDETROIT CITY 309,0,372,4,0,0,0,0,0,0,0,2,0,11
WAYNEDETROIT CITY 31,0,574,6,0,0,0,0,0,0,0,4,1,23
WAYNEDETROIT CITY 310,0,409,1,0,0,0,0,0,0,0,2,0,14
WAYNEDETROIT CITY 311,2,566,5,0,0,0,0,0,0,0,6,0,7
WAYNEDETROIT CITY 312,1,577,2,0,0,0,0,0,0,0,2,0,17
WAYNEDETROIT CITY 313,1,286,1,0,0,0,0,0,0,0,1,0,1
WAYNEDETROIT CITY 314,0,349,0,0,0,0,0,0,0,0,1,0,4
WAYNEDETROIT CITY 315,3,631,2,0,0,0,0,0,0,0,3,0,10
WAYNEDETROIT CITY 316,1,525,2,0,0,0,0,0,0,0,4,0,14
WAYNEDETROIT CITY 317,0,292,0,0,0,0,0,0,0,0,1,0,5
