precinct,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_HAWES,pri_dem_JUDD,pri_dem_LOCKE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_dem_WILSON,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GRAHAM,pri_rep_GRAY,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_con_CASTLE,gen_dem_CLINTON,gen_dem_GALLEGO,gen_green_STEIN,gen_grn_BARAKA,gen_grn_STEIN,gen_ind_CASTLE,gen_ind_CUBBLER,gen_ind_FOX,gen_ind_HOEFLING,gen_ind_KOTLIKOFF,gen_ind_LEE,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOOREHEAD,gen_ind_MORROW,gen_ind_SOLTYSIK,gen_ind_STEFFES,gen_ind_STEIN,gen_ind_VALDIVIA,gen_lib_CORVALAN,gen_lib_JOHNSON,gen_rep_ARRINGTON,gen_rep_HURD,gen_rep_TRUMP,gen_unk_BARRIERE,gen_unk_CASE,gen_unk_CHRISTIE,gen_unk_CRUZ,gen_unk_ERSKINE,gen_unk_KUSHNER,gen_unk_LEAMER,gen_unk_LILLY,gen_unk_RODRIGUEZ,gen_unk_RUBIO,gen_unk_SANDERS,gen_unk_SCHULIN,gen_unk_WALKER,dem_primary_total,general_total
ANDERSON1,54,0,0,0,0,0,20,0,10,23,0,258,0,0,0,4,16,3,72,1,143,1,262,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1030
ANDERSON10,13,0,0,0,0,0,3,0,1,7,0,103,0,0,0,0,1,0,18,0,56,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,16,336
ANDERSON11,51,0,0,0,0,0,12,0,2,16,0,193,0,0,0,0,7,1,31,0,98,0,130,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,63,739
ANDERSON15,20,0,0,0,0,0,13,0,0,12,0,190,0,0,0,0,10,1,41,0,103,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,33,606
ANDERSON16,32,0,0,1,0,0,6,0,3,14,0,145,0,0,0,0,3,0,25,0,77,2,78,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,39,511
ANDERSON17,39,0,0,0,0,0,10,0,3,9,0,126,0,0,0,0,8,0,20,0,89,0,119,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,49,505
ANDERSON18,48,0,0,0,0,0,15,1,3,33,1,347,1,0,0,4,8,0,51,0,195,2,185,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1297
ANDERSON19,81,1,0,1,0,1,34,3,2,28,1,364,0,0,0,0,4,0,48,0,176,1,264,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,995,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1289
ANDERSON2,50,0,1,0,0,0,18,0,3,38,0,432,0,0,0,1,6,0,62,0,222,1,181,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1532
ANDERSON20,39,0,0,0,1,0,14,0,5,13,0,197,0,0,0,1,14,1,39,1,108,0,154,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,54,664
ANDERSON21,42,0,0,0,0,0,19,1,5,29,0,314,0,0,0,0,11,1,66,0,186,0,138,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,31,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1121
ANDERSON22,25,0,0,0,0,1,18,1,3,18,0,229,0,0,0,1,1,1,37,0,107,2,107,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,45,703
ANDERSON23,31,0,0,0,1,0,15,0,0,17,0,259,0,0,1,0,11,1,33,0,161,0,91,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,31,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,47,899
ANDERSON24,10,0,0,0,0,0,4,0,2,14,0,193,0,0,0,2,2,0,24,0,88,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,14,547
ANDERSON3,38,0,0,0,0,1,7,1,5,16,0,224,1,0,0,0,5,0,57,0,119,0,94,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,47,776
ANDERSON4,33,0,0,0,0,0,15,1,0,22,0,284,0,0,0,1,10,0,41,0,129,0,96,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,49,985
ANDERSON5,3,0,0,0,0,0,1,0,2,6,0,69,0,1,0,0,0,0,6,0,44,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,191
ANDERSON6,96,0,0,0,0,0,15,0,7,8,0,115,0,0,0,0,7,0,36,0,45,0,334,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,111,698
ANDERSON7,140,0,0,1,0,0,17,1,1,2,0,35,0,0,0,1,2,0,5,0,22,0,452,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,159,588
ANDERSON8,40,0,0,0,0,1,3,0,0,3,0,16,0,0,0,0,0,0,4,0,9,0,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,44,150
ANDERSON9,46,0,0,1,0,0,22,0,2,15,1,207,2,1,0,1,7,0,32,1,102,0,146,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,69,774
ANDREWS1,28,1,0,0,0,0,9,0,16,36,0,308,1,0,0,4,5,5,68,1,156,0,215,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,37,0,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1133
ANDREWS2,20,0,0,0,0,0,14,0,96,84,1,486,0,0,2,5,18,8,161,0,238,2,222,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,51,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1681
ANDREWS3,19,0,0,0,0,0,10,0,13,39,1,321,0,0,0,8,13,3,98,0,197,0,211,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1191
ANDREWS4,9,0,0,0,0,0,5,0,17,42,1,234,0,0,0,7,3,1,75,0,125,0,190,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,14,939
ANGELINA1,26,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,32,274
ANGELINA10,96,0,0,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,110,707
ANGELINA11,38,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1330
ANGELINA11B,26,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,47,694
ANGELINA12,21,1,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,37,551
ANGELINA13,30,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,37,395
ANGELINA14,79,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1174
ANGELINA15,11,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,15,394
ANGELINA16,108,4,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1064
ANGELINA17,44,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,64,994
ANGELINA17B,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,18,257
ANGELINA18,21,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,36,398
ANGELINA19,64,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1011
ANGELINA2,226,0,0,0,0,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,261,1178
ANGELINA20,326,1,2,3,3,1,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,372,1240
ANGELINA21,46,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,62,781
ANGELINA22,33,0,0,0,0,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,53,709
ANGELINA23,7,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,18,394
ANGELINA24,43,1,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1506
ANGELINA25,57,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1345
ANGELINA26,38,0,0,1,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1092
ANGELINA27,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,18,236
ANGELINA28,26,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,40,701
ANGELINA29,35,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,51,964
ANGELINA3,55,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1109
ANGELINA30,12,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,22,620
ANGELINA31,15,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,20,214
ANGELINA32,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77
ANGELINA33,13,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,25,831
ANGELINA34,64,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1372
ANGELINA35,66,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1162
ANGELINA36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ANGELINA37,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,29,280
ANGELINA38,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,14,233
ANGELINA39,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,30,310
ANGELINA4,78,0,1,1,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,92,732
ANGELINA40,40,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,54,486
ANGELINA5,85,0,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1014
ANGELINA6,15,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,20,282
ANGELINA7,11,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,21,773
ANGELINA8,18,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,25,799
ANGELINA9,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,15,184
ARANSAS1,60,1,2,3,0,0,31,0,11,18,0,235,1,0,0,1,32,5,84,0,276,1,250,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,288
ARANSAS1A,34,1,0,0,0,0,16,0,3,12,0,120,0,0,0,0,4,0,21,0,134,0,180,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,51,853
ARANSAS2,110,1,0,1,0,2,43,0,16,31,1,301,0,1,2,0,27,8,112,1,357,0,599,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,664
ARANSAS3,134,0,0,0,0,1,73,0,42,52,1,433,4,1,1,2,104,7,298,1,594,0,701,0,0,0,14,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,778
ARANSAS4,115,1,0,1,0,0,97,0,37,41,1,410,0,0,3,3,73,8,225,0,557,0,592,0,0,0,10,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,672
ARANSAS4A,35,0,0,0,0,0,12,0,9,13,3,156,0,0,0,3,32,2,49,0,175,0,143,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,47,760
ARMSTRONG101,2,0,0,0,0,0,2,0,3,17,2,96,0,8,0,0,3,2,7,0,41,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,4,231
ARMSTRONG201,0,0,0,0,0,0,0,0,2,2,0,56,0,3,0,0,3,1,4,0,34,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
ARMSTRONG202,0,0,0,0,0,0,0,0,0,4,0,19,0,1,0,0,2,0,6,0,8,0,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
ARMSTRONG301,0,0,0,0,0,0,0,0,2,14,1,92,0,6,0,2,1,1,17,0,43,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
ARMSTRONG303,0,0,0,0,0,0,0,0,1,0,0,18,0,1,0,0,2,0,1,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
ARMSTRONG401,0,0,0,0,0,0,0,0,2,12,0,45,0,2,0,0,2,0,13,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
ARMSTRONG402,0,0,0,0,0,0,1,0,1,10,1,35,0,3,0,0,1,0,5,0,29,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132
ARMSTRONG404,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
ATASCOSA1,31,0,0,0,0,0,5,0,3,6,2,78,0,0,0,0,3,0,17,0,85,0,124,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,36,480
ATASCOSA10,45,1,0,0,0,0,17,0,0,4,0,105,0,1,0,1,3,0,15,0,68,0,200,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,63,572
ATASCOSA11,3,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42
ATASCOSA12,51,0,0,0,1,0,23,0,0,8,0,105,0,0,0,0,1,0,23,0,55,0,220,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,75,652
ATASCOSA13,116,1,1,1,1,0,47,1,5,20,1,252,0,0,0,0,6,0,53,0,144,0,354,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,31,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1277
ATASCOSA14,22,2,1,0,0,1,9,0,2,3,0,40,0,0,0,0,1,0,6,0,31,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,35,214
ATASCOSA15,144,7,2,0,1,2,32,0,1,6,0,130,0,0,0,0,7,1,23,0,66,0,421,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,188,965
ATASCOSA16,14,0,0,0,0,0,2,0,0,0,0,28,0,0,0,0,1,0,4,0,17,0,41,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,16,136
ATASCOSA17,189,6,3,1,0,0,50,0,1,2,0,111,0,1,0,0,0,0,22,0,41,0,536,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,249,896
ATASCOSA18,151,4,0,0,0,0,21,3,1,3,1,150,1,1,0,0,2,0,30,2,71,0,334,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,179,816
ATASCOSA19,21,1,0,0,0,0,12,0,1,2,0,34,0,0,0,0,1,0,11,0,21,0,70,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,34,233
ATASCOSA2,38,0,0,0,0,0,24,0,1,3,0,85,0,0,0,0,2,1,11,0,46,0,233,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,62,574
ATASCOSA20,131,3,2,0,0,0,58,1,8,39,1,504,0,1,0,0,21,2,142,0,265,1,441,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,57,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2176
ATASCOSA21,10,0,0,0,0,0,3,0,0,1,0,24,0,0,0,0,1,0,2,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,13,153
ATASCOSA22,34,0,0,0,0,0,18,0,2,6,0,108,0,0,0,0,5,0,18,0,50,2,94,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,52,444
ATASCOSA23,32,0,0,1,0,0,18,0,0,6,0,46,0,0,0,0,0,0,11,0,28,0,156,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,51,348
ATASCOSA24,66,0,0,0,0,0,30,0,0,11,0,136,0,1,0,1,1,0,39,0,77,1,265,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,96,812
ATASCOSA3,80,2,0,0,0,0,24,0,4,10,0,109,0,0,0,0,5,0,26,0,66,0,266,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,106,750
ATASCOSA4,10,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,3,0,3,0,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,89
ATASCOSA5,70,1,0,1,0,0,31,0,1,1,0,78,0,0,0,0,2,0,25,0,48,0,380,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,103,827
