,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag
745,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,THUNDERBIRD FARMS,0,,
746,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,CASA GRANDE WEST,0,,
747,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION NORTH,0,,
748,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION N. CENTRA,0,,
749,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION,0,,
750,0,0,5,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,5,APACHE JUNCTION SOUTH,0,,
751,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,BLACKWATER,0,,
752,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,SAN TAN,0,,
753,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,CASA BLANCA,0,,
754,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,SUPERSTITION MOUNTAIN,0,,
755,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,MOUNTAINBROOK VILLAGE,0,,
756,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,HIDDEN VALLEY,0,,
757,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,SAN TAN PARK,0,,
758,0,0,6,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,6,BELLA VISTA,0,,
759,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,COPPER BASIN,0,,
760,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,SCHNEPF,0,,
761,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,PERALTA,0,,
762,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,SANTA ROSA,0,,
763,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,EL DORADO,0,,
764,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,WALKER BUTTE,0,,
765,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,PECAN CREEK NORTH,0,,
766,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,AK CHIN COMMUNITY,0,,
767,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,MARICOPA MEADOWS,0,,
768,0,0,7,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,7,MARICOPA FIESTA,0,,
769,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,PROVINCE,0,,
770,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,IRONWOOD COMMON,0,,
771,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,COYOTE RANCH,0,,
772,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,SAN TAN HEIGHTS,0,,
773,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,CIRCLE CROSS RANCH,0,,
774,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,JOHNSON RANCH EAST,0,,
775,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,IRONWOOD CROSSING,0,,
776,0,0,8,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,8,QUAIL HOLLOW,0,,
777,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,SENITA,0,,
778,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,SKYLINE RANCH,0,,
779,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,SAN TAN RANCHES,0,,
780,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,LINKS ESTATES,0,,
781,0,0,9,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,9,MISSION VALLEY,0,,
782,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,0 DESERT CEDARS,0,,
783,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,1 ALTERRA NORTH,0,,
784,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,2 MARICOPA WELLS,0,,
785,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,3 SAN CARLOS COMMUNITY,0,,
786,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,4 PICACHO SOUTH,0,,
787,0,0,10,0,0,0,0,0,,BALLOTS CAST - NONPARTISAN,BALLOTS CAST - NONPARTISAN,1,5 TOLTEC SOUTHWEST,0,,
788,1,0,0,4,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,KEARNY,0,,
789,1,0,0,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,DUDLEYVILLE,0,,
790,1,0,0,3,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,SAN MANUEL,0,,
791,1,0,0,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,MAMMOTH,0,,
792,1,0,0,2,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,ORACLE,0,,
793,1,0,0,4,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,SADDLEBROOKE,0,,
794,1,0,0,7,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,0,ARIZONA CITY,0,,
795,1,0,1,3,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,TOLTEC SOUTH,0,,
796,1,0,1,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,PICACHO,0,,
797,1,0,1,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,ELOY,0,,
798,1,0,1,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,TOLTEC,0,,
799,1,0,1,2,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,RED ROCK,0,,
800,1,0,1,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,COOLIDGE NE,0,,
801,1,0,1,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,COOLIDGE NW,0,,
802,1,0,1,4,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,COOLIDGE SOUTH,0,,
803,1,0,2,3,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,CENTRAL ARIZONA COLLEGE,0,,
804,1,0,2,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,ELEVEN MILE CORNER,0,,
805,1,0,2,5,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,FLORENCE NORTH,0,,
806,1,0,2,4,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,CACTUS FOREST,0,,
807,1,0,2,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,JOHNSON RANCH,0,,
808,1,0,2,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,POSTON BUTTE,0,,
809,1,0,2,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,QUEEN CREEK,0,,
810,1,0,2,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,2,SACATON,0,,
811,1,0,3,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,MARICOPA,0,,
812,1,0,3,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,STANFIELD,0,,
813,1,0,3,5,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE NORTH,0,,
814,1,0,3,5,4,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE S CEN,0,,
815,1,0,3,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE NE,0,,
816,1,0,3,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE NW,0,,
817,1,0,3,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE SW,0,,
818,1,0,3,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,3,CASA GRANDE RANCHO GRANDE,0,,
819,1,0,4,3,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT SUPERSTITION,0,,
820,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,CASA GRANDE INTERCHANGE,0,,
821,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT NW,0,,
822,1,0,4,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT SW,0,,
823,1,0,4,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT SE,0,,
824,1,0,4,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT NE,0,,
825,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT EAST,0,,
826,1,0,4,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,APACHE JCT CENTRAL,0,,
827,1,0,4,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,GOLD CANYON,0,,
828,1,0,4,3,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,4,QUEEN VALLEY,0,,
829,1,0,5,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,SUPERIOR,0,,
830,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,SUPERIOR WEST,0,,
831,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,SUTTON SUMMIT,0,,
832,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,CHUI CHU,0,,
833,1,0,5,3,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,THUNDERBIRD FARMS,0,,
834,1,0,5,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,CASA GRANDE WEST,0,,
835,1,0,5,5,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION NORTH,0,,
836,1,0,5,4,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION N. CENTRA,0,,
837,1,0,5,3,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION,0,,
838,1,0,5,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,5,APACHE JUNCTION SOUTH,0,,
839,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,BLACKWATER,0,,
840,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,SAN TAN,0,,
841,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,CASA BLANCA,0,,
842,1,0,6,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,SUPERSTITION MOUNTAIN,0,,
843,1,0,6,2,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,MOUNTAINBROOK VILLAGE,0,,
844,1,0,6,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,HIDDEN VALLEY,0,,
845,1,0,6,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,SAN TAN PARK,0,,
846,1,0,6,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,6,BELLA VISTA,0,,
847,1,0,7,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,COPPER BASIN,0,,
848,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,SCHNEPF,0,,
849,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,PERALTA,0,,
850,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,SANTA ROSA,0,,
851,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,EL DORADO,0,,
852,1,0,7,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,WALKER BUTTE,0,,
853,1,0,7,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,PECAN CREEK NORTH,0,,
854,1,0,7,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,AK CHIN COMMUNITY,0,,
855,1,0,7,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,MARICOPA MEADOWS,0,,
856,1,0,7,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,7,MARICOPA FIESTA,0,,
857,1,0,8,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,PROVINCE,0,,
858,1,0,8,4,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,IRONWOOD COMMON,0,,
859,1,0,8,1,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,COYOTE RANCH,0,,
860,1,0,8,2,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,SAN TAN HEIGHTS,0,,
861,1,0,8,4,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,CIRCLE CROSS RANCH,0,,
862,1,0,8,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,JOHNSON RANCH EAST,0,,
863,1,0,8,4,4,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,IRONWOOD CROSSING,0,,
864,1,0,8,4,3,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,8,QUAIL HOLLOW,0,,
865,1,0,9,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,SENITA,0,,
866,1,0,9,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,SKYLINE RANCH,0,,
867,1,0,9,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,SAN TAN RANCHES,0,,
868,1,0,9,1,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,LINKS ESTATES,0,,
869,1,0,9,3,1,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,9,MISSION VALLEY,0,,
870,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,0 DESERT CEDARS,0,,
871,1,0,10,2,2,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,1 ALTERRA NORTH,0,,
872,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,2 MARICOPA WELLS,0,,
873,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,3 SAN CARLOS COMMUNITY,0,,
874,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,4 PICACHO SOUTH,0,,
875,1,0,10,0,0,0,0,0,,Blank Ballots Cast,BALLOTS CAST - BLANK,1,5 TOLTEC SOUTHWEST,0,,
876,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,KEARNY,0,,
877,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,DUDLEYVILLE,0,,
878,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,SAN MANUEL,0,,
879,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,MAMMOTH,0,,
880,10,0,0,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,ORACLE,0,,
881,10,0,0,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,SADDLEBROOKE,0,,
882,10,0,0,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",0,ARIZONA CITY,0,,
883,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,TOLTEC SOUTH,0,,
884,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,PICACHO,0,,
885,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,ELOY,0,,
886,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,TOLTEC,0,,
887,10,0,1,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,RED ROCK,0,,
888,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,COOLIDGE NE,0,,
889,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,COOLIDGE NW,0,,
890,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,COOLIDGE SOUTH,0,,
891,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",2,CENTRAL ARIZONA COLLEGE,0,,
892,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",2,ELEVEN MILE CORNER,0,,
893,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",2,CACTUS FOREST,0,,
894,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",2,SACATON,0,,
895,10,0,3,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,MARICOPA,0,,
896,10,0,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,STANFIELD,0,,
897,10,0,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,CASA GRANDE NORTH,0,,
898,10,0,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,CASA GRANDE S CEN,0,,
899,10,0,3,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,CASA GRANDE NE,0,,
900,10,0,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,CASA GRANDE NW,0,,
901,10,0,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,CASA GRANDE SW,0,,
902,10,0,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",3,CASA GRANDE RANCHO GRANDE,0,,
903,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",4,CASA GRANDE INTERCHANGE,0,,
904,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",5,SUPERIOR,0,,
905,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",5,THUNDERBIRD FARMS,0,,
906,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",5,CASA GRANDE WEST,0,,
907,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",6,BLACKWATER,0,,
908,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",6,SAN TAN,0,,
909,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",6,CASA BLANCA,0,,
910,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",6,HIDDEN VALLEY,0,,
911,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",7,SANTA ROSA,0,,
912,10,0,7,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",7,EL DORADO,0,,
913,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",7,AK CHIN COMMUNITY,0,,
914,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",7,MARICOPA MEADOWS,0,,
915,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",7,MARICOPA FIESTA,0,,
916,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",8,PROVINCE,0,,
917,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",8,IRONWOOD COMMON,0,,
918,10,0,8,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",8,COYOTE RANCH,0,,
919,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",9,SENITA,0,,
920,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",9,MISSION VALLEY,0,,
921,10,0,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,0 DESERT CEDARS,0,,
922,10,0,10,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,1 ALTERRA NORTH,0,,
923,10,0,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,2 MARICOPA WELLS,0,,
924,10,0,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,3 SAN CARLOS COMMUNITY,0,,
925,10,0,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,4 PICACHO SOUTH,0,,
926,10,0,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"SANTORUM, RICK",1,5 TOLTEC SOUTHWEST,0,,
927,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",0,KEARNY,0,,
928,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",0,DUDLEYVILLE,0,,
929,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",0,SAN MANUEL,0,,
930,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",0,MAMMOTH,0,,
931,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",0,ORACLE,0,,
932,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",0,SADDLEBROOKE,0,,
933,10,0,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",0,ARIZONA CITY,0,,
934,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",1,TOLTEC SOUTH,0,,
935,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",1,PICACHO,0,,
936,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",1,ELOY,0,,
937,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",1,TOLTEC,0,,
938,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",1,RED ROCK,0,,
939,10,0,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,"COOK, TIM",1,COOLIDGE NE,0,,
